"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"09/17/2019","1390","Census Tract 226002","1380","Census Tract 224010",228,109,478,314,165,596,376,215,655,217,119,397,141,72,274,163,84,319
"09/18/2019","1390","Census Tract 226002","1380","Census Tract 224010",219,106,450,241,131,440,359,194,662,229,134,390,127,67,242,161,82,317
"09/19/2019","1390","Census Tract 226002","1380","Census Tract 224010",212,105,427,211,125,358,392,221,693,205,117,357,132,70,249,147,79,275
"09/20/2019","1390","Census Tract 226002","1380","Census Tract 224010",207,100,425,211,129,344,388,213,706,254,152,426,126,71,223,151,73,310
"09/21/2019","1390","Census Tract 226002","1380","Census Tract 224010",164,84,319,152,75,305,210,121,362,232,128,422,128,74,221,145,70,298
"09/22/2019","1390","Census Tract 226002","1380","Census Tract 224010",159,82,307,117,59,230,198,115,340,199,97,407,125,73,213,152,79,290
"09/23/2019","1390","Census Tract 226002","1380","Census Tract 224010",209,102,424,219,132,363,378,194,734,195,108,351,128,69,235,169,83,343
"09/24/2019","1390","Census Tract 226002","1380","Census Tract 224010",217,108,436,245,140,429,394,233,666,215,123,376,131,72,238,144,76,270
"09/25/2019","1390","Census Tract 226002","1380","Census Tract 224010",206,100,421,261,153,444,367,190,709,196,110,350,132,72,242,143,69,295
"09/26/2019","1390","Census Tract 226002","1380","Census Tract 224010",217,105,447,251,139,452,389,219,690,230,128,414,129,70,239,164,81,328
"09/27/2019","1390","Census Tract 226002","1380","Census Tract 224010",197,97,400,206,130,324,353,204,610,223,125,400,128,69,240,146,74,291
"09/28/2019","1390","Census Tract 226002","1380","Census Tract 224010",162,86,307,167,86,322,216,132,353,202,116,352,129,70,235,142,75,268
"09/29/2019","1390","Census Tract 226002","1380","Census Tract 224010",145,78,268,113,63,202,167,94,296,173,100,301,119,69,203,135,69,264
"09/30/2019","1390","Census Tract 226002","1380","Census Tract 224010",178,90,353,197,118,331,281,152,520,163,85,312,123,66,230,152,79,291
"07/01/2019","1390","Census Tract 226002","1380","Census Tract 224010",183,96,351,199,121,328,308,186,511,172,104,285,119,65,217,135,73,249
"07/02/2019","1390","Census Tract 226002","1380","Census Tract 224010",204,99,420,224,131,383,343,208,565,216,109,426,130,72,236,124,68,227
"07/03/2019","1390","Census Tract 226002","1380","Census Tract 224010",202,99,412,199,117,340,367,202,669,237,140,403,119,69,203,127,64,252
"07/04/2019","1390","Census Tract 226002","1380","Census Tract 224010",140,71,272,195,86,440,142,69,292,142,75,270,123,67,226,135,72,251
"07/05/2019","1390","Census Tract 226002","1380","Census Tract 224010",188,91,386,218,110,432,296,157,561,226,117,438,125,71,221,136,68,271
"07/06/2019","1390","Census Tract 226002","1380","Census Tract 224010",177,90,344,211,100,443,207,116,368,251,134,468,121,70,208,138,76,250
"07/07/2019","1390","Census Tract 226002","1380","Census Tract 224010",156,80,303,168,80,352,171,86,340,193,100,372,116,66,204,134,72,249
"07/08/2019","1390","Census Tract 226002","1380","Census Tract 224010",190,95,377,220,126,385,356,209,605,171,96,306,109,65,183,147,77,282
"07/09/2019","1390","Census Tract 226002","1380","Census Tract 224010",196,95,403,213,131,347,356,207,610,184,103,329,139,75,259,110,54,225
"07/10/2019","1390","Census Tract 226002","1380","Census Tract 224010",203,102,401,232,139,387,378,224,635,194,114,332,134,72,246,126,70,226
"07/11/2019","1390","Census Tract 226002","1380","Census Tract 224010",219,108,442,232,143,376,394,239,650,238,142,398,132,74,236,130,69,244
"07/12/2019","1390","Census Tract 226002","1380","Census Tract 224010",210,103,430,237,136,415,349,197,618,289,168,498,120,72,197,151,76,301
"07/13/2019","1390","Census Tract 226002","1380","Census Tract 224010",150,82,276,118,65,213,179,107,299,196,106,363,128,75,220,135,72,251
"07/14/2019","1390","Census Tract 226002","1380","Census Tract 224010",141,75,265,118,59,235,137,76,247,176,93,334,109,67,177,141,74,266
"07/15/2019","1390","Census Tract 226002","1380","Census Tract 224010",202,102,398,249,143,435,335,205,547,195,112,339,117,68,202,147,72,298
"07/16/2019","1390","Census Tract 226002","1380","Census Tract 224010",213,107,426,217,116,404,361,193,674,212,131,343,130,73,234,139,74,260
"07/17/2019","1390","Census Tract 226002","1380","Census Tract 224010",225,111,455,224,125,403,383,237,620,232,132,407,140,76,258,129,72,232
"07/18/2019","1390","Census Tract 226002","1380","Census Tract 224010",214,107,426,226,132,386,360,205,633,235,132,417,129,74,226,142,77,261
"07/19/2019","1390","Census Tract 226002","1380","Census Tract 224010",213,104,435,205,120,351,371,214,644,258,145,457,127,72,224,142,75,267
"07/20/2019","1390","Census Tract 226002","1380","Census Tract 224010",168,87,325,127,70,231,264,129,541,221,118,411,136,78,237,142,75,269
"07/21/2019","1390","Census Tract 226002","1380","Census Tract 224010",145,77,273,113,62,205,198,109,359,178,97,327,117,68,201,136,73,253
"07/22/2019","1390","Census Tract 226002","1380","Census Tract 224010",198,102,384,211,130,341,325,190,553,199,118,337,128,70,232,140,73,267
"07/23/2019","1390","Census Tract 226002","1380","Census Tract 224010",234,110,499,227,129,399,439,220,874,235,127,435,137,72,259,145,82,256
"07/24/2019","1390","Census Tract 226002","1380","Census Tract 224010",225,108,468,204,113,367,424,226,794,233,136,398,129,71,235,136,78,236
"07/25/2019","1390","Census Tract 226002","1380","Census Tract 224010",207,104,410,212,126,354,385,222,666,227,141,366,126,69,229,138,76,251
"07/26/2019","1390","Census Tract 226002","1380","Census Tract 224010",208,103,419,215,120,385,357,218,584,250,146,429,126,73,217,140,75,261
"07/27/2019","1390","Census Tract 226002","1380","Census Tract 224010",152,82,283,118,68,205,186,115,299,241,130,445,122,72,207,131,71,244
"07/28/2019","1390","Census Tract 226002","1380","Census Tract 224010",144,77,269,107,61,188,151,85,268,183,96,350,125,72,215,138,74,259
