"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1251","Census Tract 209102","1250","Census Tract 208904",153,63,369,139,59,331,172,70,424,176,71,436,133,61,289,92,40,211
"04/24/2018","1251","Census Tract 209102","1250","Census Tract 208904",130,55,305,188,64,552,136,57,320,130,56,301,101,52,194,102,43,238
"04/25/2018","1251","Census Tract 209102","1250","Census Tract 208904",130,53,313,177,83,376,138,71,269,128,44,366,108,51,227,82,33,207
"04/26/2018","1251","Census Tract 209102","1250","Census Tract 208904",131,56,309,164,69,390,142,55,366,144,65,321,105,51,218,94,39,225
"04/27/2018","1251","Census Tract 209102","1250","Census Tract 208904",106,41,273,87,34,221,124,42,368,106,41,270,119,56,250,78,31,197
"04/28/2018","1251","Census Tract 209102","1250","Census Tract 208904",123,54,282,95,51,177,118,49,285,153,69,339,123,59,253,96,37,244
"04/29/2018","1251","Census Tract 209102","1250","Census Tract 208904",110,49,248,138,72,265,125,61,256,121,45,325,106,53,213,88,41,188
"04/30/2018","1251","Census Tract 209102","1250","Census Tract 208904",136,53,352,177,70,445,180,67,477,147,54,401,88,40,192,105,41,264
"05/01/2018","1251","Census Tract 209102","1250","Census Tract 208904",131,55,312,160,57,449,141,54,371,132,53,323,118,58,238,100,56,181
"05/02/2018","1251","Census Tract 209102","1250","Census Tract 208904",130,55,311,139,63,306,158,76,327,134,57,311,123,52,287,85,33,217
