"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1238","Census Tract 208401","1250","Census Tract 208904",70,18,267,92,30,276,67,19,234,68,17,276,56,12,249,64,25,164
"04/24/2018","1238","Census Tract 208401","1250","Census Tract 208904",62,17,222,,,,69,20,229,59,17,207,35,10,119,76,15,383
"04/25/2018","1238","Census Tract 208401","1250","Census Tract 208904",73,20,257,70,23,208,91,28,293,76,20,289,69,19,239,38,9,153
"04/26/2018","1238","Census Tract 208401","1250","Census Tract 208904",62,18,216,76,25,222,54,14,198,60,19,193,54,15,189,81,18,355
"04/27/2018","1238","Census Tract 208401","1250","Census Tract 208904",64,20,201,63,22,181,82,25,268,55,18,168,60,19,188,69,17,272
"04/28/2018","1238","Census Tract 208401","1250","Census Tract 208904",54,13,218,66,19,229,57,17,193,58,14,245,44,10,187,52,12,215
"04/29/2018","1238","Census Tract 208401","1250","Census Tract 208904",60,15,234,39,15,101,,,,71,17,292,50,13,184,67,14,323
"04/30/2018","1238","Census Tract 208401","1250","Census Tract 208904",65,18,239,63,18,218,66,23,185,83,24,288,54,12,228,62,14,271
"05/01/2018","1238","Census Tract 208401","1250","Census Tract 208904",76,22,255,,,,95,30,295,69,19,243,58,18,181,64,18,220
"05/02/2018","1238","Census Tract 208401","1250","Census Tract 208904",69,19,253,81,21,315,82,26,260,63,15,256,65,21,193,38,10,133
"05/03/2018","1238","Census Tract 208401","1250","Census Tract 208904",59,15,237,81,25,262,51,12,212,72,20,259,47,12,179,32,6,160
"05/04/2018","1238","Census Tract 208401","1250","Census Tract 208904",68,18,260,84,17,419,83,22,307,68,22,212,56,15,199,49,12,207
"05/05/2018","1238","Census Tract 208401","1250","Census Tract 208904",64,17,238,96,20,444,81,18,356,60,19,183,49,14,173,57,14,219
"05/06/2018","1238","Census Tract 208401","1250","Census Tract 208904",64,16,251,42,13,139,,,,78,23,265,54,15,190,37,8,160
"05/07/2018","1238","Census Tract 208401","1250","Census Tract 208904",57,16,206,62,14,271,58,16,207,58,17,196,34,11,103,73,28,186
"05/08/2018","1238","Census Tract 208401","1250","Census Tract 208904",78,20,301,,,,87,22,337,66,17,254,88,23,334,101,19,520
"05/09/2018","1238","Census Tract 208401","1250","Census Tract 208904",60,16,219,59,19,186,67,20,217,62,16,239,53,12,222,54,17,174
"05/10/2018","1238","Census Tract 208401","1250","Census Tract 208904",57,16,205,72,19,272,57,16,200,58,17,195,47,14,157,51,11,236
"05/11/2018","1238","Census Tract 208401","1250","Census Tract 208904",52,15,181,66,22,199,70,22,223,44,14,138,41,10,158,48,12,181
"05/12/2018","1238","Census Tract 208401","1250","Census Tract 208904",64,16,252,101,40,253,63,15,256,87,34,220,45,11,178,47,11,198
"05/13/2018","1238","Census Tract 208401","1250","Census Tract 208904",60,14,247,71,23,211,,,,52,12,212,56,15,196,66,12,363
"05/14/2018","1238","Census Tract 208401","1250","Census Tract 208904",71,18,277,92,24,353,85,27,262,73,16,326,49,15,155,48,11,212
"05/15/2018","1238","Census Tract 208401","1250","Census Tract 208904",54,15,195,,,,63,20,200,50,15,163,49,14,170,44,10,187
"05/16/2018","1238","Census Tract 208401","1250","Census Tract 208904",63,16,237,85,21,342,55,15,197,55,16,181,62,14,265,54,13,220
"05/17/2018","1238","Census Tract 208401","1250","Census Tract 208904",47,13,163,47,13,173,47,18,126,43,13,136,51,12,210,48,12,182
