"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1243","Census Tract 208620","1245","Census Tract 208720",112,46,270,131,55,307,132,55,316,104,42,257,95,41,218,,,
"04/24/2018","1243","Census Tract 208620","1245","Census Tract 208720",109,42,280,134,49,369,116,45,303,101,42,246,97,36,261,97,43,217
"04/25/2018","1243","Census Tract 208620","1245","Census Tract 208720",111,44,281,117,40,343,142,57,356,98,43,221,97,38,244,96,40,228
"04/26/2018","1243","Census Tract 208620","1245","Census Tract 208720",102,40,261,120,40,354,115,46,290,96,40,230,95,39,234,77,31,193
"04/27/2018","1243","Census Tract 208620","1245","Census Tract 208720",110,44,273,114,53,243,111,46,265,114,41,312,109,46,260,97,38,247
"04/28/2018","1243","Census Tract 208620","1245","Census Tract 208720",99,38,255,89,39,202,121,45,324,110,43,275,89,35,226,88,33,233
"04/29/2018","1243","Census Tract 208620","1245","Census Tract 208720",94,38,235,86,36,202,94,31,282,102,45,230,100,40,251,83,34,201
"04/30/2018","1243","Census Tract 208620","1245","Census Tract 208720",114,48,272,110,52,231,118,49,286,120,47,304,105,43,254,,,
"05/01/2018","1243","Census Tract 208620","1245","Census Tract 208720",106,43,263,119,43,331,121,52,280,112,47,267,78,36,171,66,26,166
"05/02/2018","1243","Census Tract 208620","1245","Census Tract 208720",109,43,277,125,50,314,127,51,314,99,42,236,98,37,256,92,34,243
"05/03/2018","1243","Census Tract 208620","1245","Census Tract 208720",99,38,255,112,44,281,111,36,338,94,42,207,89,35,225,85,30,240
"05/04/2018","1243","Census Tract 208620","1245","Census Tract 208720",102,41,254,128,51,322,106,42,267,106,41,274,87,36,207,95,42,218
"05/05/2018","1243","Census Tract 208620","1245","Census Tract 208720",99,40,244,125,50,307,102,42,247,98,39,243,94,38,234,93,39,219
"05/06/2018","1243","Census Tract 208620","1245","Census Tract 208720",100,41,244,106,45,251,94,39,222,100,42,236,106,42,269,97,38,245
"05/07/2018","1243","Census Tract 208620","1245","Census Tract 208720",112,43,287,140,56,349,113,42,304,109,45,267,100,40,250,,,
"05/08/2018","1243","Census Tract 208620","1245","Census Tract 208720",107,46,248,117,59,233,109,43,275,120,47,301,85,39,186,100,45,220
"05/09/2018","1243","Census Tract 208620","1245","Census Tract 208720",112,48,260,125,49,320,118,49,280,102,46,223,102,47,220,129,51,325
"05/10/2018","1243","Census Tract 208620","1245","Census Tract 208720",121,49,297,133,62,287,128,45,362,136,61,301,97,42,223,109,40,296
"05/11/2018","1243","Census Tract 208620","1245","Census Tract 208720",107,46,249,118,47,292,121,53,275,111,51,243,90,41,200,94,36,243
"05/12/2018","1243","Census Tract 208620","1245","Census Tract 208720",116,45,297,155,79,301,111,40,306,169,77,371,87,34,222,95,39,230
"05/13/2018","1243","Census Tract 208620","1245","Census Tract 208720",105,40,277,114,49,262,107,50,230,123,47,320,91,35,239,86,27,271
