"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1246","Census Tract 208801","1247","Census Tract 208802",51,23,113,56,23,135,53,26,110,52,23,115,48,21,108,35,17,70
"10/02/2019","1246","Census Tract 208801","1247","Census Tract 208802",49,23,103,58,27,123,55,26,113,53,24,114,41,20,81,32,16,63
"10/03/2019","1246","Census Tract 208801","1247","Census Tract 208802",51,23,114,58,25,132,47,21,105,57,24,138,47,22,99,40,19,81
"10/04/2019","1246","Census Tract 208801","1247","Census Tract 208802",50,23,109,45,22,93,68,29,159,58,27,127,,,,32,15,67
"10/05/2019","1246","Census Tract 208801","1247","Census Tract 208802",45,21,97,50,23,106,47,23,95,54,23,126,42,21,83,34,15,77
"10/06/2019","1246","Census Tract 208801","1247","Census Tract 208802",49,22,109,62,26,146,43,25,75,67,27,168,43,21,86,33,15,72
"10/07/2019","1246","Census Tract 208801","1247","Census Tract 208802",55,24,128,50,24,104,56,25,127,64,27,152,49,21,113,51,20,129
"10/08/2019","1246","Census Tract 208801","1247","Census Tract 208802",53,22,127,51,22,118,55,22,138,58,25,138,49,22,111,49,19,127
"10/09/2019","1246","Census Tract 208801","1247","Census Tract 208802",49,22,106,58,28,118,48,23,98,56,25,122,42,18,94,39,18,87
"10/10/2019","1246","Census Tract 208801","1247","Census Tract 208802",49,23,102,48,23,97,51,24,109,51,26,99,47,22,98,45,18,108
"10/11/2019","1246","Census Tract 208801","1247","Census Tract 208802",47,23,96,47,22,101,53,27,105,50,24,105,,,,42,19,91
"10/12/2019","1246","Census Tract 208801","1247","Census Tract 208802",47,22,103,45,20,97,52,26,102,53,22,125,47,22,99,38,18,82
"10/13/2019","1246","Census Tract 208801","1247","Census Tract 208802",44,20,95,42,19,93,50,23,108,45,21,94,44,18,107,36,18,73
"10/14/2019","1246","Census Tract 208801","1247","Census Tract 208802",50,23,107,49,22,107,56,25,126,56,25,120,43,23,82,47,21,107
"10/15/2019","1246","Census Tract 208801","1247","Census Tract 208802",55,25,124,55,26,120,58,28,120,69,30,157,48,23,101,37,15,94
"10/16/2019","1246","Census Tract 208801","1247","Census Tract 208802",49,22,111,53,23,124,52,24,114,53,25,115,44,20,98,37,16,88
"10/17/2019","1246","Census Tract 208801","1247","Census Tract 208802",55,24,123,50,22,115,67,31,148,63,27,145,46,22,92,46,19,108
"10/18/2019","1246","Census Tract 208801","1247","Census Tract 208802",51,23,110,55,24,127,54,25,117,56,25,125,,,,41,19,91
"10/19/2019","1246","Census Tract 208801","1247","Census Tract 208802",49,22,110,60,20,177,55,25,116,55,26,114,48,22,103,38,17,82
"10/20/2019","1246","Census Tract 208801","1247","Census Tract 208802",44,20,97,49,19,125,53,23,123,52,24,112,39,18,82,32,16,62
"10/21/2019","1246","Census Tract 208801","1247","Census Tract 208802",52,24,111,57,26,122,51,25,103,61,26,142,46,21,98,39,22,69
"10/22/2019","1246","Census Tract 208801","1247","Census Tract 208802",52,23,119,55,26,113,61,27,136,53,23,122,48,20,111,45,20,99
"10/23/2019","1246","Census Tract 208801","1247","Census Tract 208802",57,24,132,65,24,178,63,30,133,55,22,138,43,22,85,64,26,157
"10/24/2019","1246","Census Tract 208801","1247","Census Tract 208802",55,24,123,48,22,104,68,31,150,57,24,134,52,23,116,37,18,75
"10/25/2019","1246","Census Tract 208801","1247","Census Tract 208802",58,25,132,61,27,138,61,30,125,68,27,167,,,,43,19,95
"10/26/2019","1246","Census Tract 208801","1247","Census Tract 208802",52,23,116,60,26,135,69,32,149,57,26,124,44,21,92,46,19,108
"10/27/2019","1246","Census Tract 208801","1247","Census Tract 208802",48,20,111,42,17,103,46,22,94,62,25,154,40,19,84,41,17,98
"10/28/2019","1246","Census Tract 208801","1247","Census Tract 208802",52,22,124,53,21,131,56,22,140,55,23,131,50,23,109,45,19,104
"10/29/2019","1246","Census Tract 208801","1247","Census Tract 208802",57,25,129,51,23,110,71,29,175,64,28,148,46,23,92,47,20,111
"10/30/2019","1246","Census Tract 208801","1247","Census Tract 208802",54,26,112,56,28,112,56,27,115,63,31,126,50,23,109,36,19,66
"10/31/2019","1246","Census Tract 208801","1247","Census Tract 208802",55,25,123,59,24,141,54,25,113,69,30,160,51,23,113,45,21,95
"11/01/2019","1246","Census Tract 208801","1247","Census Tract 208802",49,22,107,52,23,114,52,26,103,61,27,135,,,,38,16,87
"11/02/2019","1246","Census Tract 208801","1247","Census Tract 208802",50,23,108,62,28,138,53,26,109,57,26,123,45,22,91,42,19,93
"11/03/2019","1246","Census Tract 208801","1247","Census Tract 208802",46,21,100,50,18,135,39,18,82,58,25,134,42,21,84,38,18,80
"11/04/2019","1246","Census Tract 208801","1247","Census Tract 208802",54,24,124,53,20,138,65,28,151,57,25,128,46,23,90,48,21,108
"11/05/2019","1246","Census Tract 208801","1247","Census Tract 208802",58,25,131,53,24,119,68,30,155,68,29,158,50,22,113,34,18,67
"11/06/2019","1246","Census Tract 208801","1247","Census Tract 208802",52,24,112,45,23,88,57,26,124,57,26,122,47,22,99,45,19,103
"11/07/2019","1246","Census Tract 208801","1247","Census Tract 208802",53,24,117,65,26,162,55,26,116,58,25,135,44,23,86,35,16,76
"11/08/2019","1246","Census Tract 208801","1247","Census Tract 208802",53,25,112,50,24,101,50,25,100,62,27,142,,,,43,19,95
"11/09/2019","1246","Census Tract 208801","1247","Census Tract 208802",51,23,114,54,24,122,56,26,120,57,26,126,49,21,113,39,19,82
"11/10/2019","1246","Census Tract 208801","1247","Census Tract 208802",41,20,84,41,19,90,40,18,92,52,25,110,40,20,77,32,18,57
"11/11/2019","1246","Census Tract 208801","1247","Census Tract 208802",46,21,101,60,27,135,54,26,110,48,18,130,36,18,72,36,19,70
"11/12/2019","1246","Census Tract 208801","1247","Census Tract 208802",54,23,126,54,24,121,56,26,119,65,22,191,41,21,79,47,21,106
"11/13/2019","1246","Census Tract 208801","1247","Census Tract 208802",52,23,118,60,25,144,55,27,112,55,24,124,48,20,111,40,18,85
"11/14/2019","1246","Census Tract 208801","1247","Census Tract 208802",50,23,110,54,23,123,59,28,125,51,24,108,43,19,95,36,18,73
"11/15/2019","1246","Census Tract 208801","1247","Census Tract 208802",59,26,132,62,27,142,68,30,149,58,26,128,,,,49,19,126
"11/16/2019","1246","Census Tract 208801","1247","Census Tract 208802",55,23,130,68,28,165,55,22,133,66,27,162,55,23,130,34,16,71
