"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1234","Census Tract 207900","1380","Census Tract 224010",181,87,379,159,77,325,226,115,444,175,83,370,158,74,338,150,79,285
"10/02/2019","1234","Census Tract 207900","1380","Census Tract 224010",189,88,405,162,75,352,230,122,433,192,85,433,151,75,305,190,78,462
"10/03/2019","1234","Census Tract 207900","1380","Census Tract 224010",189,89,400,154,67,353,234,120,455,180,81,398,169,87,331,151,70,326
"10/04/2019","1234","Census Tract 207900","1380","Census Tract 224010",200,96,417,162,88,300,229,118,442,189,88,405,208,99,437,152,68,340
"10/05/2019","1234","Census Tract 207900","1380","Census Tract 224010",169,81,352,152,70,332,170,86,336,185,88,388,169,80,357,155,74,323
"10/06/2019","1234","Census Tract 207900","1380","Census Tract 224010",166,79,349,162,75,349,178,86,371,175,80,381,169,80,359,156,77,318
"10/07/2019","1234","Census Tract 207900","1380","Census Tract 224010",166,79,347,143,67,304,185,95,361,166,76,361,152,74,313,160,73,348
"10/08/2019","1234","Census Tract 207900","1380","Census Tract 224010",182,86,388,162,75,348,212,104,432,188,89,396,162,78,334,164,70,382
"10/09/2019","1234","Census Tract 207900","1380","Census Tract 224010",172,84,354,147,73,296,197,102,379,180,88,367,158,73,340,148,72,307
"10/10/2019","1234","Census Tract 207900","1380","Census Tract 224010",190,89,403,161,73,354,240,119,485,178,85,374,174,83,364,147,71,306
"10/11/2019","1234","Census Tract 207900","1380","Census Tract 224010",196,91,421,164,79,337,203,105,393,178,79,400,218,99,482,155,74,326
"10/12/2019","1234","Census Tract 207900","1380","Census Tract 224010",187,85,408,146,70,303,199,90,439,197,81,476,196,91,418,163,83,319
