"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2018","1250","Census Tract 208904","1248","Census Tract 208902",113,38,330,140,46,424,95,32,282,105,37,300,134,48,375,92,32,264
"10/02/2018","1250","Census Tract 208904","1248","Census Tract 208902",119,36,394,117,27,497,166,61,451,114,46,280,102,26,393,53,23,123
"10/03/2018","1250","Census Tract 208904","1248","Census Tract 208902",100,33,300,154,42,570,89,27,290,85,36,201,83,28,248,,,
"10/04/2018","1250","Census Tract 208904","1248","Census Tract 208902",127,40,401,120,35,407,208,61,702,110,45,269,82,24,279,111,38,319
"10/05/2018","1250","Census Tract 208904","1248","Census Tract 208902",118,43,323,114,40,320,127,47,345,127,55,290,113,34,373,83,33,208
"10/06/2018","1250","Census Tract 208904","1248","Census Tract 208902",117,41,329,136,53,349,100,39,250,127,50,324,129,52,320,75,20,284
"10/07/2018","1250","Census Tract 208904","1248","Census Tract 208902",107,35,320,85,41,175,156,84,290,107,28,398,139,46,415,75,29,193
"10/08/2018","1250","Census Tract 208904","1248","Census Tract 208902",95,33,271,79,30,205,114,34,373,105,36,302,116,56,239,67,23,197
"10/09/2018","1250","Census Tract 208904","1248","Census Tract 208902",124,42,363,96,19,471,185,78,438,121,67,220,88,37,206,133,52,341
"10/10/2018","1250","Census Tract 208904","1248","Census Tract 208902",145,39,535,131,41,415,137,52,360,220,67,714,92,18,461,,,
"10/11/2018","1250","Census Tract 208904","1248","Census Tract 208902",139,43,445,197,67,581,147,77,280,101,26,382,112,35,356,135,38,472
"10/12/2018","1250","Census Tract 208904","1248","Census Tract 208902",127,46,348,163,43,608,135,45,398,123,44,342,108,49,237,113,52,247
"10/13/2018","1250","Census Tract 208904","1248","Census Tract 208902",109,38,312,134,36,498,116,48,278,98,37,256,93,32,267,113,38,334
"10/14/2018","1250","Census Tract 208904","1248","Census Tract 208902",108,36,318,92,31,268,127,32,511,111,50,242,94,24,359,107,37,305
"10/15/2018","1250","Census Tract 208904","1248","Census Tract 208902",112,38,324,126,34,465,112,33,375,106,46,245,127,56,288,78,25,240
"10/16/2018","1250","Census Tract 208904","1248","Census Tract 208902",111,34,358,92,28,292,137,36,520,105,30,366,112,49,258,117,34,395
"10/17/2018","1250","Census Tract 208904","1248","Census Tract 208902",124,40,389,158,40,627,164,56,481,117,45,303,85,27,260,,,
