"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2018","1243","Census Tract 208620","1244","Census Tract 208710",97,33,287,107,33,342,,,,94,33,261,71,29,170,84,25,275
"10/02/2018","1243","Census Tract 208620","1244","Census Tract 208710",94,33,264,102,44,236,78,29,210,117,37,373,87,37,202,69,19,256
"10/03/2018","1243","Census Tract 208620","1244","Census Tract 208710",105,39,282,121,44,328,122,47,312,97,40,236,82,27,254,80,33,190
"10/04/2018","1243","Census Tract 208620","1244","Census Tract 208710",103,36,297,124,37,413,112,40,310,103,38,280,84,33,217,74,25,216
"10/05/2018","1243","Census Tract 208620","1244","Census Tract 208710",94,33,267,121,46,321,99,37,264,88,31,249,85,28,251,82,29,229
"10/06/2018","1243","Census Tract 208620","1244","Census Tract 208710",92,31,267,104,41,262,102,35,296,101,32,319,81,28,229,75,26,210
"10/07/2018","1243","Census Tract 208620","1244","Census Tract 208710",88,30,262,110,35,345,79,23,271,100,37,268,79,28,225,75,27,207
"10/08/2018","1243","Census Tract 208620","1244","Census Tract 208710",85,26,279,101,34,300,,,,75,23,242,91,26,315,76,22,261
"10/09/2018","1243","Census Tract 208620","1244","Census Tract 208710",103,35,299,116,44,307,99,40,244,126,38,412,77,24,243,74,27,203
"10/10/2018","1243","Census Tract 208620","1244","Census Tract 208710",104,36,302,111,38,325,110,39,309,126,46,341,87,28,264,68,25,188
"10/11/2018","1243","Census Tract 208620","1244","Census Tract 208710",96,31,300,115,39,338,110,43,279,91,29,282,79,24,259,90,26,309
"10/12/2018","1243","Census Tract 208620","1244","Census Tract 208710",112,34,363,149,43,508,124,45,342,112,38,332,89,26,300,88,24,324
"10/13/2018","1243","Census Tract 208620","1244","Census Tract 208710",87,29,258,106,31,358,91,38,218,86,29,251,81,28,237,79,23,267
"10/14/2018","1243","Census Tract 208620","1244","Census Tract 208710",103,35,306,98,28,339,83,42,167,123,45,336,84,28,252,107,30,370
"10/15/2018","1243","Census Tract 208620","1244","Census Tract 208710",96,34,268,114,47,277,,,,103,37,285,91,32,260,65,21,204
"10/16/2018","1243","Census Tract 208620","1244","Census Tract 208710",100,31,317,116,44,307,113,37,344,112,35,358,78,24,259,64,20,204
"10/17/2018","1243","Census Tract 208620","1244","Census Tract 208710",99,35,281,91,31,268,111,41,304,97,34,278,96,33,284,88,34,227
"10/18/2018","1243","Census Tract 208620","1244","Census Tract 208710",99,35,278,124,46,332,116,44,307,87,28,269,78,29,206,84,35,203
"10/19/2018","1243","Census Tract 208620","1244","Census Tract 208710",104,34,313,110,41,289,112,36,348,105,34,325,100,34,292,81,25,258
"10/20/2018","1243","Census Tract 208620","1244","Census Tract 208710",100,33,300,96,33,278,117,46,297,114,41,311,79,23,270,89,30,265
"10/21/2018","1243","Census Tract 208620","1244","Census Tract 208710",89,30,265,97,41,228,104,34,315,98,37,259,83,31,218,67,19,239
"10/22/2018","1243","Census Tract 208620","1244","Census Tract 208710",102,36,290,108,37,311,,,,101,39,258,81,30,222,124,35,435
"10/23/2018","1243","Census Tract 208620","1244","Census Tract 208710",99,32,303,108,42,276,86,27,269,133,41,430,80,26,244,61,21,180
"10/24/2018","1243","Census Tract 208620","1244","Census Tract 208710",105,32,336,147,46,461,106,34,333,102,30,343,79,27,229,79,22,280
