"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1262","Census Tract 209820","1261","Census Tract 209810",79,40,155,79,36,169,97,50,190,88,45,170,63,36,108,68,36,129
"10/02/2019","1262","Census Tract 209820","1261","Census Tract 209810",76,41,140,68,38,122,93,48,180,84,46,153,65,41,102,61,29,131
"10/03/2019","1262","Census Tract 209820","1261","Census Tract 209810",78,41,147,82,49,138,115,49,270,70,38,131,60,38,94,49,31,78
"10/04/2019","1262","Census Tract 209820","1261","Census Tract 209810",82,38,176,96,41,226,108,38,309,77,40,147,79,38,165,58,35,96
"10/05/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,38,118,60,38,97,83,44,156,78,45,136,63,39,103,47,28,78
"10/06/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,38,123,59,34,102,89,52,150,73,39,137,54,34,86,60,34,107
"10/07/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,36,141,75,42,132,97,38,248,71,33,150,66,38,116,56,33,96
"10/08/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,39,130,68,37,125,83,44,158,75,42,134,60,36,98,76,36,159
"10/09/2019","1262","Census Tract 209820","1261","Census Tract 209810",74,40,138,91,51,164,85,42,171,80,47,134,57,31,102,69,34,137
"10/10/2019","1262","Census Tract 209820","1261","Census Tract 209810",74,40,135,86,45,163,104,47,228,67,37,122,65,41,103,61,35,108
"10/11/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,38,132,77,45,132,90,44,184,70,36,136,63,37,107,60,30,120
"10/12/2019","1262","Census Tract 209820","1261","Census Tract 209810",70,38,132,68,38,124,106,50,222,68,34,135,62,38,99,47,28,78
"10/13/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,36,128,92,49,175,94,49,179,68,39,118,58,32,106,43,24,74
"10/14/2019","1262","Census Tract 209820","1261","Census Tract 209810",64,33,126,77,37,160,95,49,184,64,28,144,54,33,87,47,29,75
"10/15/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,38,122,73,38,140,93,48,180,62,38,101,55,35,84,59,32,111
"10/16/2019","1262","Census Tract 209820","1261","Census Tract 209810",79,42,148,79,38,164,92,52,163,79,46,138,81,41,162,55,31,96
"10/17/2019","1262","Census Tract 209820","1261","Census Tract 209810",77,38,156,90,43,185,95,48,189,76,36,159,56,35,89,84,37,193
"10/18/2019","1262","Census Tract 209820","1261","Census Tract 209810",69,37,130,93,45,192,87,42,179,63,36,110,60,37,96,48,24,95
"10/19/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,38,117,84,41,170,68,44,105,76,39,146,61,39,93,56,31,99
"10/20/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,32,137,77,41,144,70,27,179,83,42,165,51,29,90,57,28,115
"10/21/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,37,136,80,37,173,86,50,149,81,42,158,57,34,95,46,27,78
"10/22/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,37,135,68,40,115,116,55,247,67,36,125,53,31,89,51,31,86
"10/23/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,37,135,74,43,125,101,47,219,61,36,104,56,31,101,62,33,114
"10/24/2019","1262","Census Tract 209820","1261","Census Tract 209810",77,41,142,77,44,136,107,55,208,78,42,145,57,36,92,47,26,84
"10/25/2019","1262","Census Tract 209820","1261","Census Tract 209810",70,37,132,72,40,130,90,45,181,72,38,133,63,37,108,59,29,119
"10/26/2019","1262","Census Tract 209820","1261","Census Tract 209810",66,34,129,70,37,130,80,36,178,76,44,130,58,28,118,53,31,90
"10/27/2019","1262","Census Tract 209820","1261","Census Tract 209810",60,35,103,66,38,116,75,43,131,73,46,116,55,34,89,49,29,85
"10/28/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,37,120,69,36,134,88,49,156,73,42,128,48,31,73,53,30,92
"10/29/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,41,135,97,47,197,81,47,140,81,45,143,61,37,100,55,32,94
"10/30/2019","1262","Census Tract 209820","1261","Census Tract 209810",77,41,142,81,43,151,107,57,200,80,43,147,58,37,92,52,28,98
"10/31/2019","1262","Census Tract 209820","1261","Census Tract 209810",72,38,133,73,42,125,101,51,202,68,36,128,60,36,101,66,32,136
"11/01/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,38,123,83,39,177,94,50,177,67,40,114,60,38,94,48,28,82
"11/02/2019","1262","Census Tract 209820","1261","Census Tract 209810",66,37,119,77,40,147,78,48,127,69,39,121,59,34,102,60,31,114
"11/03/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,36,128,57,32,100,105,46,238,75,41,138,56,34,92,53,29,94
"11/04/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,37,138,95,41,221,96,53,174,70,42,118,52,27,99,46,29,71
"11/05/2019","1262","Census Tract 209820","1261","Census Tract 209810",69,37,128,66,29,147,93,50,171,73,42,127,53,33,85,65,33,128
"11/06/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,37,152,76,36,159,104,50,212,86,41,178,50,28,90,52,31,86
"11/07/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,37,150,82,41,160,95,44,205,84,39,180,58,32,105,59,37,95
"11/08/2019","1262","Census Tract 209820","1261","Census Tract 209810",76,41,139,93,45,195,108,61,192,76,43,135,62,36,104,55,33,93
"11/09/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,39,143,59,38,93,86,51,143,117,59,231,59,35,99,45,25,82
"11/10/2019","1262","Census Tract 209820","1261","Census Tract 209810",69,37,131,52,32,85,89,46,170,100,47,210,57,35,90,51,28,92
"11/11/2019","1262","Census Tract 209820","1261","Census Tract 209810",64,35,118,63,38,103,66,37,117,69,38,125,62,32,116,59,30,114
"11/12/2019","1262","Census Tract 209820","1261","Census Tract 209810",73,37,140,85,38,191,91,46,178,76,39,148,54,33,90,56,32,96
"11/13/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,37,126,83,37,184,94,52,171,69,39,120,55,32,92,55,33,92
"11/14/2019","1262","Census Tract 209820","1261","Census Tract 209810",76,41,140,77,36,164,90,51,158,74,42,130,63,39,102,84,36,193
"11/15/2019","1262","Census Tract 209820","1261","Census Tract 209810",77,38,156,96,44,212,94,43,202,79,40,156,67,36,123,56,27,113
"11/16/2019","1262","Census Tract 209820","1261","Census Tract 209810",70,37,132,61,29,126,91,49,167,89,49,163,63,34,115,44,26,73
"11/17/2019","1262","Census Tract 209820","1261","Census Tract 209810",59,32,106,48,32,72,79,40,152,68,36,127,58,33,102,42,26,67
"11/18/2019","1262","Census Tract 209820","1261","Census Tract 209810",73,39,136,76,42,137,86,53,138,75,42,132,63,36,111,61,26,142
"11/19/2019","1262","Census Tract 209820","1261","Census Tract 209810",83,43,162,94,41,217,99,46,212,90,55,147,68,39,117,64,35,118
"11/20/2019","1262","Census Tract 209820","1261","Census Tract 209810",80,41,154,103,51,204,107,51,222,75,42,132,55,35,86,57,30,109
"11/21/2019","1262","Census Tract 209820","1261","Census Tract 209810",66,33,133,78,35,171,94,39,227,62,29,128,51,33,80,51,31,82
"11/22/2019","1262","Census Tract 209820","1261","Census Tract 209810",76,38,153,90,47,170,102,47,222,79,38,165,54,34,86,78,33,184
"11/23/2019","1262","Census Tract 209820","1261","Census Tract 209810",100,46,220,67,45,102,144,65,318,162,71,369,63,37,107,49,27,91
"11/24/2019","1262","Census Tract 209820","1261","Census Tract 209810",63,35,113,68,41,114,80,50,128,90,49,165,50,31,80,39,25,62
"11/25/2019","1262","Census Tract 209820","1261","Census Tract 209810",78,37,165,73,36,151,154,45,518,70,40,123,55,34,90,51,30,87
"11/26/2019","1262","Census Tract 209820","1261","Census Tract 209810",78,40,153,90,41,195,94,48,183,88,43,178,55,34,89,48,29,79
"11/27/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,42,133,77,48,124,85,50,144,82,45,149,66,39,109,65,33,126
"11/28/2019","1262","Census Tract 209820","1261","Census Tract 209810",64,32,125,46,18,113,90,44,184,71,40,124,59,31,111,49,27,89
"11/29/2019","1262","Census Tract 209820","1261","Census Tract 209810",60,32,111,40,20,81,77,47,126,67,32,140,55,33,91,56,30,103
"11/30/2019","1262","Census Tract 209820","1261","Census Tract 209810",66,36,119,81,42,155,75,41,136,77,45,131,60,34,105,49,29,82
"12/01/2019","1262","Census Tract 209820","1261","Census Tract 209810",72,34,153,75,40,141,112,51,247,88,46,170,63,32,126,45,23,88
"12/02/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,41,136,83,46,150,90,45,179,77,44,133,58,36,94,64,33,123
"12/03/2019","1262","Census Tract 209820","1261","Census Tract 209810",73,36,145,76,32,179,101,54,191,76,39,149,55,31,98,62,34,111
"12/04/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,38,122,89,46,168,83,54,127,61,35,109,51,34,76,67,32,137
"12/05/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,36,126,68,34,138,86,48,155,67,34,133,59,35,98,63,34,115
"12/06/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,39,143,86,48,154,103,45,236,76,41,139,57,34,96,69,37,127
"12/07/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,35,127,61,34,109,84,47,151,67,36,123,74,38,141,48,27,87
"12/08/2019","1262","Census Tract 209820","1261","Census Tract 209810",62,33,116,76,43,134,66,42,105,75,37,151,66,33,132,46,28,76
"12/09/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,36,139,86,38,191,84,44,158,69,36,133,53,33,86,64,32,129
"12/10/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,36,122,85,42,170,89,43,186,62,38,101,61,35,105,51,29,92
"12/11/2019","1262","Census Tract 209820","1261","Census Tract 209810",73,35,149,75,34,161,88,40,196,80,37,173,60,33,110,55,33,93
"12/12/2019","1262","Census Tract 209820","1261","Census Tract 209810",70,38,130,88,47,166,96,45,205,67,38,117,56,34,92,46,31,69
"12/13/2019","1262","Census Tract 209820","1261","Census Tract 209810",76,37,156,69,28,171,97,51,184,84,39,180,71,39,130,49,29,84
