"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1241","Census Tract 208502","1246","Census Tract 208801",67,22,199,76,26,222,68,24,193,75,21,267,50,18,134,71,25,200
"05/13/2019","1241","Census Tract 208502","1246","Census Tract 208801",92,28,298,151,34,660,100,37,267,74,24,231,66,20,212,84,31,223
"05/14/2019","1241","Census Tract 208502","1246","Census Tract 208801",85,26,275,113,29,427,90,27,299,71,24,211,68,21,218,95,33,269
"05/15/2019","1241","Census Tract 208502","1246","Census Tract 208801",90,29,275,107,31,359,94,30,289,92,31,274,80,29,217,71,21,242
"05/16/2019","1241","Census Tract 208502","1246","Census Tract 208801",85,27,272,132,42,412,,,,73,23,232,56,18,172,94,33,264
"05/17/2019","1241","Census Tract 208502","1246","Census Tract 208801",89,27,292,95,27,334,97,28,337,103,29,359,65,22,189,81,27,240
"05/18/2019","1241","Census Tract 208502","1246","Census Tract 208801",81,25,261,100,31,317,66,21,206,91,28,292,75,22,250,79,25,243
"05/19/2019","1241","Census Tract 208502","1246","Census Tract 208801",74,24,226,89,34,229,65,22,192,66,20,220,79,24,254,76,26,215
"05/20/2019","1241","Census Tract 208502","1246","Census Tract 208801",85,28,254,120,33,432,87,30,246,53,18,154,78,31,200,101,38,268
"05/21/2019","1241","Census Tract 208502","1246","Census Tract 208801",89,27,284,104,33,328,135,41,441,87,29,261,48,17,132,69,19,248
