"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1251","Census Tract 209102","1255","Census Tract 209300",170,57,507,146,46,461,162,64,413,171,64,454,163,50,527,176,57,543
"01/02/2018","1251","Census Tract 209102","1255","Census Tract 209300",161,58,442,158,63,393,167,50,558,161,63,415,159,66,380,161,48,539
"01/03/2018","1251","Census Tract 209102","1255","Census Tract 209300",143,50,404,123,36,414,156,68,354,154,54,440,145,46,457,100,44,227
"01/04/2018","1251","Census Tract 209102","1255","Census Tract 209300",146,54,392,156,66,364,139,43,449,157,55,442,132,55,317,,,
"01/05/2018","1251","Census Tract 209102","1255","Census Tract 209300",149,50,441,152,56,410,158,45,556,153,55,425,145,48,440,130,51,328
"01/06/2018","1251","Census Tract 209102","1255","Census Tract 209300",160,59,427,141,51,385,166,63,436,174,70,433,156,55,440,135,50,365
"01/07/2018","1251","Census Tract 209102","1255","Census Tract 209300",154,57,413,162,58,455,155,65,370,140,57,343,169,57,499,154,54,439
"01/08/2018","1251","Census Tract 209102","1255","Census Tract 209300",160,57,443,167,59,469,191,67,543,158,58,431,116,40,336,159,74,337
"01/09/2018","1251","Census Tract 209102","1255","Census Tract 209300",176,59,522,198,76,519,171,61,483,184,61,548,149,43,515,168,62,453
"01/10/2018","1251","Census Tract 209102","1255","Census Tract 209300",174,61,495,170,60,483,194,76,497,196,65,587,141,51,386,145,51,409
"01/11/2018","1251","Census Tract 209102","1255","Census Tract 209300",160,56,454,124,53,290,188,66,536,188,63,562,132,43,405,,,
"01/12/2018","1251","Census Tract 209102","1255","Census Tract 209300",173,60,498,171,75,388,213,77,592,180,57,561,142,49,412,174,56,537
"01/13/2018","1251","Census Tract 209102","1255","Census Tract 209300",152,55,421,162,58,449,161,62,415,160,56,454,143,54,374,145,46,455
"01/14/2018","1251","Census Tract 209102","1255","Census Tract 209300",149,57,392,135,61,298,157,53,466,153,62,373,139,54,361,157,55,449
"01/15/2018","1251","Census Tract 209102","1255","Census Tract 209300",152,56,410,158,67,370,141,52,382,144,51,399,149,56,396,180,64,503
"01/16/2018","1251","Census Tract 209102","1255","Census Tract 209300",177,61,511,204,83,502,203,69,592,179,62,516,139,47,410,145,47,438
"01/17/2018","1251","Census Tract 209102","1255","Census Tract 209300",158,54,460,163,69,383,167,57,492,170,60,475,139,41,468,150,66,343
"01/18/2018","1251","Census Tract 209102","1255","Census Tract 209300",183,62,533,179,65,489,206,64,660,201,77,521,138,43,441,,,
"01/19/2018","1251","Census Tract 209102","1255","Census Tract 209300",163,58,455,194,78,480,174,71,424,170,58,497,133,44,395,162,61,425
"01/20/2018","1251","Census Tract 209102","1255","Census Tract 209300",162,58,457,171,63,468,186,65,531,196,75,506,142,51,396,132,45,389
"01/21/2018","1251","Census Tract 209102","1255","Census Tract 209300",159,56,454,172,61,487,180,64,505,167,60,462,140,49,403,148,50,430
"01/22/2018","1251","Census Tract 209102","1255","Census Tract 209300",166,58,477,169,67,426,174,63,478,190,67,537,144,48,431,137,43,429
"01/23/2018","1251","Census Tract 209102","1255","Census Tract 209300",163,54,487,139,48,398,157,51,481,216,81,574,132,41,421,144,55,373
"01/24/2018","1251","Census Tract 209102","1255","Census Tract 209300",170,62,464,158,63,393,184,70,485,189,69,513,160,50,507,133,54,330
"01/25/2018","1251","Census Tract 209102","1255","Census Tract 209300",155,52,457,158,61,408,204,65,639,165,52,518,106,40,280,,,
"01/26/2018","1251","Census Tract 209102","1255","Census Tract 209300",164,61,438,169,63,451,200,76,522,179,70,461,139,49,388,134,57,311
"01/27/2018","1251","Census Tract 209102","1255","Census Tract 209300",160,59,436,208,79,544,171,74,398,153,59,390,155,51,467,143,53,384
