"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1229","Census Tract 207302","1228","Census Tract 207301",117,47,291,154,72,329,128,55,297,124,51,300,97,37,255,94,39,226
"04/24/2018","1229","Census Tract 207302","1228","Census Tract 207301",111,42,289,119,47,298,126,56,281,117,43,313,97,35,268,96,38,240
"04/25/2018","1229","Census Tract 207302","1228","Census Tract 207301",111,42,290,140,59,331,121,50,290,115,47,279,98,34,277,85,33,217
"04/26/2018","1229","Census Tract 207302","1228","Census Tract 207301",116,45,295,129,53,314,142,60,336,126,57,281,96,36,251,83,28,245
"04/27/2018","1229","Census Tract 207302","1228","Census Tract 207301",112,42,301,118,46,304,125,48,322,117,48,285,108,39,301,96,34,275
"04/28/2018","1229","Census Tract 207302","1228","Census Tract 207301",153,55,428,88,32,237,175,68,448,236,88,634,152,58,396,100,36,272
"04/29/2018","1229","Census Tract 207302","1228","Census Tract 207301",130,47,358,101,43,235,159,57,442,165,62,439,121,48,308,106,37,302
"04/30/2018","1229","Census Tract 207302","1228","Census Tract 207301",105,40,273,120,47,301,117,47,288,109,43,273,87,33,229,95,34,264
"05/01/2018","1229","Census Tract 207302","1228","Census Tract 207301",132,47,370,106,43,260,146,55,392,201,69,585,92,35,245,92,34,248
"05/02/2018","1229","Census Tract 207302","1228","Census Tract 207301",107,42,273,119,52,274,122,54,276,111,42,287,95,37,243,89,30,263
"05/03/2018","1229","Census Tract 207302","1228","Census Tract 207301",109,40,294,128,55,298,126,51,312,122,49,299,92,31,271,85,33,219
"05/04/2018","1229","Census Tract 207302","1228","Census Tract 207301",116,45,301,121,45,323,152,62,369,125,54,289,103,39,274,89,33,234
"05/05/2018","1229","Census Tract 207302","1228","Census Tract 207301",114,43,298,84,31,227,119,46,306,122,49,305,121,45,324,92,36,235
"05/06/2018","1229","Census Tract 207302","1228","Census Tract 207301",106,39,282,79,25,250,105,45,241,113,47,272,100,35,282,108,39,295
"05/07/2018","1229","Census Tract 207302","1228","Census Tract 207301",105,41,270,123,52,287,102,42,250,112,44,281,97,35,265,86,32,234
"05/08/2018","1229","Census Tract 207302","1228","Census Tract 207301",116,46,290,127,55,293,139,60,320,117,50,277,101,38,264,83,30,231
"05/09/2018","1229","Census Tract 207302","1228","Census Tract 207301",124,46,335,136,52,353,160,64,402,134,51,350,96,36,255,84,30,228
"05/10/2018","1229","Census Tract 207302","1228","Census Tract 207301",138,52,366,153,64,363,185,75,455,151,66,347,114,42,310,83,29,237
"05/11/2018","1229","Census Tract 207302","1228","Census Tract 207301",131,48,355,133,49,358,192,85,433,148,57,379,109,40,293,91,33,250
"05/12/2018","1229","Census Tract 207302","1228","Census Tract 207301",130,47,360,84,29,242,164,73,371,165,60,452,129,49,336,91,32,260
"05/13/2018","1229","Census Tract 207302","1228","Census Tract 207301",104,38,279,81,30,220,103,43,244,119,48,295,98,35,275,101,36,283
"05/14/2018","1229","Census Tract 207302","1228","Census Tract 207301",100,40,247,107,40,284,110,46,261,103,45,234,84,32,223,92,39,220
"05/15/2018","1229","Census Tract 207302","1228","Census Tract 207301",112,45,280,141,59,335,127,55,294,108,45,255,99,37,260,87,33,224
"05/16/2018","1229","Census Tract 207302","1228","Census Tract 207301",114,41,313,121,49,296,146,54,391,117,47,289,94,32,276,87,29,256
"05/17/2018","1229","Census Tract 207302","1228","Census Tract 207301",112,42,296,136,50,366,143,56,366,109,45,267,95,35,256,79,31,200
"05/18/2018","1229","Census Tract 207302","1228","Census Tract 207301",114,44,297,115,45,295,136,53,344,122,51,291,109,41,287,85,31,232
"05/19/2018","1229","Census Tract 207302","1228","Census Tract 207301",107,41,280,86,33,219,109,44,265,121,48,309,109,41,289,99,37,262
"05/20/2018","1229","Census Tract 207302","1228","Census Tract 207301",100,37,269,84,29,237,102,39,265,111,43,288,96,38,240,96,33,276
"05/21/2018","1229","Census Tract 207302","1228","Census Tract 207301",102,38,274,112,45,277,110,46,262,109,43,278,93,32,266,75,24,231
"05/22/2018","1229","Census Tract 207302","1228","Census Tract 207301",116,44,301,128,52,316,145,61,341,122,50,301,93,33,255,79,33,192
"05/23/2018","1229","Census Tract 207302","1228","Census Tract 207301",114,43,303,126,52,307,135,52,354,119,48,294,102,37,278,74,27,204
"05/24/2018","1229","Census Tract 207302","1228","Census Tract 207301",126,48,330,132,55,316,183,70,479,123,50,303,99,40,241,80,27,238
"05/25/2018","1229","Census Tract 207302","1228","Census Tract 207301",109,42,287,107,44,264,124,53,292,131,52,328,98,37,259,88,31,249
"05/26/2018","1229","Census Tract 207302","1228","Census Tract 207301",103,39,274,87,31,244,90,38,212,114,47,275,110,42,285,98,33,288
"05/27/2018","1229","Census Tract 207302","1228","Census Tract 207301",104,39,271,74,23,230,100,43,229,121,49,300,103,39,269,98,36,269
"05/28/2018","1229","Census Tract 207302","1228","Census Tract 207301",98,37,259,84,29,241,93,36,239,102,40,259,85,30,236,107,42,276
"05/29/2018","1229","Census Tract 207302","1228","Census Tract 207301",102,40,260,126,47,340,105,43,251,109,45,259,86,33,220,87,32,237
"05/30/2018","1229","Census Tract 207302","1228","Census Tract 207301",104,40,273,125,46,341,116,49,275,115,42,309,85,35,208,73,26,199
"05/31/2018","1229","Census Tract 207302","1228","Census Tract 207301",114,44,294,131,54,318,144,56,367,119,51,277,95,37,242,80,28,227
