"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1220","Census Tract 206031","1223","Census Tract 206200",156,60,404,168,68,414,144,65,317,159,64,395,153,53,438,157,59,416
"01/02/2018","1220","Census Tract 206031","1223","Census Tract 206200",182,73,450,192,91,407,205,90,464,174,69,435,153,55,425,201,84,479
"01/03/2018","1220","Census Tract 206031","1223","Census Tract 206200",183,74,449,144,67,309,218,103,461,194,81,464,152,52,444,171,70,421
"01/04/2018","1220","Census Tract 206031","1223","Census Tract 206200",179,78,409,,,,213,93,486,189,84,426,150,64,355,134,54,331
"01/05/2018","1220","Census Tract 206031","1223","Census Tract 206200",179,77,418,172,82,361,219,91,523,180,84,381,159,63,395,163,77,345
"01/06/2018","1220","Census Tract 206031","1223","Census Tract 206200",159,69,363,161,65,397,177,81,386,177,81,385,146,63,337,135,56,322
"01/07/2018","1220","Census Tract 206031","1223","Census Tract 206200",150,62,364,139,71,271,162,67,389,158,66,377,158,68,366,133,51,345
"01/08/2018","1220","Census Tract 206031","1223","Census Tract 206200",201,87,461,186,91,380,279,112,694,185,79,431,154,78,307,150,66,338
"01/09/2018","1220","Census Tract 206031","1223","Census Tract 206200",199,82,481,190,93,387,266,107,662,192,81,454,148,58,373,167,68,405
"01/10/2018","1220","Census Tract 206031","1223","Census Tract 206200",187,83,422,188,91,387,248,111,556,175,83,370,154,66,356,136,58,316
"01/11/2018","1220","Census Tract 206031","1223","Census Tract 206200",183,81,412,,,,227,112,460,185,83,412,163,69,386,141,60,331
"01/12/2018","1220","Census Tract 206031","1223","Census Tract 206200",180,78,417,176,81,382,239,107,531,181,79,414,154,64,371,162,81,324
"01/13/2018","1220","Census Tract 206031","1223","Census Tract 206200",159,66,380,168,68,415,177,82,383,164,75,357,157,69,356,138,45,417
"01/14/2018","1220","Census Tract 206031","1223","Census Tract 206200",158,67,373,140,62,319,176,72,429,177,74,428,147,66,330,141,61,328
"01/15/2018","1220","Census Tract 206031","1223","Census Tract 206200",170,73,396,183,79,425,195,86,441,165,80,341,151,65,350,156,56,437
"01/16/2018","1220","Census Tract 206031","1223","Census Tract 206200",191,82,440,182,87,382,245,97,618,187,88,399,154,66,359,159,67,379
"01/17/2018","1220","Census Tract 206031","1223","Census Tract 206200",199,87,454,187,76,455,281,130,604,170,82,351,158,72,346,163,61,435
"01/18/2018","1220","Census Tract 206031","1223","Census Tract 206200",185,81,422,,,,234,103,529,187,83,418,153,69,336,168,68,411
"01/19/2018","1220","Census Tract 206031","1223","Census Tract 206200",187,73,477,181,76,434,271,104,709,202,88,461,144,58,355,125,47,326
"01/20/2018","1220","Census Tract 206031","1223","Census Tract 206200",190,77,467,180,67,483,187,76,463,264,106,659,158,70,356,148,60,360
"01/21/2018","1220","Census Tract 206031","1223","Census Tract 206200",155,65,370,161,67,385,149,65,340,178,73,434,153,61,383,138,61,311
"01/22/2018","1220","Census Tract 206031","1223","Census Tract 206200",197,85,456,186,93,371,232,103,520,199,85,461,188,76,468,141,58,346
"01/23/2018","1220","Census Tract 206031","1223","Census Tract 206200",188,83,422,173,90,329,255,120,542,183,78,427,157,65,383,150,77,293
