"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1250","Census Tract 208904","1249","Census Tract 208903",75,30,186,101,35,289,66,34,128,66,24,178,81,36,184,71,27,185
"10/02/2019","1250","Census Tract 208904","1249","Census Tract 208903",86,35,214,89,31,259,85,36,202,93,41,210,75,36,155,89,26,301
"10/03/2019","1250","Census Tract 208904","1249","Census Tract 208903",92,34,249,113,43,298,69,27,175,120,39,364,91,36,230,56,27,116
"10/04/2019","1250","Census Tract 208904","1249","Census Tract 208903",90,35,230,94,47,187,125,51,304,79,29,216,63,26,151,85,31,231
"10/05/2019","1250","Census Tract 208904","1249","Census Tract 208903",79,31,199,94,34,260,92,44,190,88,35,222,73,28,187,60,25,146
"10/06/2019","1250","Census Tract 208904","1249","Census Tract 208903",94,35,249,77,32,188,79,31,198,127,44,370,113,35,356,70,33,150
"10/07/2019","1250","Census Tract 208904","1249","Census Tract 208903",96,36,258,96,34,272,122,41,359,95,37,238,84,34,205,63,28,145
"10/08/2019","1250","Census Tract 208904","1249","Census Tract 208903",72,30,171,71,31,162,82,35,196,72,31,166,85,33,216,44,20,98
"10/09/2019","1250","Census Tract 208904","1249","Census Tract 208903",76,27,211,95,35,260,82,24,277,77,30,196,70,28,172,50,23,112
"10/10/2019","1250","Census Tract 208904","1249","Census Tract 208903",84,37,187,125,61,255,78,34,179,89,43,187,67,34,134,69,28,168
"10/11/2019","1250","Census Tract 208904","1249","Census Tract 208903",94,37,242,119,50,285,70,32,155,108,38,302,106,39,291,63,22,176
"10/12/2019","1250","Census Tract 208904","1249","Census Tract 208903",76,28,205,75,32,171,92,36,238,81,29,225,84,28,250,47,20,111
"10/13/2019","1250","Census Tract 208904","1249","Census Tract 208903",84,29,236,91,46,180,115,47,279,83,30,228,77,29,205,67,20,218
"10/14/2019","1250","Census Tract 208904","1249","Census Tract 208903",73,33,160,82,38,179,69,30,156,81,40,161,68,29,162,67,32,140
"10/15/2019","1250","Census Tract 208904","1249","Census Tract 208903",83,34,198,79,42,147,87,36,210,107,41,275,61,23,156,55,28,107
"10/16/2019","1250","Census Tract 208904","1249","Census Tract 208903",82,34,198,104,42,254,78,27,220,87,39,194,74,37,147,68,28,160
"10/17/2019","1250","Census Tract 208904","1249","Census Tract 208903",82,33,202,81,38,171,86,41,179,99,36,266,72,25,205,51,23,111
"10/18/2019","1250","Census Tract 208904","1249","Census Tract 208903",79,35,179,91,42,194,79,37,169,85,36,201,70,31,156,68,28,165
"10/19/2019","1250","Census Tract 208904","1249","Census Tract 208903",82,32,204,76,39,145,94,38,233,87,37,207,75,28,199,76,29,199
"10/20/2019","1250","Census Tract 208904","1249","Census Tract 208903",81,29,230,77,49,122,86,35,214,96,40,229,84,21,327,62,23,168
