"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1247","Census Tract 208802","1256","Census Tract 209401",144,41,502,156,40,607,113,30,425,153,37,621,152,52,440,141,42,464
"01/02/2018","1247","Census Tract 208802","1256","Census Tract 209401",135,46,391,127,49,324,130,51,329,155,45,530,120,44,329,119,45,313
"01/03/2018","1247","Census Tract 208802","1256","Census Tract 209401",147,46,467,239,96,595,114,43,299,166,47,579,131,39,436,124,41,372
"01/04/2018","1247","Census Tract 208802","1256","Census Tract 209401",139,45,427,160,45,566,166,54,508,124,45,336,115,34,389,74,41,133
"01/05/2018","1247","Census Tract 208802","1256","Census Tract 209401",121,38,388,148,45,478,126,49,323,127,35,458,91,28,287,102,46,225
"01/06/2018","1247","Census Tract 208802","1256","Census Tract 209401",134,40,441,144,59,355,100,36,279,146,46,461,,,,77,25,237
"01/07/2018","1247","Census Tract 208802","1256","Census Tract 209401",152,46,497,176,79,391,136,50,364,180,58,560,144,26,785,109,35,338
"01/08/2018","1247","Census Tract 208802","1256","Census Tract 209401",157,43,567,166,41,658,197,54,715,141,45,440,135,36,506,109,30,392
"01/09/2018","1247","Census Tract 208802","1256","Census Tract 209401",176,52,597,148,42,520,162,47,550,225,67,754,160,49,522,126,42,371
"01/10/2018","1247","Census Tract 208802","1256","Census Tract 209401",126,37,427,127,27,590,116,41,326,133,44,402,127,35,460,119,39,361
