"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1250","Census Tract 208904","1248","Census Tract 208902",121,43,340,185,70,489,149,63,351,99,31,310,70,28,173,72,33,156
"04/24/2018","1250","Census Tract 208904","1248","Census Tract 208902",118,43,327,142,51,396,98,30,321,116,44,303,110,41,296,127,63,256
"04/25/2018","1250","Census Tract 208904","1248","Census Tract 208902",126,50,316,135,60,301,139,59,326,125,48,323,110,41,290,,,
"04/26/2018","1250","Census Tract 208904","1248","Census Tract 208902",107,35,330,119,56,252,103,23,454,99,32,303,113,42,300,107,41,274
"04/27/2018","1250","Census Tract 208904","1248","Census Tract 208902",104,37,288,108,42,277,139,68,284,103,33,324,75,30,189,111,37,330
"04/28/2018","1250","Census Tract 208904","1248","Census Tract 208902",105,38,291,123,45,336,125,44,357,99,48,206,103,31,341,80,28,226
"04/29/2018","1250","Census Tract 208904","1248","Census Tract 208902",95,33,271,63,25,156,,,,80,33,195,88,26,295,120,35,410
"04/30/2018","1250","Census Tract 208904","1248","Census Tract 208902",115,40,332,97,32,292,144,60,345,119,35,399,104,45,244,109,33,360
"05/01/2018","1250","Census Tract 208904","1248","Census Tract 208902",123,42,362,167,39,700,139,49,390,121,44,328,90,34,238,85,43,168
"05/02/2018","1250","Census Tract 208904","1248","Census Tract 208902",118,42,332,110,42,286,148,73,301,114,39,331,74,24,226,,,
"05/03/2018","1250","Census Tract 208904","1248","Census Tract 208902",109,37,317,106,26,428,126,53,297,101,44,234,106,32,351,96,40,231
"05/04/2018","1250","Census Tract 208904","1248","Census Tract 208902",126,43,367,111,32,381,179,91,354,104,47,230,125,36,432,114,38,337
"05/05/2018","1250","Census Tract 208904","1248","Census Tract 208902",126,43,366,120,66,215,160,50,508,133,48,369,122,46,323,80,22,286
"05/06/2018","1250","Census Tract 208904","1248","Census Tract 208902",98,31,309,93,33,255,,,,123,42,358,81,28,233,67,18,249
"05/07/2018","1250","Census Tract 208904","1248","Census Tract 208902",115,31,418,149,49,446,127,26,618,94,36,243,89,19,400,119,31,454
"05/08/2018","1250","Census Tract 208904","1248","Census Tract 208902",114,34,375,119,34,417,115,39,334,126,45,353,84,23,296,134,32,560
"05/09/2018","1250","Census Tract 208904","1248","Census Tract 208902",120,36,391,115,29,446,132,49,355,111,39,311,122,33,451,,,
"05/10/2018","1250","Census Tract 208904","1248","Census Tract 208902",136,45,407,91,26,314,212,80,561,141,48,409,117,48,286,103,32,328
"05/11/2018","1250","Census Tract 208904","1248","Census Tract 208902",119,42,335,98,36,271,126,40,398,137,51,370,112,38,326,73,33,160
"05/12/2018","1250","Census Tract 208904","1248","Census Tract 208902",124,43,354,94,39,227,111,45,271,160,52,489,103,33,319,113,41,314
"05/13/2018","1250","Census Tract 208904","1248","Census Tract 208902",110,35,338,136,39,467,,,,117,53,259,139,54,357,69,16,297
"05/14/2018","1250","Census Tract 208904","1248","Census Tract 208902",113,33,387,88,21,366,130,48,350,150,51,438,90,30,270,97,30,312
"05/15/2018","1250","Census Tract 208904","1248","Census Tract 208902",109,35,338,102,30,347,104,44,243,135,42,424,98,35,271,79,20,313
"05/16/2018","1250","Census Tract 208904","1248","Census Tract 208902",114,34,381,74,24,230,160,44,573,104,36,297,195,88,435,,,
"05/17/2018","1250","Census Tract 208904","1248","Census Tract 208902",112,42,298,120,45,320,106,41,276,121,55,267,105,34,324,81,26,250
"05/18/2018","1250","Census Tract 208904","1248","Census Tract 208902",116,39,339,125,49,318,127,38,420,123,49,313,101,31,319,79,27,228
"05/19/2018","1250","Census Tract 208904","1248","Census Tract 208902",112,38,325,114,54,238,160,48,525,125,53,294,101,42,239,62,18,216
"05/20/2018","1250","Census Tract 208904","1248","Census Tract 208902",103,39,270,103,45,232,,,,121,54,273,95,32,278,81,30,216
"05/21/2018","1250","Census Tract 208904","1248","Census Tract 208902",114,34,382,94,37,238,129,23,724,125,42,376,109,41,289,115,37,348
"05/22/2018","1250","Census Tract 208904","1248","Census Tract 208902",137,36,513,168,41,678,182,74,445,110,29,415,99,22,445,109,28,417
"05/23/2018","1250","Census Tract 208904","1248","Census Tract 208902",106,34,329,107,25,451,135,54,340,95,42,213,100,33,302,,,
"05/24/2018","1250","Census Tract 208904","1248","Census Tract 208902",127,42,381,165,81,336,175,51,603,111,40,309,94,30,299,102,27,377
"05/25/2018","1250","Census Tract 208904","1248","Census Tract 208902",133,51,348,90,39,211,151,58,395,156,57,425,117,46,300,119,49,288
"05/26/2018","1250","Census Tract 208904","1248","Census Tract 208902",117,39,355,143,63,325,125,52,299,104,37,296,125,32,481,99,33,292
"05/27/2018","1250","Census Tract 208904","1248","Census Tract 208902",114,38,341,131,38,450,,,,127,44,363,119,35,397,79,26,236
