"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1251","Census Tract 209102","1248","Census Tract 208902",71,36,142,76,33,174,85,45,161,74,40,137,,,,53,28,99
"05/13/2019","1251","Census Tract 209102","1248","Census Tract 208902",85,42,170,98,52,185,92,46,183,97,50,188,67,33,135,55,29,102
"05/14/2019","1251","Census Tract 209102","1248","Census Tract 208902",84,41,173,98,42,228,93,47,184,91,45,187,64,37,109,70,33,150
"05/15/2019","1251","Census Tract 209102","1248","Census Tract 208902",87,42,179,102,42,242,102,53,197,86,44,165,73,37,143,54,27,110
"05/16/2019","1251","Census Tract 209102","1248","Census Tract 208902",83,40,171,94,51,174,104,52,206,88,40,192,60,31,115,66,32,136
"05/17/2019","1251","Census Tract 209102","1248","Census Tract 208902",87,42,179,114,48,270,90,48,171,105,54,206,67,33,133,65,34,125
"05/18/2019","1251","Census Tract 209102","1248","Census Tract 208902",80,39,160,79,33,189,100,52,190,85,48,150,78,40,153,60,29,122
"05/19/2019","1251","Census Tract 209102","1248","Census Tract 208902",74,37,149,68,40,116,69,39,120,83,42,165,,,,58,28,118
"05/20/2019","1251","Census Tract 209102","1248","Census Tract 208902",86,40,185,87,43,174,96,48,192,100,42,236,66,30,146,64,36,115
"05/21/2019","1251","Census Tract 209102","1248","Census Tract 208902",92,41,207,105,48,229,102,47,223,95,39,230,71,34,147,84,37,194
"05/22/2019","1251","Census Tract 209102","1248","Census Tract 208902",88,41,188,85,39,185,110,53,227,91,42,200,71,36,140,65,31,136
