"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1243","Census Tract 208620","1242","Census Tract 208610",61,31,119,53,22,125,58,31,109,73,36,147,61,32,114,50,27,93
"05/13/2019","1243","Census Tract 208620","1242","Census Tract 208610",71,33,153,89,39,202,,,,68,32,145,53,28,99,58,29,116
"05/14/2019","1243","Census Tract 208620","1242","Census Tract 208610",72,33,156,94,44,201,76,35,163,75,33,168,50,24,103,59,32,108
"05/15/2019","1243","Census Tract 208620","1242","Census Tract 208610",72,34,153,107,47,239,62,32,121,70,34,143,60,29,120,56,26,119
"05/16/2019","1243","Census Tract 208620","1242","Census Tract 208610",75,36,158,99,47,210,74,36,152,69,34,142,61,32,116,67,30,148
"05/17/2019","1243","Census Tract 208620","1242","Census Tract 208610",67,33,134,88,43,181,67,32,137,73,36,148,56,31,99,53,26,106
"05/18/2019","1243","Census Tract 208620","1242","Census Tract 208610",64,31,130,76,30,192,68,34,135,65,33,126,58,29,114,61,29,127
"05/19/2019","1243","Census Tract 208620","1242","Census Tract 208610",60,30,119,59,28,127,63,33,121,63,33,119,62,32,122,52,25,109
"05/20/2019","1243","Census Tract 208620","1242","Census Tract 208610",69,33,144,96,44,210,,,,68,33,139,53,30,93,49,25,98
"05/21/2019","1243","Census Tract 208620","1242","Census Tract 208610",67,32,140,73,35,154,80,39,164,63,30,132,65,31,135,50,27,93
"05/22/2019","1243","Census Tract 208620","1242","Census Tract 208610",65,33,130,71,37,137,64,35,114,70,36,135,64,30,135,45,20,101
"05/23/2019","1243","Census Tract 208620","1242","Census Tract 208610",69,34,144,76,39,147,81,39,171,68,32,146,59,28,122,62,35,111
"05/24/2019","1243","Census Tract 208620","1242","Census Tract 208610",68,31,147,82,37,182,64,34,121,70,29,168,58,29,116,69,31,153
"05/25/2019","1243","Census Tract 208620","1242","Census Tract 208610",60,31,118,58,30,111,59,31,113,64,33,125,62,33,117,53,26,111
"05/26/2019","1243","Census Tract 208620","1242","Census Tract 208610",56,28,112,57,27,120,59,30,117,66,33,130,56,27,115,43,25,76
"05/27/2019","1243","Census Tract 208620","1242","Census Tract 208610",58,29,116,70,30,162,,,,59,32,110,53,29,96,48,23,103
"05/28/2019","1243","Census Tract 208620","1242","Census Tract 208610",68,33,140,79,36,170,76,37,155,67,33,134,54,30,97,55,24,124
"05/29/2019","1243","Census Tract 208620","1242","Census Tract 208610",65,34,123,75,42,132,65,35,118,61,33,115,60,31,118,67,31,142
"05/30/2019","1243","Census Tract 208620","1242","Census Tract 208610",68,32,143,89,42,189,70,35,141,68,32,144,56,29,107,60,26,139
"05/31/2019","1243","Census Tract 208620","1242","Census Tract 208610",71,36,141,75,38,145,80,41,155,78,39,156,61,32,116,50,25,99
"06/01/2019","1243","Census Tract 208620","1242","Census Tract 208610",64,31,129,60,31,119,68,33,141,73,36,150,62,31,124,49,25,94
"06/02/2019","1243","Census Tract 208620","1242","Census Tract 208610",54,28,106,50,27,92,52,31,88,72,33,157,52,26,106,47,25,88
"06/03/2019","1243","Census Tract 208620","1242","Census Tract 208610",67,32,141,71,33,151,,,,61,31,121,71,34,146,55,22,136
