"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1243","Census Tract 208620","1242","Census Tract 208610",68,31,148,71,29,171,68,31,151,63,31,127,68,30,149,70,32,152
"01/02/2018","1243","Census Tract 208620","1242","Census Tract 208610",68,33,140,70,30,160,76,36,161,66,33,133,64,33,125,59,30,112
"01/03/2018","1243","Census Tract 208620","1242","Census Tract 208610",68,33,139,81,41,158,71,36,140,67,33,135,60,29,122,60,26,138
"01/04/2018","1243","Census Tract 208620","1242","Census Tract 208610",68,34,139,85,41,178,77,36,166,64,34,122,54,28,103,65,31,137
"01/05/2018","1243","Census Tract 208620","1242","Census Tract 208610",70,34,148,75,36,158,71,37,135,78,37,165,64,32,129,52,20,133
"01/06/2018","1243","Census Tract 208620","1242","Census Tract 208610",65,32,134,64,29,142,,,,74,32,168,61,33,115,53,24,115
"01/07/2018","1243","Census Tract 208620","1242","Census Tract 208610",62,27,138,62,28,135,72,32,162,62,29,131,57,25,130,57,24,136
"01/08/2018","1243","Census Tract 208620","1242","Census Tract 208610",74,36,155,88,41,192,90,46,175,68,32,144,58,30,112,57,29,110
"01/09/2018","1243","Census Tract 208620","1242","Census Tract 208610",80,38,171,90,44,185,89,41,194,78,38,158,79,34,182,56,29,108
"01/10/2018","1243","Census Tract 208620","1242","Census Tract 208610",75,37,151,82,43,159,87,41,184,69,35,139,71,37,137,51,25,101
"01/11/2018","1243","Census Tract 208620","1242","Census Tract 208610",75,36,155,99,45,220,93,42,202,68,34,132,54,30,95,53,27,104
"01/12/2018","1243","Census Tract 208620","1242","Census Tract 208610",76,35,162,82,32,205,83,42,163,74,35,159,75,37,154,59,28,123
"01/13/2018","1243","Census Tract 208620","1242","Census Tract 208610",63,29,134,58,20,165,,,,62,29,133,62,31,126,53,27,105
"01/14/2018","1243","Census Tract 208620","1242","Census Tract 208610",63,31,125,68,35,131,66,35,125,67,32,138,58,30,113,57,28,116
"01/15/2018","1243","Census Tract 208620","1242","Census Tract 208610",63,32,124,62,32,121,59,33,104,67,32,142,56,29,107,68,33,138
"01/16/2018","1243","Census Tract 208620","1242","Census Tract 208610",74,35,156,98,43,224,67,33,138,76,38,151,61,31,119,69,27,175
"01/17/2018","1243","Census Tract 208620","1242","Census Tract 208610",73,35,151,86,42,178,83,42,164,65,32,131,66,32,136,63,27,147
"01/18/2018","1243","Census Tract 208620","1242","Census Tract 208610",74,35,155,85,40,182,85,37,193,68,31,148,64,35,116,63,32,122
"01/19/2018","1243","Census Tract 208620","1242","Census Tract 208610",72,35,147,92,44,190,84,40,173,69,35,136,59,30,115,69,31,154
"01/20/2018","1243","Census Tract 208620","1242","Census Tract 208610",67,33,133,73,34,155,,,,74,37,148,61,31,119,62,30,129
"01/21/2018","1243","Census Tract 208620","1242","Census Tract 208610",62,31,123,60,31,119,63,33,118,66,34,128,65,34,125,55,26,115
"01/22/2018","1243","Census Tract 208620","1242","Census Tract 208610",73,35,150,84,36,198,95,47,191,60,31,113,53,29,95,61,28,130
"01/23/2018","1243","Census Tract 208620","1242","Census Tract 208610",71,35,146,83,42,167,71,34,148,69,34,138,68,33,138,54,28,103
"01/24/2018","1243","Census Tract 208620","1242","Census Tract 208610",68,34,138,86,37,195,70,37,132,66,33,135,58,30,111,65,34,123
"01/25/2018","1243","Census Tract 208620","1242","Census Tract 208610",70,34,144,77,35,169,75,39,145,65,33,129,66,31,142,63,27,147
"01/26/2018","1243","Census Tract 208620","1242","Census Tract 208610",78,36,171,93,45,193,92,42,199,82,35,193,60,30,119,59,29,121
"01/27/2018","1243","Census Tract 208620","1242","Census Tract 208610",67,32,138,67,28,160,,,,72,32,160,61,33,113,55,27,113
"01/28/2018","1243","Census Tract 208620","1242","Census Tract 208610",66,30,144,73,32,168,67,34,134,74,30,182,60,30,119,55,28,107
"01/29/2018","1243","Census Tract 208620","1242","Census Tract 208610",73,35,152,78,37,166,86,38,190,66,33,134,67,33,135,64,32,127
"01/30/2018","1243","Census Tract 208620","1242","Census Tract 208610",73,34,155,70,29,165,82,40,169,85,38,189,57,32,101,49,26,92
"01/31/2018","1243","Census Tract 208620","1242","Census Tract 208610",72,34,151,77,41,145,83,40,170,64,30,134,68,33,138,68,28,168
"02/01/2018","1243","Census Tract 208620","1242","Census Tract 208610",72,34,152,89,40,199,71,37,138,78,37,165,61,28,129,44,24,81
"02/02/2018","1243","Census Tract 208620","1242","Census Tract 208610",73,35,152,73,35,150,87,42,180,76,37,159,65,31,136,50,27,94
"02/03/2018","1243","Census Tract 208620","1242","Census Tract 208610",68,32,145,72,35,147,,,,71,31,157,65,31,136,61,28,133
"02/04/2018","1243","Census Tract 208620","1242","Census Tract 208610",66,30,147,78,30,203,57,30,110,75,34,164,64,30,136,55,24,127
"02/05/2018","1243","Census Tract 208620","1242","Census Tract 208610",72,34,153,91,42,199,82,41,166,66,32,133,57,30,109,61,25,145
"02/06/2018","1243","Census Tract 208620","1242","Census Tract 208610",70,32,154,72,31,163,71,34,145,74,33,167,65,29,144,60,28,128
"02/07/2018","1243","Census Tract 208620","1242","Census Tract 208610",79,35,178,101,42,242,81,37,178,75,36,155,75,33,171,58,24,136
"02/08/2018","1243","Census Tract 208620","1242","Census Tract 208610",75,35,160,96,46,197,80,38,170,68,31,145,70,35,141,52,26,104
"02/09/2018","1243","Census Tract 208620","1242","Census Tract 208610",69,33,142,73,37,142,89,42,187,69,35,135,62,30,128,51,24,106
