"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/04/2019","1253","Census Tract 209104","1250","Census Tract 208904",44,14,137,,,,61,14,253,36,14,91,48,17,137,23,7,74
"01/05/2019","1253","Census Tract 209104","1250","Census Tract 208904",44,13,150,,,,74,19,281,39,11,132,37,11,127,,,
"01/06/2019","1253","Census Tract 209104","1250","Census Tract 208904",43,13,135,61,21,174,44,13,145,52,15,182,36,12,103,32,10,96
"01/07/2019","1253","Census Tract 209104","1250","Census Tract 208904",58,15,219,54,17,167,68,19,240,66,17,247,51,12,201,52,11,236
"01/08/2019","1253","Census Tract 209104","1250","Census Tract 208904",53,16,177,98,37,261,44,15,127,55,16,187,40,11,146,29,10,81
"01/09/2019","1253","Census Tract 209104","1250","Census Tract 208904",52,18,149,83,24,286,55,22,133,45,15,136,48,20,114,34,10,110
"01/10/2019","1253","Census Tract 209104","1250","Census Tract 208904",44,15,130,66,19,225,55,19,157,41,13,120,33,13,87,35,14,88
"01/11/2019","1253","Census Tract 209104","1250","Census Tract 208904",45,17,122,,,,43,16,114,48,18,127,31,11,82,30,15,61
"01/12/2019","1253","Census Tract 209104","1250","Census Tract 208904",52,13,203,,,,36,10,129,47,11,198,67,16,279,,,
"01/13/2019","1253","Census Tract 209104","1250","Census Tract 208904",37,11,117,39,11,142,40,14,108,31,9,97,47,14,150,29,9,88
"01/14/2019","1253","Census Tract 209104","1250","Census Tract 208904",61,20,187,62,24,162,51,21,123,47,16,141,81,23,278,86,20,367
"01/15/2019","1253","Census Tract 209104","1250","Census Tract 208904",58,16,211,95,26,347,66,20,209,73,20,254,34,9,120,26,7,87
"01/16/2019","1253","Census Tract 209104","1250","Census Tract 208904",58,17,202,54,17,168,85,16,437,62,22,172,30,9,93,28,13,59
"01/17/2019","1253","Census Tract 209104","1250","Census Tract 208904",66,19,225,103,38,278,71,23,214,62,15,251,41,14,121,79,33,186
"01/18/2019","1253","Census Tract 209104","1250","Census Tract 208904",55,17,176,,,,82,24,278,67,16,270,40,15,111,37,13,103
"01/19/2019","1253","Census Tract 209104","1250","Census Tract 208904",40,12,127,,,,69,22,214,40,12,128,29,10,84,,,
