"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"08/29/2018","1220","Census Tract 206031","1390","Census Tract 226002",229,103,505,306,178,526,343,168,701,200,98,406,159,75,333,155,71,335
"08/30/2018","1220","Census Tract 206031","1390","Census Tract 226002",222,102,484,314,184,535,306,163,573,216,107,437,146,69,309,150,70,321
"08/31/2018","1220","Census Tract 206031","1390","Census Tract 226002",209,96,456,263,149,465,283,143,562,234,116,472,136,67,277,170,75,385
"09/01/2018","1220","Census Tract 206031","1390","Census Tract 226002",153,74,314,134,69,261,157,73,339,197,108,359,126,66,242,153,66,352
"09/02/2018","1220","Census Tract 206031","1390","Census Tract 226002",146,68,311,125,64,243,141,67,296,147,68,319,151,70,323,147,69,314
"09/03/2018","1220","Census Tract 206031","1390","Census Tract 226002",143,66,309,158,72,345,144,70,294,140,70,282,137,62,302,150,65,346
"09/04/2018","1220","Census Tract 206031","1390","Census Tract 226002",228,101,510,314,198,500,313,162,607,190,88,413,159,70,356,187,86,408
"09/05/2018","1220","Census Tract 206031","1390","Census Tract 226002",220,98,493,315,176,561,321,171,604,173,82,368,156,73,330,178,76,420
"09/06/2018","1220","Census Tract 206031","1390","Census Tract 226002",232,102,527,320,146,699,342,162,721,186,91,381,170,80,364,173,79,381
"09/07/2018","1220","Census Tract 206031","1390","Census Tract 226002",233,104,519,294,178,486,380,209,688,222,113,436,152,70,330,178,80,395
