"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1262","Census Tract 209820","1261","Census Tract 209810",66,35,125,66,36,122,69,46,104,78,40,151,,,,53,27,104
"05/13/2019","1262","Census Tract 209820","1261","Census Tract 209810",76,35,165,75,37,153,107,59,194,72,30,171,69,30,158,60,32,112
"05/14/2019","1262","Census Tract 209820","1261","Census Tract 209810",77,39,153,94,50,179,100,38,260,71,42,120,68,37,128,62,34,112
"05/15/2019","1262","Census Tract 209820","1261","Census Tract 209810",73,37,145,80,44,144,92,36,234,80,41,155,57,36,90,55,28,108
"05/16/2019","1262","Census Tract 209820","1261","Census Tract 209810",70,38,129,104,44,245,74,34,159,66,41,104,59,36,96,59,35,100
"05/17/2019","1262","Census Tract 209820","1261","Census Tract 209810",81,38,168,93,39,219,107,43,263,72,38,137,67,41,109,72,31,163
"05/18/2019","1262","Census Tract 209820","1261","Census Tract 209810",69,34,139,56,37,83,74,32,171,91,42,197,66,41,106,45,22,91
"05/19/2019","1262","Census Tract 209820","1261","Census Tract 209810",60,35,103,55,39,77,58,35,96,80,39,164,,,,53,32,88
"05/20/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,37,123,67,32,139,84,52,136,69,39,122,59,35,97,59,32,108
"05/21/2019","1262","Census Tract 209820","1261","Census Tract 209810",69,34,140,69,36,132,98,51,186,70,32,155,50,28,89,57,29,114
"05/22/2019","1262","Census Tract 209820","1261","Census Tract 209810",79,39,161,77,44,134,103,58,184,95,46,198,60,33,109,66,26,164
"05/23/2019","1262","Census Tract 209820","1261","Census Tract 209810",69,40,118,72,39,134,85,49,147,75,43,131,57,36,89,52,32,84
"05/24/2019","1262","Census Tract 209820","1261","Census Tract 209810",80,42,152,94,54,163,129,65,256,75,40,141,56,35,89,78,38,159
"05/25/2019","1262","Census Tract 209820","1261","Census Tract 209810",69,40,118,62,37,102,73,40,133,78,46,130,67,42,108,56,31,99
"05/26/2019","1262","Census Tract 209820","1261","Census Tract 209810",63,35,115,54,25,114,71,45,112,76,42,138,,,,58,32,107
"05/27/2019","1262","Census Tract 209820","1261","Census Tract 209810",59,34,103,56,35,88,53,33,84,66,34,128,57,36,91,55,33,91
"05/28/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,38,131,72,37,141,109,58,206,72,41,125,52,34,78,60,34,105
"05/29/2019","1262","Census Tract 209820","1261","Census Tract 209810",73,42,125,81,47,141,99,60,163,73,43,123,60,36,100,64,38,109
"05/30/2019","1262","Census Tract 209820","1261","Census Tract 209810",65,35,122,54,29,100,76,32,181,73,42,128,57,34,94,63,36,110
"05/31/2019","1262","Census Tract 209820","1261","Census Tract 209810",74,39,141,82,40,170,94,56,160,72,41,125,69,37,129,70,34,142
"06/01/2019","1262","Census Tract 209820","1261","Census Tract 209810",74,40,138,76,42,138,83,48,144,106,50,225,59,37,93,49,29,84
"06/02/2019","1262","Census Tract 209820","1261","Census Tract 209810",71,38,130,117,52,262,72,44,120,67,41,109,,,,54,31,93
"06/03/2019","1262","Census Tract 209820","1261","Census Tract 209810",79,40,156,80,49,131,108,54,217,91,44,189,57,32,101,47,27,82
"06/04/2019","1262","Census Tract 209820","1261","Census Tract 209810",66,37,118,69,39,123,98,38,249,67,39,114,56,37,84,53,30,94
"06/05/2019","1262","Census Tract 209820","1261","Census Tract 209810",77,42,142,78,41,148,99,51,191,77,43,136,65,38,111,68,36,130
"06/06/2019","1262","Census Tract 209820","1261","Census Tract 209810",70,38,128,78,40,152,83,47,146,75,42,135,59,33,104,66,37,118
"06/07/2019","1262","Census Tract 209820","1261","Census Tract 209810",75,42,135,77,44,136,95,51,175,73,43,124,73,42,127,59,32,111
"06/08/2019","1262","Census Tract 209820","1261","Census Tract 209810",67,37,122,49,31,76,74,37,150,95,49,185,55,36,86,48,29,77
"06/09/2019","1262","Census Tract 209820","1261","Census Tract 209810",68,38,121,51,32,82,78,45,134,75,41,136,,,,59,33,105
