"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1237","Census Tract 208302","1252","Census Tract 209103",99,27,363,95,29,313,116,28,469,104,29,372,93,25,346,83,19,353
"10/02/2019","1237","Census Tract 208302","1252","Census Tract 209103",104,29,371,131,39,439,111,33,370,104,28,384,62,18,210,83,22,309
"10/03/2019","1237","Census Tract 208302","1252","Census Tract 209103",100,28,360,109,28,416,95,32,281,108,37,311,83,21,328,117,30,448
"10/04/2019","1237","Census Tract 208302","1252","Census Tract 209103",97,26,362,91,26,313,137,33,568,,,,81,21,306,110,36,336
"10/05/2019","1237","Census Tract 208302","1252","Census Tract 209103",95,26,341,75,22,256,92,30,277,102,26,401,94,25,348,101,31,330
"10/06/2019","1237","Census Tract 208302","1252","Census Tract 209103",94,26,331,89,28,279,,,,140,35,548,70,20,241,74,21,260
"10/07/2019","1237","Census Tract 208302","1252","Census Tract 209103",93,23,370,106,24,463,115,29,449,104,26,411,44,14,135,74,19,288
"10/08/2019","1237","Census Tract 208302","1252","Census Tract 209103",109,26,446,115,27,479,155,33,732,96,25,366,94,25,349,68,18,250
"10/09/2019","1237","Census Tract 208302","1252","Census Tract 209103",102,28,367,99,29,331,81,23,278,133,40,439,89,19,398,90,27,293
"10/10/2019","1237","Census Tract 208302","1252","Census Tract 209103",95,25,352,142,34,586,100,33,303,80,23,268,74,21,262,66,16,267
"10/11/2019","1237","Census Tract 208302","1252","Census Tract 209103",107,30,379,128,36,451,112,33,374,,,,84,22,325,89,25,318
"10/12/2019","1237","Census Tract 208302","1252","Census Tract 209103",88,23,328,104,33,331,96,28,327,103,27,395,79,21,288,70,18,273
"10/13/2019","1237","Census Tract 208302","1252","Census Tract 209103",73,19,280,100,19,527,,,,70,18,271,59,14,240,68,20,227
"10/14/2019","1237","Census Tract 208302","1252","Census Tract 209103",82,24,284,89,27,292,81,26,248,91,28,296,78,21,282,61,15,246
"10/15/2019","1237","Census Tract 208302","1252","Census Tract 209103",102,30,339,98,30,323,134,41,439,90,26,306,102,32,317,72,20,253
"10/16/2019","1237","Census Tract 208302","1252","Census Tract 209103",101,28,364,142,49,405,94,23,369,86,29,254,77,20,291,113,18,688
"10/17/2019","1237","Census Tract 208302","1252","Census Tract 209103",105,27,398,157,41,599,108,32,361,86,24,305,67,19,242,106,24,460
"10/18/2019","1237","Census Tract 208302","1252","Census Tract 209103",94,29,303,112,33,379,106,33,333,,,,71,22,224,108,28,410
"10/19/2019","1237","Census Tract 208302","1252","Census Tract 209103",95,26,345,116,31,425,120,38,373,101,27,374,81,21,309,64,18,221
"10/20/2019","1237","Census Tract 208302","1252","Census Tract 209103",71,19,267,93,24,353,,,,88,26,301,62,18,211,51,13,200
"10/21/2019","1237","Census Tract 208302","1252","Census Tract 209103",114,30,429,118,37,370,108,29,400,108,28,410,132,46,378,119,24,585
"10/22/2019","1237","Census Tract 208302","1252","Census Tract 209103",110,32,380,126,37,424,124,38,401,113,34,375,70,24,197,94,19,448
"10/23/2019","1237","Census Tract 208302","1252","Census Tract 209103",106,31,357,136,48,385,113,37,338,99,33,300,81,23,287,62,13,282
"10/24/2019","1237","Census Tract 208302","1252","Census Tract 209103",104,29,374,117,37,368,113,34,370,112,29,423,81,21,309,71,19,259
"10/25/2019","1237","Census Tract 208302","1252","Census Tract 209103",113,29,435,144,37,556,106,30,366,,,,93,23,370,93,25,336
"10/26/2019","1237","Census Tract 208302","1252","Census Tract 209103",84,23,302,88,25,301,94,28,313,102,28,365,72,21,248,80,20,311
"10/27/2019","1237","Census Tract 208302","1252","Census Tract 209103",89,23,341,93,30,288,,,,89,25,318,78,18,325,96,21,429
"10/28/2019","1237","Census Tract 208302","1252","Census Tract 209103",117,32,418,154,52,459,135,42,429,113,32,394,71,20,246,82,19,354
"10/29/2019","1237","Census Tract 208302","1252","Census Tract 209103",104,32,343,117,33,408,129,41,403,100,43,232,79,19,320,67,22,204
"10/30/2019","1237","Census Tract 208302","1252","Census Tract 209103",102,28,372,127,36,447,126,32,482,89,28,278,77,19,303,67,19,229
"10/31/2019","1237","Census Tract 208302","1252","Census Tract 209103",96,26,351,99,26,380,115,33,390,103,29,356,85,25,283,73,16,322
"11/01/2019","1237","Census Tract 208302","1252","Census Tract 209103",99,26,365,143,38,544,117,36,380,,,,57,18,181,95,22,401
"11/02/2019","1237","Census Tract 208302","1252","Census Tract 209103",104,32,337,84,31,229,113,35,366,129,38,431,85,28,262,101,28,354
"11/03/2019","1237","Census Tract 208302","1252","Census Tract 209103",83,20,344,70,17,279,,,,86,23,318,54,13,217,82,21,323
"11/04/2019","1237","Census Tract 208302","1252","Census Tract 209103",104,32,340,109,33,360,132,46,377,96,30,302,73,27,194,109,25,467
"11/05/2019","1237","Census Tract 208302","1252","Census Tract 209103",111,33,367,105,32,343,142,45,442,108,32,363,85,25,286,86,27,270
"11/06/2019","1237","Census Tract 208302","1252","Census Tract 209103",112,32,387,119,32,445,138,45,423,105,37,294,86,24,300,94,21,413
"11/07/2019","1237","Census Tract 208302","1252","Census Tract 209103",104,31,345,145,39,539,104,33,332,98,32,301,72,24,215,54,17,169
"11/08/2019","1237","Census Tract 208302","1252","Census Tract 209103",95,27,331,111,31,395,120,33,436,,,,61,20,191,79,24,260
"11/09/2019","1237","Census Tract 208302","1252","Census Tract 209103",94,25,349,233,41,1304,70,20,245,95,28,320,94,23,382,59,18,196
"11/10/2019","1237","Census Tract 208302","1252","Census Tract 209103",86,22,326,88,25,304,,,,99,27,362,90,22,363,66,17,249
"11/11/2019","1237","Census Tract 208302","1252","Census Tract 209103",88,25,314,57,19,174,109,31,378,111,30,404,70,20,240,87,23,325
"11/12/2019","1237","Census Tract 208302","1252","Census Tract 209103",116,33,411,147,42,505,131,43,393,101,31,327,77,20,295,114,25,515
"11/13/2019","1237","Census Tract 208302","1252","Census Tract 209103",110,32,373,108,34,340,123,36,416,112,35,359,104,26,411,79,23,264
"11/14/2019","1237","Census Tract 208302","1252","Census Tract 209103",110,31,386,117,29,470,139,42,456,111,36,339,80,23,275,63,19,203
"11/15/2019","1237","Census Tract 208302","1252","Census Tract 209103",100,30,324,121,34,435,101,34,304,,,,90,26,304,64,20,206
"11/16/2019","1237","Census Tract 208302","1252","Census Tract 209103",81,24,268,91,24,341,77,25,233,87,28,274,80,24,259,75,20,282
"11/17/2019","1237","Census Tract 208302","1252","Census Tract 209103",82,24,279,82,31,215,,,,80,24,267,70,26,190,77,19,301
"11/18/2019","1237","Census Tract 208302","1252","Census Tract 209103",89,25,319,103,25,417,111,36,337,76,23,248,64,17,233,80,23,274
"11/19/2019","1237","Census Tract 208302","1252","Census Tract 209103",104,31,344,115,34,388,131,35,481,92,30,283,87,32,238,60,20,182
"11/20/2019","1237","Census Tract 208302","1252","Census Tract 209103",111,31,400,127,39,414,134,33,534,103,29,363,91,30,278,57,16,195
