"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1390","Census Tract 226002","1380","Census Tract 224010",149,76,291,120,59,243,178,89,354,,,,113,68,189,143,73,281
"05/13/2019","1390","Census Tract 226002","1380","Census Tract 224010",192,90,408,236,126,439,347,177,680,156,83,296,,,,212,91,495
"05/14/2019","1390","Census Tract 226002","1380","Census Tract 224010",183,91,367,237,130,433,343,200,588,157,88,277,115,66,198,185,81,423
"05/15/2019","1390","Census Tract 226002","1380","Census Tract 224010",209,101,432,215,110,418,395,227,687,182,100,329,143,76,271,149,81,275
"05/16/2019","1390","Census Tract 226002","1380","Census Tract 224010",206,99,428,277,153,501,371,209,659,205,115,364,119,66,213,168,80,354
"05/17/2019","1390","Census Tract 226002","1380","Census Tract 224010",208,102,421,209,127,344,365,204,653,235,131,421,141,75,265,152,79,292
"05/18/2019","1390","Census Tract 226002","1380","Census Tract 224010",165,85,320,151,71,322,216,133,351,220,122,395,136,77,239,139,71,273
"05/19/2019","1390","Census Tract 226002","1380","Census Tract 224010",142,73,276,132,64,274,134,72,249,,,,116,66,205,160,77,333
"05/20/2019","1390","Census Tract 226002","1380","Census Tract 224010",181,93,349,226,139,368,313,182,538,171,98,296,,,,146,74,285
"05/21/2019","1390","Census Tract 226002","1380","Census Tract 224010",190,95,382,199,117,337,348,209,581,180,96,339,118,66,211,150,80,282
"05/22/2019","1390","Census Tract 226002","1380","Census Tract 224010",218,106,445,227,141,365,367,207,649,242,132,442,121,67,219,145,76,274
"05/23/2019","1390","Census Tract 226002","1380","Census Tract 224010",200,98,411,199,118,336,382,204,713,202,115,356,115,65,204,134,70,258
"05/24/2019","1390","Census Tract 226002","1380","Census Tract 224010",188,94,373,190,121,298,315,186,532,234,128,427,119,69,206,146,77,279
"05/25/2019","1390","Census Tract 226002","1380","Census Tract 224010",150,80,280,133,74,241,194,121,313,211,119,375,121,70,209,124,66,231
"05/26/2019","1390","Census Tract 226002","1380","Census Tract 224010",136,74,250,116,64,211,145,84,249,,,,111,67,183,137,69,272
"05/27/2019","1390","Census Tract 226002","1380","Census Tract 224010",125,68,232,134,64,280,114,66,198,131,72,241,,,,127,67,242
"05/28/2019","1390","Census Tract 226002","1380","Census Tract 224010",203,101,409,226,117,435,348,199,611,211,127,349,115,68,194,163,75,354
"05/29/2019","1390","Census Tract 226002","1380","Census Tract 224010",204,104,399,237,130,429,346,220,544,223,133,374,118,68,204,136,77,239
"05/30/2019","1390","Census Tract 226002","1380","Census Tract 224010",204,100,417,208,114,379,400,235,679,227,130,396,120,67,216,139,77,250
"05/31/2019","1390","Census Tract 226002","1380","Census Tract 224010",209,104,419,196,119,322,362,203,647,259,147,457,139,77,250,140,77,254
"06/01/2019","1390","Census Tract 226002","1380","Census Tract 224010",154,81,291,119,67,211,177,105,298,234,118,462,119,70,203,157,82,298
"06/02/2019","1390","Census Tract 226002","1380","Census Tract 224010",159,82,308,206,88,478,176,102,305,,,,119,68,207,166,79,347
"06/03/2019","1390","Census Tract 226002","1380","Census Tract 224010",180,91,355,208,112,387,322,183,565,154,86,275,,,,140,78,252
"06/04/2019","1390","Census Tract 226002","1380","Census Tract 224010",193,94,398,215,114,405,375,210,667,175,92,331,115,66,202,129,73,228
"06/05/2019","1390","Census Tract 226002","1380","Census Tract 224010",199,100,397,209,118,369,388,226,667,187,109,320,118,66,210,155,79,304
"06/06/2019","1390","Census Tract 226002","1380","Census Tract 224010",207,99,431,217,123,382,388,217,692,232,125,430,118,65,212,138,75,253
"06/07/2019","1390","Census Tract 226002","1380","Census Tract 224010",195,97,394,205,122,344,338,195,585,231,126,425,118,68,203,155,77,310
"06/08/2019","1390","Census Tract 226002","1380","Census Tract 224010",159,81,311,160,77,334,168,91,308,225,112,452,122,71,209,147,72,303
"06/09/2019","1390","Census Tract 226002","1380","Census Tract 224010",135,73,250,116,56,240,133,77,228,,,,113,68,190,134,71,253
"06/10/2019","1390","Census Tract 226002","1380","Census Tract 224010",212,102,443,243,138,428,398,226,701,206,108,392,,,,161,81,322
"06/11/2019","1390","Census Tract 226002","1380","Census Tract 224010",238,111,507,255,156,417,448,237,847,239,130,440,149,73,301,145,80,260
"06/12/2019","1390","Census Tract 226002","1380","Census Tract 224010",258,126,528,293,167,515,414,253,677,257,150,438,202,95,431,154,77,310
"06/13/2019","1390","Census Tract 226002","1380","Census Tract 224010",238,116,487,239,145,394,468,262,834,232,142,378,144,74,278,156,82,297
"06/14/2019","1390","Census Tract 226002","1380","Census Tract 224010",206,102,415,214,124,371,390,224,679,237,132,426,139,78,247,148,75,294
"06/15/2019","1390","Census Tract 226002","1380","Census Tract 224010",169,89,322,137,67,278,245,154,391,221,120,410,131,76,225,154,80,296
"06/16/2019","1390","Census Tract 226002","1380","Census Tract 224010",143,76,271,119,59,241,149,88,253,,,,115,69,193,148,75,290
"06/17/2019","1390","Census Tract 226002","1380","Census Tract 224010",198,103,377,221,129,379,341,205,570,190,111,325,,,,141,80,248
"06/18/2019","1390","Census Tract 226002","1380","Census Tract 224010",206,102,416,201,130,311,406,233,708,186,102,341,121,69,215,156,86,281
"06/19/2019","1390","Census Tract 226002","1380","Census Tract 224010",223,107,461,212,122,366,420,238,741,236,135,412,127,72,223,141,73,273
"06/20/2019","1390","Census Tract 226002","1380","Census Tract 224010",215,106,433,212,142,317,362,203,644,232,135,400,131,71,240,170,84,344
"06/21/2019","1390","Census Tract 226002","1380","Census Tract 224010",207,100,430,213,127,357,367,207,650,251,149,424,133,70,250,147,76,286
"06/22/2019","1390","Census Tract 226002","1380","Census Tract 224010",167,86,323,123,66,228,254,134,483,220,122,396,137,76,246,154,81,293
"06/23/2019","1390","Census Tract 226002","1380","Census Tract 224010",152,78,294,115,62,212,188,98,360,,,,116,69,196,140,73,266
"06/24/2019","1390","Census Tract 226002","1380","Census Tract 224010",191,95,386,230,136,389,347,207,581,167,94,298,,,,146,73,292
"06/25/2019","1390","Census Tract 226002","1380","Census Tract 224010",234,110,498,245,131,456,440,248,780,212,121,371,140,72,274,133,73,243
"06/26/2019","1390","Census Tract 226002","1380","Census Tract 224010",207,101,422,233,146,370,372,216,642,205,117,360,133,72,248,133,67,261
"06/27/2019","1390","Census Tract 226002","1380","Census Tract 224010",213,103,440,207,125,343,395,234,666,219,123,389,147,75,289,131,66,257
"06/28/2019","1390","Census Tract 226002","1380","Census Tract 224010",201,98,412,205,126,334,396,227,690,244,143,414,115,69,190,125,63,249
"06/29/2019","1390","Census Tract 226002","1380","Census Tract 224010",152,79,290,131,70,243,195,125,304,208,111,390,118,69,202,137,66,284
"06/30/2019","1390","Census Tract 226002","1380","Census Tract 224010",144,76,274,128,64,254,136,76,242,,,,111,63,193,152,78,296
"04/01/2019","1390","Census Tract 226002","1380","Census Tract 224010",181,91,360,180,105,310,306,164,571,183,98,344,,,,145,76,278
"04/02/2019","1390","Census Tract 226002","1380","Census Tract 224010",216,107,437,215,131,353,377,218,653,227,126,408,129,71,236,145,79,263
"04/03/2019","1390","Census Tract 226002","1380","Census Tract 224010",215,106,434,216,129,362,364,214,618,216,122,382,138,72,264,163,79,336
"04/04/2019","1390","Census Tract 226002","1380","Census Tract 224010",227,107,479,200,103,390,416,248,700,231,126,423,152,75,304,154,82,291
"04/05/2019","1390","Census Tract 226002","1380","Census Tract 224010",211,102,434,229,117,450,382,223,654,271,151,486,136,78,237,139,71,273
"04/06/2019","1390","Census Tract 226002","1380","Census Tract 224010",173,87,342,143,70,292,240,140,412,274,140,536,126,73,217,147,77,281
"04/07/2019","1390","Census Tract 226002","1380","Census Tract 224010",156,80,305,114,60,218,176,96,322,,,,126,67,238,152,79,292
"04/08/2019","1390","Census Tract 226002","1380","Census Tract 224010",197,99,390,204,117,356,314,176,560,201,113,359,,,,147,72,298
"04/09/2019","1390","Census Tract 226002","1380","Census Tract 224010",228,111,469,208,106,411,414,218,786,223,128,389,151,79,289,153,78,298
"04/10/2019","1390","Census Tract 226002","1380","Census Tract 224010",219,105,458,210,110,400,398,222,715,228,127,409,136,71,258,151,76,299
"04/11/2019","1390","Census Tract 226002","1380","Census Tract 224010",227,107,479,238,131,429,381,198,734,265,150,470,126,69,231,154,79,302
"04/12/2019","1390","Census Tract 226002","1380","Census Tract 224010",220,108,446,198,128,306,337,196,580,259,143,469,148,76,288,175,84,365
"04/13/2019","1390","Census Tract 226002","1380","Census Tract 224010",166,86,317,142,77,262,211,129,346,255,141,463,125,72,216,136,71,261
"04/14/2019","1390","Census Tract 226002","1380","Census Tract 224010",155,80,297,115,64,205,205,114,368,,,,111,66,186,142,74,273
"04/15/2019","1390","Census Tract 226002","1380","Census Tract 224010",203,100,412,189,106,337,350,208,587,226,129,396,,,,158,76,328
"04/16/2019","1390","Census Tract 226002","1380","Census Tract 224010",190,96,376,202,103,396,350,198,619,184,104,325,119,69,207,156,82,298
"04/17/2019","1390","Census Tract 226002","1380","Census Tract 224010",215,108,430,199,127,311,388,219,686,233,139,392,122,69,217,145,76,277
"04/18/2019","1390","Census Tract 226002","1380","Census Tract 224010",215,107,432,189,124,288,400,227,705,247,147,415,132,72,241,150,81,279
"04/19/2019","1390","Census Tract 226002","1380","Census Tract 224010",192,92,400,157,88,280,313,161,607,260,127,532,117,67,201,145,78,267
"04/20/2019","1390","Census Tract 226002","1380","Census Tract 224010",154,81,293,122,64,234,171,104,281,220,113,426,125,72,218,134,70,256
