"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1257","Census Tract 209402","1260","Census Tract 209520",117,47,292,128,50,325,139,61,313,101,44,232,106,36,311,107,41,280
"10/02/2019","1257","Census Tract 209402","1260","Census Tract 209520",100,43,231,121,60,245,94,47,189,102,41,251,76,36,161,124,39,390
"10/03/2019","1257","Census Tract 209402","1260","Census Tract 209520",94,42,214,105,49,224,118,51,276,91,36,224,,,,94,52,170
"10/04/2019","1257","Census Tract 209402","1260","Census Tract 209520",100,41,245,117,41,330,97,48,198,110,44,272,71,32,158,164,63,427
"10/05/2019","1257","Census Tract 209402","1260","Census Tract 209520",83,36,191,92,36,237,75,32,177,90,39,204,73,35,154,98,39,248
"10/06/2019","1257","Census Tract 209402","1260","Census Tract 209520",109,43,273,131,49,351,75,33,167,126,52,300,112,43,294,97,37,256
"10/07/2019","1257","Census Tract 209402","1260","Census Tract 209520",102,42,246,108,46,252,98,45,212,106,40,282,90,42,193,103,37,284
"10/08/2019","1257","Census Tract 209402","1260","Census Tract 209520",91,37,221,107,41,275,111,46,269,83,35,195,77,30,194,71,39,128
"10/09/2019","1257","Census Tract 209402","1260","Census Tract 209520",84,37,187,75,36,156,106,44,255,81,35,185,71,35,146,83,39,178
"10/10/2019","1257","Census Tract 209402","1260","Census Tract 209520",89,39,202,77,34,174,96,44,208,98,44,217,,,,90,43,188
"10/11/2019","1257","Census Tract 209402","1260","Census Tract 209520",95,41,220,102,45,233,117,56,244,94,40,223,77,32,184,81,43,154
"10/12/2019","1257","Census Tract 209402","1260","Census Tract 209520",91,41,203,64,31,133,80,38,167,125,51,306,76,35,165,90,43,186
"10/13/2019","1257","Census Tract 209402","1260","Census Tract 209520",104,44,248,125,50,311,127,51,314,104,45,237,84,37,190,85,37,197
"10/14/2019","1257","Census Tract 209402","1260","Census Tract 209520",97,39,241,111,43,284,87,43,175,90,39,209,103,29,368,98,44,216
"10/15/2019","1257","Census Tract 209402","1260","Census Tract 209520",85,34,211,74,31,175,112,50,251,79,33,186,77,27,216,87,35,213
