"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"08/29/2018","1263","Census Tract 210010","1260","Census Tract 209520",96,41,222,99,48,205,101,44,228,89,38,203,105,44,249,78,31,195
"08/30/2018","1263","Census Tract 210010","1260","Census Tract 209520",89,37,214,90,39,206,106,46,243,80,34,190,78,30,205,91,42,196
"08/31/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,38,239,109,40,295,89,46,173,97,36,256,100,36,277,81,35,184
"09/01/2018","1263","Census Tract 210010","1260","Census Tract 209520",80,33,191,69,25,187,83,33,208,86,32,231,79,38,167,70,31,158
"09/02/2018","1263","Census Tract 210010","1260","Census Tract 209520",85,36,198,112,49,258,78,32,188,95,42,211,83,37,186,74,30,177
"09/03/2018","1263","Census Tract 210010","1260","Census Tract 209520",90,38,209,121,42,346,97,39,242,102,38,271,86,45,165,68,33,140
"09/04/2018","1263","Census Tract 210010","1260","Census Tract 209520",97,43,219,95,38,235,112,56,221,97,45,208,91,38,218,70,31,158
"09/05/2018","1263","Census Tract 210010","1260","Census Tract 209520",100,39,253,105,34,320,117,53,257,92,41,207,97,38,249,86,26,282
"09/06/2018","1263","Census Tract 210010","1260","Census Tract 209520",102,43,237,105,43,255,105,48,230,87,35,211,117,49,281,83,45,152
"09/07/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,38,240,100,44,229,116,49,274,92,37,225,89,33,240,71,28,182
"09/08/2018","1263","Census Tract 210010","1260","Census Tract 209520",101,45,229,96,40,232,90,39,206,100,42,236,120,55,261,80,39,164
"09/09/2018","1263","Census Tract 210010","1260","Census Tract 209520",130,46,370,77,26,230,85,33,214,214,74,616,118,47,300,67,27,164
"09/10/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,37,242,93,45,192,113,53,241,95,31,290,91,37,227,66,30,145
"09/11/2018","1263","Census Tract 210010","1260","Census Tract 209520",97,40,233,106,45,249,120,54,269,86,35,206,87,35,217,70,32,153
"09/12/2018","1263","Census Tract 210010","1260","Census Tract 209520",112,47,264,118,50,275,131,55,313,108,42,281,96,45,204,72,34,153
"09/13/2018","1263","Census Tract 210010","1260","Census Tract 209520",99,41,237,104,41,265,123,52,289,94,39,227,87,39,191,70,29,168
"09/14/2018","1263","Census Tract 210010","1260","Census Tract 209520",91,34,242,91,35,230,110,41,293,91,30,272,89,38,205,62,25,150
"09/15/2018","1263","Census Tract 210010","1260","Census Tract 209520",94,36,247,149,49,447,96,33,283,94,39,223,91,33,248,73,32,166
"09/16/2018","1263","Census Tract 210010","1260","Census Tract 209520",90,40,205,88,37,209,98,46,207,94,40,219,98,43,226,76,34,171
"09/17/2018","1263","Census Tract 210010","1260","Census Tract 209520",103,42,251,117,47,288,132,55,315,90,35,233,93,41,209,72,34,153
"09/18/2018","1263","Census Tract 210010","1260","Census Tract 209520",101,40,257,104,45,242,126,45,346,89,33,236,97,40,233,69,33,143
"09/19/2018","1263","Census Tract 210010","1260","Census Tract 209520",92,43,197,88,53,148,106,42,267,96,39,233,79,44,141,84,43,164
"09/20/2018","1263","Census Tract 210010","1260","Census Tract 209520",97,39,236,112,48,260,111,51,242,85,33,218,87,33,226,89,41,193
"09/21/2018","1263","Census Tract 210010","1260","Census Tract 209520",103,42,247,98,43,219,120,51,284,111,46,265,97,40,237,79,31,198
"09/22/2018","1263","Census Tract 210010","1260","Census Tract 209520",88,35,224,74,32,168,98,37,262,89,33,240,92,36,234,75,35,160
"09/23/2018","1263","Census Tract 210010","1260","Census Tract 209520",88,35,218,92,33,256,106,37,301,89,41,193,72,30,172,78,32,192
"09/24/2018","1263","Census Tract 210010","1260","Census Tract 209520",97,39,241,101,50,202,116,49,275,92,34,244,92,40,209,78,26,232
"09/25/2018","1263","Census Tract 210010","1260","Census Tract 209520",104,41,265,105,49,225,123,52,287,106,35,322,101,36,279,69,36,131
"09/26/2018","1263","Census Tract 210010","1260","Census Tract 209520",100,41,242,103,39,268,120,56,256,100,40,247,92,36,229,67,32,141
"09/27/2018","1263","Census Tract 210010","1260","Census Tract 209520",107,40,283,110,51,235,140,67,293,99,37,262,103,33,316,66,28,154
"09/28/2018","1263","Census Tract 210010","1260","Census Tract 209520",107,43,264,107,39,289,141,67,298,94,34,258,107,48,235,74,33,166
"09/29/2018","1263","Census Tract 210010","1260","Census Tract 209520",88,37,208,112,44,283,77,29,207,94,40,220,93,38,224,71,37,136
"09/30/2018","1263","Census Tract 210010","1260","Census Tract 209520",90,36,223,85,27,263,117,47,293,98,43,224,77,32,185,75,30,185
"07/01/2018","1263","Census Tract 210010","1260","Census Tract 209520",87,34,223,109,41,289,91,33,251,90,35,232,88,38,207,73,30,178
"07/02/2018","1263","Census Tract 210010","1260","Census Tract 209520",86,35,213,113,38,337,84,39,183,73,27,195,88,41,188,81,33,196
"07/03/2018","1263","Census Tract 210010","1260","Census Tract 209520",94,41,214,78,35,176,102,48,218,97,37,253,91,42,199,90,46,178
"07/04/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,37,234,93,38,223,93,45,191,79,30,206,105,38,290,78,40,151
"07/05/2018","1263","Census Tract 210010","1260","Census Tract 209520",102,42,248,73,29,184,134,60,301,99,36,273,92,43,196,94,40,218
"07/06/2018","1263","Census Tract 210010","1260","Census Tract 209520",111,45,277,107,38,298,144,64,325,105,35,318,106,48,234,71,34,145
"07/07/2018","1263","Census Tract 210010","1260","Census Tract 209520",99,38,259,64,23,175,120,44,325,90,36,222,104,41,263,78,30,203
"07/08/2018","1263","Census Tract 210010","1260","Census Tract 209520",94,38,235,59,20,171,94,40,221,102,39,268,103,48,221,85,34,214
"07/09/2018","1263","Census Tract 210010","1260","Census Tract 209520",84,37,190,86,42,177,105,52,208,81,33,197,71,31,160,70,30,162
"07/10/2018","1263","Census Tract 210010","1260","Census Tract 209520",87,39,197,87,41,181,97,41,230,83,34,201,86,41,181,81,41,159
"07/11/2018","1263","Census Tract 210010","1260","Census Tract 209520",96,40,229,100,37,270,88,42,184,93,39,221,110,42,291,84,39,183
"07/12/2018","1263","Census Tract 210010","1260","Census Tract 209520",85,34,208,84,29,244,98,44,216,82,31,213,85,36,201,67,34,130
"07/13/2018","1263","Census Tract 210010","1260","Census Tract 209520",92,38,222,100,56,178,110,41,296,88,32,242,89,44,178,62,26,147
"07/14/2018","1263","Census Tract 210010","1260","Census Tract 209520",87,35,216,95,36,251,84,30,236,91,36,230,91,37,218,72,33,154
"07/15/2018","1263","Census Tract 210010","1260","Census Tract 209520",82,35,195,67,26,171,78,30,203,89,35,222,95,42,210,72,36,142
"07/16/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,40,223,86,38,195,120,48,301,86,36,205,92,43,197,84,36,196
"07/17/2018","1263","Census Tract 210010","1260","Census Tract 209520",97,42,222,107,51,224,120,48,299,87,40,189,84,38,187,84,33,211
"07/18/2018","1263","Census Tract 210010","1260","Census Tract 209520",97,40,235,114,41,310,105,43,254,88,37,206,93,40,211,93,41,212
"07/19/2018","1263","Census Tract 210010","1260","Census Tract 209520",90,37,218,108,47,245,101,42,238,87,36,205,80,30,210,72,32,164
"07/20/2018","1263","Census Tract 210010","1260","Census Tract 209520",100,43,231,97,54,174,114,47,278,99,39,251,97,46,206,86,37,199
"07/21/2018","1263","Census Tract 210010","1260","Census Tract 209520",96,40,229,95,40,221,103,47,225,95,40,226,113,42,300,67,33,133
"07/22/2018","1263","Census Tract 210010","1260","Census Tract 209520",86,38,195,93,45,192,83,39,177,98,41,234,77,33,176,78,36,171
"07/23/2018","1263","Census Tract 210010","1260","Census Tract 209520",83,34,203,97,42,226,87,34,221,74,32,169,81,30,222,75,33,171
"07/24/2018","1263","Census Tract 210010","1260","Census Tract 209520",94,44,199,96,40,233,107,51,224,86,41,183,96,51,181,78,36,170
"07/25/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,37,243,93,30,290,109,45,263,98,37,255,80,35,180,86,34,221
"07/26/2018","1263","Census Tract 210010","1260","Census Tract 209520",91,38,216,90,36,225,99,47,209,77,31,191,93,38,226,106,47,239
"07/27/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,37,240,77,30,197,111,43,283,93,37,234,102,39,264,81,34,191
"07/28/2018","1263","Census Tract 210010","1260","Census Tract 209520",85,37,195,79,40,156,77,32,185,95,40,227,93,42,202,68,30,154
"07/29/2018","1263","Census Tract 210010","1260","Census Tract 209520",91,38,214,103,41,259,73,34,159,92,37,228,98,41,236,90,40,200
"07/30/2018","1263","Census Tract 210010","1260","Census Tract 209520",92,39,215,93,34,250,94,43,203,84,36,193,103,44,237,83,35,198
"07/31/2018","1263","Census Tract 210010","1260","Census Tract 209520",91,37,220,91,40,206,102,35,300,87,42,178,80,32,199,102,42,244
"08/01/2018","1263","Census Tract 210010","1260","Census Tract 209520",90,39,207,85,35,205,95,48,187,85,36,202,102,40,261,68,35,134
"08/02/2018","1263","Census Tract 210010","1260","Census Tract 209520",85,35,202,85,37,193,104,41,260,77,30,197,84,38,186,61,31,119
"08/03/2018","1263","Census Tract 210010","1260","Census Tract 209520",96,40,230,84,41,169,104,44,245,80,34,184,112,43,286,86,35,211
"08/04/2018","1263","Census Tract 210010","1260","Census Tract 209520",94,40,220,76,33,175,91,38,215,95,38,238,107,48,241,77,36,163
"08/05/2018","1263","Census Tract 210010","1260","Census Tract 209520",91,40,207,93,32,268,96,42,218,90,40,201,100,41,245,75,38,149
"08/06/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,40,214,85,43,169,120,54,266,86,35,211,86,35,209,75,33,168
"08/07/2018","1263","Census Tract 210010","1260","Census Tract 209520",83,37,187,88,35,219,94,43,204,80,35,182,77,38,158,82,35,192
"08/08/2018","1263","Census Tract 210010","1260","Census Tract 209520",85,32,222,87,29,258,95,36,248,81,31,208,79,32,194,83,33,211
"08/09/2018","1263","Census Tract 210010","1260","Census Tract 209520",89,41,193,81,35,185,107,45,251,83,43,159,83,40,171,88,37,210
"08/10/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,39,223,98,41,234,101,46,223,90,37,223,89,34,233,79,40,155
"08/11/2018","1263","Census Tract 210010","1260","Census Tract 209520",100,41,242,75,38,148,98,50,195,86,35,211,134,47,379,71,34,147
"08/12/2018","1263","Census Tract 210010","1260","Census Tract 209520",84,37,193,68,22,212,87,37,206,89,39,201,91,42,194,71,35,142
"08/13/2018","1263","Census Tract 210010","1260","Census Tract 209520",96,38,239,94,37,239,107,46,247,91,33,246,93,40,217,91,38,215
"08/14/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,37,236,97,33,279,103,54,196,95,35,257,88,35,220,68,23,196
"08/15/2018","1263","Census Tract 210010","1260","Census Tract 209520",92,38,223,85,35,207,102,42,250,96,43,213,88,33,234,85,39,186
"08/16/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,38,226,85,38,190,120,44,328,85,36,200,84,38,182,73,29,186
"08/17/2018","1263","Census Tract 210010","1260","Census Tract 209520",104,42,253,108,40,290,113,42,299,106,45,245,108,44,261,69,35,135
"08/18/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,38,226,96,36,251,104,41,262,93,39,223,99,40,244,67,31,143
"08/19/2018","1263","Census Tract 210010","1260","Census Tract 209520",87,35,213,89,34,229,79,29,217,95,34,267,94,44,201,75,36,156
"08/20/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,42,214,152,56,408,100,51,198,84,35,197,72,37,140,78,32,187
"08/21/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,40,218,97,48,195,98,45,213,99,42,231,79,29,218,89,46,171
"08/22/2018","1263","Census Tract 210010","1260","Census Tract 209520",90,38,209,96,39,237,107,47,245,81,32,207,86,43,174,64,30,139
"08/23/2018","1263","Census Tract 210010","1260","Census Tract 209520",91,40,210,96,43,215,102,47,221,91,36,230,83,37,185,75,39,147
"08/24/2018","1263","Census Tract 210010","1260","Census Tract 209520",94,40,222,90,41,199,103,49,218,89,34,228,105,44,249,61,29,128
"08/25/2018","1263","Census Tract 210010","1260","Census Tract 209520",93,37,234,72,33,157,103,42,252,93,35,243,102,38,272,72,33,159
"08/26/2018","1263","Census Tract 210010","1260","Census Tract 209520",82,32,211,84,28,248,80,30,209,85,32,225,75,29,195,84,35,200
"08/27/2018","1263","Census Tract 210010","1260","Census Tract 209520",95,41,217,107,43,270,98,45,212,89,38,207,103,48,220,67,31,142
"08/28/2018","1263","Census Tract 210010","1260","Census Tract 209520",97,40,237,102,39,262,99,42,236,94,34,257,99,44,223,76,38,152
