"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1252","Census Tract 209103","1251","Census Tract 209102",89,30,260,89,42,187,97,40,237,110,36,336,77,35,172,69,19,251
"05/13/2019","1252","Census Tract 209103","1251","Census Tract 209102",85,32,220,88,32,242,84,34,202,97,37,253,70,31,154,79,26,239
"05/14/2019","1252","Census Tract 209103","1251","Census Tract 209102",88,30,252,109,37,320,86,31,238,80,33,193,74,26,214,82,22,296
"05/15/2019","1252","Census Tract 209103","1251","Census Tract 209102",86,28,257,93,28,313,102,35,294,79,28,220,71,23,217,71,26,193
"05/16/2019","1252","Census Tract 209103","1251","Census Tract 209102",93,32,269,140,52,375,94,40,222,78,29,204,82,23,282,59,19,179
"05/17/2019","1252","Census Tract 209103","1251","Census Tract 209102",104,35,309,99,28,343,128,51,318,107,41,277,80,25,249,94,28,319
"05/18/2019","1252","Census Tract 209103","1251","Census Tract 209102",81,29,228,99,39,252,72,28,184,89,35,222,73,26,203,78,22,276
"05/19/2019","1252","Census Tract 209103","1251","Census Tract 209102",85,28,254,93,33,265,74,22,244,94,32,274,82,34,200,81,24,268
"05/20/2019","1252","Census Tract 209103","1251","Census Tract 209102",80,28,228,83,28,245,79,31,197,85,28,251,72,28,185,73,21,247
"05/21/2019","1252","Census Tract 209103","1251","Census Tract 209102",99,32,305,104,33,331,99,39,253,101,37,272,89,22,355,97,26,361
"05/22/2019","1252","Census Tract 209103","1251","Census Tract 209102",103,34,312,114,43,299,107,39,297,114,44,293,73,20,270,78,20,303
"05/23/2019","1252","Census Tract 209103","1251","Census Tract 209102",93,30,286,126,34,456,109,42,279,86,34,216,71,22,226,69,18,252
"05/24/2019","1252","Census Tract 209103","1251","Census Tract 209102",90,31,265,99,28,353,110,41,292,96,42,219,73,23,227,67,21,214
"05/25/2019","1252","Census Tract 209103","1251","Census Tract 209102",86,32,234,84,28,248,98,36,270,96,35,256,83,34,198,72,24,215
"05/26/2019","1252","Census Tract 209103","1251","Census Tract 209102",81,29,224,104,38,277,68,22,205,96,35,262,63,30,131,82,25,263
"05/27/2019","1252","Census Tract 209103","1251","Census Tract 209102",84,27,257,70,40,121,79,28,217,96,34,268,91,26,317,66,18,233
"05/28/2019","1252","Census Tract 209103","1251","Census Tract 209102",83,28,247,95,36,250,93,32,272,75,28,198,75,26,218,75,19,294
"05/29/2019","1252","Census Tract 209103","1251","Census Tract 209102",90,31,260,130,48,348,83,36,190,81,29,229,62,19,202,93,27,314
"05/30/2019","1252","Census Tract 209103","1251","Census Tract 209102",89,36,219,103,43,248,101,49,207,94,39,226,69,28,167,59,20,168
"05/31/2019","1252","Census Tract 209103","1251","Census Tract 209102",89,30,260,119,37,383,90,34,239,94,33,270,71,27,185,76,22,260
"06/01/2019","1252","Census Tract 209103","1251","Census Tract 209102",78,30,200,65,27,155,76,35,166,80,32,196,82,33,201,77,24,246
"06/02/2019","1252","Census Tract 209103","1251","Census Tract 209102",80,26,243,110,39,310,92,44,191,76,27,215,65,26,163,67,18,252
"06/03/2019","1252","Census Tract 209103","1251","Census Tract 209102",84,28,251,87,27,278,113,38,333,80,29,221,60,21,172,55,18,166
"06/04/2019","1252","Census Tract 209103","1251","Census Tract 209102",91,34,245,92,30,281,105,44,248,88,35,224,84,31,223,77,24,245
"06/05/2019","1252","Census Tract 209103","1251","Census Tract 209102",98,35,275,120,38,379,98,39,243,96,38,243,71,27,186,106,30,369
"06/06/2019","1252","Census Tract 209103","1251","Census Tract 209102",105,34,325,124,30,505,100,47,215,114,39,336,84,25,281,96,29,322
"06/07/2019","1252","Census Tract 209103","1251","Census Tract 209102",95,35,252,104,35,306,106,41,275,99,38,254,83,30,225,70,28,175
"06/08/2019","1252","Census Tract 209103","1251","Census Tract 209102",82,25,264,89,28,280,86,33,223,96,30,300,81,32,205,57,13,241
