"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1232","Census Tract 207502","1233","Census Tract 207710",195,74,514,184,72,469,169,68,422,157,64,388,158,61,409,230,85,617
"01/02/2018","1232","Census Tract 207502","1233","Census Tract 207710",176,73,420,154,61,387,198,89,439,177,73,428,175,71,428,145,65,323
"01/03/2018","1232","Census Tract 207502","1233","Census Tract 207710",177,72,433,137,59,317,215,102,453,172,70,419,179,67,478,149,59,374
"01/04/2018","1232","Census Tract 207502","1233","Census Tract 207710",166,72,384,143,62,329,206,96,441,152,70,326,160,66,386,129,48,346
"01/05/2018","1232","Census Tract 207502","1233","Census Tract 207710",179,75,427,147,71,304,207,88,483,188,78,451,174,74,406,121,44,331
"01/06/2018","1232","Census Tract 207502","1233","Census Tract 207710",185,77,447,161,63,413,190,88,407,201,86,470,190,79,460,141,52,381
"01/07/2018","1232","Census Tract 207502","1233","Census Tract 207710",180,73,445,191,88,413,214,91,500,172,73,404,168,64,443,166,63,440
"01/08/2018","1232","Census Tract 207502","1233","Census Tract 207710",196,78,491,158,71,347,287,122,675,172,74,399,164,64,420,153,50,469
"01/09/2018","1232","Census Tract 207502","1233","Census Tract 207710",189,78,458,171,72,408,244,107,557,181,77,427,174,71,428,132,54,320
"01/10/2018","1232","Census Tract 207502","1233","Census Tract 207710",180,74,438,161,69,370,228,98,530,176,74,419,165,67,406,147,57,377
"01/11/2018","1232","Census Tract 207502","1233","Census Tract 207710",188,79,450,166,74,374,247,109,556,173,74,407,178,75,423,125,45,343
"01/12/2018","1232","Census Tract 207502","1233","Census Tract 207710",183,75,445,156,66,364,220,94,517,202,85,479,156,66,368,152,53,433
"01/13/2018","1232","Census Tract 207502","1233","Census Tract 207710",201,78,518,170,66,437,219,90,532,206,84,505,210,79,557,156,59,409
"01/14/2018","1232","Census Tract 207502","1233","Census Tract 207710",171,65,450,170,66,434,177,67,463,186,78,443,163,57,464,155,57,423
"01/15/2018","1232","Census Tract 207502","1233","Census Tract 207710",182,71,467,145,57,365,189,75,476,187,74,471,204,81,514,144,53,386
"01/16/2018","1232","Census Tract 207502","1233","Census Tract 207710",186,78,445,178,83,381,237,100,562,180,75,430,165,69,393,132,54,318
"01/17/2018","1232","Census Tract 207502","1233","Census Tract 207710",185,74,462,169,73,387,243,102,577,176,70,443,157,64,382,140,52,374
"01/18/2018","1232","Census Tract 207502","1233","Census Tract 207710",201,83,485,193,77,479,280,133,591,187,85,411,171,66,439,132,55,316
"01/19/2018","1232","Census Tract 207502","1233","Census Tract 207710",198,79,492,148,64,343,276,106,718,193,87,428,187,76,458,134,51,351
"01/20/2018","1232","Census Tract 207502","1233","Census Tract 207710",228,88,589,211,89,501,218,87,546,248,97,633,252,97,652,170,62,463
"01/21/2018","1232","Census Tract 207502","1233","Census Tract 207710",190,77,467,165,70,386,194,86,438,191,81,449,185,73,464,196,72,530
"01/22/2018","1232","Census Tract 207502","1233","Census Tract 207710",198,82,481,166,72,379,252,108,587,179,75,427,195,79,479,143,57,360
"01/23/2018","1232","Census Tract 207502","1233","Census Tract 207710",214,86,532,192,82,448,287,127,645,191,77,476,197,76,510,182,73,450
"01/24/2018","1232","Census Tract 207502","1233","Census Tract 207710",204,84,495,189,81,443,281,123,640,183,74,455,194,84,448,156,62,392
"01/25/2018","1232","Census Tract 207502","1233","Census Tract 207710",193,79,467,168,83,339,258,114,581,171,68,425,178,75,420,155,52,461
"01/26/2018","1232","Census Tract 207502","1233","Census Tract 207710",225,90,564,160,71,360,284,126,641,213,87,523,249,101,614,160,54,473
"01/27/2018","1232","Census Tract 207502","1233","Census Tract 207710",222,87,564,222,91,540,242,91,646,243,101,585,222,86,570,177,74,428
"01/28/2018","1232","Census Tract 207502","1233","Census Tract 207710",175,69,443,172,67,439,179,68,467,160,71,362,169,61,465,188,72,490
"01/29/2018","1232","Census Tract 207502","1233","Census Tract 207710",176,74,416,172,73,403,209,92,477,169,75,382,154,62,379,166,65,422
"01/30/2018","1232","Census Tract 207502","1233","Census Tract 207710",179,75,428,153,69,339,234,97,564,165,73,370,161,66,392,164,64,420
"01/31/2018","1232","Census Tract 207502","1233","Census Tract 207710",177,74,418,166,80,345,232,107,502,175,74,414,141,58,343,137,55,344
"02/01/2018","1232","Census Tract 207502","1233","Census Tract 207710",184,75,448,161,72,360,238,106,535,161,66,394,186,77,452,129,47,355
"02/02/2018","1232","Census Tract 207502","1233","Census Tract 207710",194,81,466,162,74,354,235,105,529,181,76,431,201,84,479,141,51,389
"02/03/2018","1232","Census Tract 207502","1233","Census Tract 207710",189,75,478,178,66,476,197,85,453,197,80,484,185,78,439,181,58,558
"02/04/2018","1232","Census Tract 207502","1233","Census Tract 207710",177,69,455,186,74,465,174,73,412,181,75,439,173,70,423,175,59,513
"02/05/2018","1232","Census Tract 207502","1233","Census Tract 207710",185,77,444,178,71,443,230,109,482,163,71,375,177,73,427,147,50,430
"02/06/2018","1232","Census Tract 207502","1233","Census Tract 207710",181,73,446,161,70,367,222,100,492,178,72,440,171,65,450,158,59,425
