"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1230","Census Tract 207400","1228","Census Tract 207301",255,104,621,,,,293,114,751,,,,241,113,513,229,91,576
"05/13/2019","1230","Census Tract 207400","1228","Census Tract 207301",278,117,662,314,143,686,292,115,741,249,104,600,251,114,551,296,117,747
"05/14/2019","1230","Census Tract 207400","1228","Census Tract 207301",278,107,722,304,127,731,297,117,750,270,104,698,265,110,640,225,61,823
"05/15/2019","1230","Census Tract 207400","1228","Census Tract 207301",257,105,632,260,112,605,288,123,675,260,106,633,241,92,627,191,77,476
"05/16/2019","1230","Census Tract 207400","1228","Census Tract 207301",267,111,642,305,114,811,258,124,534,258,102,649,259,106,631,246,115,528
"05/17/2019","1230","Census Tract 207400","1228","Census Tract 207301",261,99,687,292,100,854,274,109,687,278,99,777,240,96,599,234,91,605
"05/18/2019","1230","Census Tract 207400","1228","Census Tract 207301",265,102,687,362,137,956,274,116,650,286,98,833,250,98,636,236,97,574
"05/19/2019","1230","Census Tract 207400","1228","Census Tract 207301",258,102,655,,,,248,86,707,,,,261,116,587,253,96,662
"05/20/2019","1230","Census Tract 207400","1228","Census Tract 207301",246,97,625,259,104,643,230,85,620,269,108,669,221,91,539,245,99,607
"05/21/2019","1230","Census Tract 207400","1228","Census Tract 207301",266,104,680,305,120,773,276,101,749,270,97,747,237,107,522,219,108,443
"05/22/2019","1230","Census Tract 207400","1228","Census Tract 207301",258,104,637,228,98,532,262,117,588,297,110,799,243,96,615,213,92,496
"05/23/2019","1230","Census Tract 207400","1228","Census Tract 207301",265,99,707,277,112,681,304,109,847,260,93,726,249,97,639,199,81,486
"05/24/2019","1230","Census Tract 207400","1228","Census Tract 207301",260,103,653,256,107,616,294,125,690,316,119,841,222,91,542,196,77,502
"05/25/2019","1230","Census Tract 207400","1228","Census Tract 207301",243,93,634,264,106,659,261,108,628,277,86,892,228,89,584,226,100,509
"05/26/2019","1230","Census Tract 207400","1228","Census Tract 207301",236,90,613,,,,260,99,684,,,,250,107,579,223,84,594
"05/27/2019","1230","Census Tract 207400","1228","Census Tract 207301",258,99,673,230,117,449,248,118,519,300,113,795,254,94,683,226,79,646
"05/28/2019","1230","Census Tract 207400","1228","Census Tract 207301",244,93,638,248,96,644,265,116,604,240,89,649,220,74,649,243,103,574
"05/29/2019","1230","Census Tract 207400","1228","Census Tract 207301",243,90,649,248,92,665,288,108,764,233,82,660,211,83,537,231,99,538
"05/30/2019","1230","Census Tract 207400","1228","Census Tract 207301",247,101,602,258,99,670,261,108,629,253,97,656,235,108,513,204,87,479
"05/31/2019","1230","Census Tract 207400","1228","Census Tract 207301",255,102,635,233,106,510,283,105,760,293,107,799,232,100,540,213,92,490
"06/01/2019","1230","Census Tract 207400","1228","Census Tract 207301",244,103,581,244,131,455,253,101,635,263,108,640,240,101,572,229,99,532
"06/02/2019","1230","Census Tract 207400","1228","Census Tract 207301",249,94,659,,,,259,94,713,,,,261,102,671,231,92,583
"06/03/2019","1230","Census Tract 207400","1228","Census Tract 207301",251,105,599,276,119,640,255,106,614,256,102,642,240,117,490,188,71,498
"06/04/2019","1230","Census Tract 207400","1228","Census Tract 207301",253,102,626,250,100,629,264,110,634,251,103,613,268,114,633,181,63,518
"06/05/2019","1230","Census Tract 207400","1228","Census Tract 207301",252,99,637,262,98,701,297,112,788,246,90,675,230,108,491,191,87,421
"06/06/2019","1230","Census Tract 207400","1228","Census Tract 207301",267,104,687,263,105,660,307,119,788,279,118,659,238,87,646,200,76,522
"06/07/2019","1230","Census Tract 207400","1228","Census Tract 207301",242,95,616,245,94,635,268,103,691,277,102,755,207,87,490,225,90,562
"06/08/2019","1230","Census Tract 207400","1228","Census Tract 207301",248,93,663,237,107,524,259,90,744,286,104,786,237,94,599,225,77,656
"06/09/2019","1230","Census Tract 207400","1228","Census Tract 207301",245,93,647,,,,260,91,747,,,,275,97,782,205,85,490
"06/10/2019","1230","Census Tract 207400","1228","Census Tract 207301",263,95,723,295,109,795,276,95,800,263,91,753,234,92,593,218,84,563
"06/11/2019","1230","Census Tract 207400","1228","Census Tract 207301",271,108,677,259,125,538,310,124,777,263,97,707,255,102,637,262,91,751
"06/12/2019","1230","Census Tract 207400","1228","Census Tract 207301",262,99,689,277,114,672,323,122,859,260,97,700,223,89,561,210,68,645
"06/13/2019","1230","Census Tract 207400","1228","Census Tract 207301",271,96,767,274,111,675,357,115,1106,248,89,689,245,90,670,189,66,539
"06/14/2019","1230","Census Tract 207400","1228","Census Tract 207301",246,95,637,250,107,585,294,110,786,256,95,690,224,93,537,180,62,519
"06/15/2019","1230","Census Tract 207400","1228","Census Tract 207301",233,85,633,209,66,662,249,82,758,249,81,767,223,92,538,225,85,597
"06/16/2019","1230","Census Tract 207400","1228","Census Tract 207301",254,100,641,,,,280,107,730,,,,260,112,603,210,86,515
"06/17/2019","1230","Census Tract 207400","1228","Census Tract 207301",264,98,708,278,105,731,261,105,649,272,95,780,259,98,684,237,83,674
"06/18/2019","1230","Census Tract 207400","1228","Census Tract 207301",262,106,647,238,109,522,310,123,776,269,99,727,236,98,567,212,101,443
"06/19/2019","1230","Census Tract 207400","1228","Census Tract 207301",260,100,674,265,111,630,300,109,823,261,93,731,233,98,553,217,94,499
"06/20/2019","1230","Census Tract 207400","1228","Census Tract 207301",246,95,631,209,81,538,293,125,689,255,102,635,229,85,619,201,77,519
"06/21/2019","1230","Census Tract 207400","1228","Census Tract 207301",243,93,635,259,102,657,265,96,730,289,110,756,213,86,526,205,73,575
"06/22/2019","1230","Census Tract 207400","1228","Census Tract 207301",230,84,626,253,104,618,264,87,796,267,85,839,216,85,543,195,75,502
"06/23/2019","1230","Census Tract 207400","1228","Census Tract 207301",247,92,661,,,,301,122,744,,,,239,94,608,217,85,553
"06/24/2019","1230","Census Tract 207400","1228","Census Tract 207301",266,105,674,298,121,733,261,97,704,281,112,702,224,95,530,245,93,642
"06/25/2019","1230","Census Tract 207400","1228","Census Tract 207301",313,112,874,287,114,719,460,131,1617,280,105,742,243,107,553,194,77,488
"06/26/2019","1230","Census Tract 207400","1228","Census Tract 207301",248,98,624,231,85,630,264,114,610,245,91,657,260,112,603,206,78,544
"06/27/2019","1230","Census Tract 207400","1228","Census Tract 207301",248,98,626,235,104,530,275,125,605,262,90,760,228,85,607,210,90,488
"06/28/2019","1230","Census Tract 207400","1228","Census Tract 207301",250,102,615,242,110,531,263,108,639,276,107,707,232,93,574,225,91,558
"06/29/2019","1230","Census Tract 207400","1228","Census Tract 207301",228,93,558,213,104,436,249,98,634,245,82,728,216,96,486,217,98,477
"06/30/2019","1230","Census Tract 207400","1228","Census Tract 207301",218,80,596,,,,244,96,621,,,,231,104,516,213,81,558
"04/01/2019","1230","Census Tract 207400","1228","Census Tract 207301",257,100,658,247,91,667,257,111,593,283,111,719,244,97,614,227,83,618
"04/02/2019","1230","Census Tract 207400","1228","Census Tract 207301",259,102,654,265,112,630,270,101,720,260,98,687,258,102,651,214,111,415
"04/03/2019","1230","Census Tract 207400","1228","Census Tract 207301",278,112,687,289,131,637,314,109,905,288,117,708,248,103,599,244,116,513
"04/04/2019","1230","Census Tract 207400","1228","Census Tract 207301",260,105,641,245,106,568,292,100,846,269,119,611,254,100,645,209,99,443
"04/05/2019","1230","Census Tract 207400","1228","Census Tract 207301",269,104,693,263,109,632,294,102,842,289,106,784,250,103,605,244,98,601
"04/06/2019","1230","Census Tract 207400","1228","Census Tract 207301",244,90,658,239,121,473,224,69,720,273,89,831,244,94,633,237,106,525
"04/07/2019","1230","Census Tract 207400","1228","Census Tract 207301",261,98,693,,,,269,102,710,,,,243,91,647,243,98,600
"04/08/2019","1230","Census Tract 207400","1228","Census Tract 207301",264,107,654,269,100,726,296,129,674,256,102,637,245,112,537,251,92,682
"04/09/2019","1230","Census Tract 207400","1228","Census Tract 207301",266,99,715,265,91,772,296,113,773,280,104,754,240,88,655,201,94,429
"04/10/2019","1230","Census Tract 207400","1228","Census Tract 207301",277,113,678,280,113,694,321,127,806,282,118,677,250,100,625,220,105,463
"04/11/2019","1230","Census Tract 207400","1228","Census Tract 207301",267,105,675,268,117,613,304,113,822,286,114,716,223,83,596,256,120,543
"04/12/2019","1230","Census Tract 207400","1228","Census Tract 207301",265,105,669,243,102,580,291,122,691,285,105,772,252,97,650,222,106,463
"04/13/2019","1230","Census Tract 207400","1228","Census Tract 207301",244,95,628,224,77,646,261,96,709,293,109,789,221,91,535,224,92,545
"04/14/2019","1230","Census Tract 207400","1228","Census Tract 207301",255,94,690,,,,282,98,812,,,,259,103,647,218,84,563
"04/15/2019","1230","Census Tract 207400","1228","Census Tract 207301",260,98,686,268,107,670,273,84,886,260,117,577,239,98,584,259,81,825
"04/16/2019","1230","Census Tract 207400","1228","Census Tract 207301",260,107,632,250,112,557,294,129,668,259,100,671,250,95,661,233,108,500
"04/17/2019","1230","Census Tract 207400","1228","Census Tract 207301",275,109,693,234,103,534,321,127,811,288,107,776,248,101,609,231,96,551
"04/18/2019","1230","Census Tract 207400","1228","Census Tract 207301",259,106,631,272,130,570,278,124,623,266,102,690,229,92,565,244,89,669
"04/19/2019","1230","Census Tract 207400","1228","Census Tract 207301",250,94,660,239,85,672,255,95,685,283,96,836,233,100,538,199,80,497
"04/20/2019","1230","Census Tract 207400","1228","Census Tract 207301",250,97,647,206,94,450,261,97,700,309,98,968,232,97,554,213,93,487
"04/21/2019","1230","Census Tract 207400","1228","Census Tract 207301",262,108,634,,,,278,126,615,,,,279,121,642,230,96,548
"04/22/2019","1230","Census Tract 207400","1228","Census Tract 207301",251,99,632,272,117,632,273,104,717,236,90,618,238,104,543,233,83,652
"04/23/2019","1230","Census Tract 207400","1228","Census Tract 207301",247,95,638,249,107,581,268,98,733,249,92,671,228,89,580,239,98,580
"04/24/2019","1230","Census Tract 207400","1228","Census Tract 207301",250,98,633,262,92,743,278,131,589,258,94,707,216,85,546,206,100,425
"04/25/2019","1230","Census Tract 207400","1228","Census Tract 207301",260,103,651,264,93,745,302,126,720,256,101,646,233,99,547,220,93,522
"04/26/2019","1230","Census Tract 207400","1228","Census Tract 207301",268,103,693,277,96,797,314,106,928,282,105,758,240,105,545,233,99,550
"04/27/2019","1230","Census Tract 207400","1228","Census Tract 207301",324,149,701,335,172,656,369,201,679,402,183,879,312,153,636,236,97,575
"04/28/2019","1230","Census Tract 207400","1228","Census Tract 207301",318,148,684,,,,351,166,741,,,,265,125,559,290,134,628
"04/29/2019","1230","Census Tract 207400","1228","Census Tract 207301",261,106,645,273,113,661,257,96,685,255,106,611,249,103,597,290,116,722
"04/30/2019","1230","Census Tract 207400","1228","Census Tract 207301",256,101,645,249,105,590,266,113,626,276,107,714,217,79,596,273,118,630
"05/01/2019","1230","Census Tract 207400","1228","Census Tract 207301",334,126,882,260,102,661,653,189,2258,286,129,634,244,113,528,226,83,617
"05/02/2019","1230","Census Tract 207400","1228","Census Tract 207301",256,102,641,266,112,630,285,115,701,264,93,745,231,96,555,194,97,388
"05/03/2019","1230","Census Tract 207400","1228","Census Tract 207301",259,108,622,281,124,638,298,130,683,277,107,718,229,96,544,194,95,396
