"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2018","1253","Census Tract 209104","1250","Census Tract 208904",59,20,168,61,26,145,61,18,207,53,20,135,76,26,220,29,10,81
"10/02/2018","1253","Census Tract 209104","1250","Census Tract 208904",67,21,211,55,22,133,46,14,142,63,20,191,98,25,382,84,22,312
"10/03/2018","1253","Census Tract 209104","1250","Census Tract 208904",40,13,125,53,20,137,41,15,107,41,9,177,31,13,69,36,13,101
"10/04/2018","1253","Census Tract 209104","1250","Census Tract 208904",52,14,187,61,16,224,65,17,250,38,11,134,57,16,205,43,16,113
"10/05/2018","1253","Census Tract 209104","1250","Census Tract 208904",60,18,196,,,,105,30,363,61,18,207,38,12,113,60,16,220
"10/06/2018","1253","Census Tract 209104","1250","Census Tract 208904",57,16,195,50,17,144,57,17,188,57,15,212,65,21,201,49,12,193
"10/07/2018","1253","Census Tract 209104","1250","Census Tract 208904",37,12,111,58,20,170,32,11,92,32,10,106,32,14,74,36,11,119
"10/08/2018","1253","Census Tract 209104","1250","Census Tract 208904",45,14,145,37,15,90,76,21,269,39,12,119,55,14,217,30,10,84
"10/09/2018","1253","Census Tract 209104","1250","Census Tract 208904",53,15,183,74,25,215,106,28,389,35,9,136,26,10,67,23,12,45
"10/10/2018","1253","Census Tract 209104","1250","Census Tract 208904",47,14,157,55,17,177,101,38,264,40,12,132,28,10,79,32,9,110
"10/11/2018","1253","Census Tract 209104","1250","Census Tract 208904",54,16,182,59,13,265,59,20,168,41,11,143,26,10,67,114,35,367
"10/12/2018","1253","Census Tract 209104","1250","Census Tract 208904",57,16,203,,,,111,28,444,60,18,198,54,15,196,26,8,80
"10/13/2018","1253","Census Tract 209104","1250","Census Tract 208904",41,13,122,35,16,79,54,19,155,29,10,82,37,12,115,56,17,178
"10/14/2018","1253","Census Tract 209104","1250","Census Tract 208904",46,15,141,72,15,340,46,15,139,44,18,109,44,15,131,40,12,127
"10/15/2018","1253","Census Tract 209104","1250","Census Tract 208904",44,15,125,45,18,112,62,23,164,46,17,124,35,12,101,24,8,69
"10/16/2018","1253","Census Tract 209104","1250","Census Tract 208904",40,13,119,54,19,147,56,16,196,59,18,188,26,10,66,22,9,53
"10/17/2018","1253","Census Tract 209104","1250","Census Tract 208904",45,13,153,72,31,165,60,20,179,43,12,157,34,12,94,21,6,70
"10/18/2018","1253","Census Tract 209104","1250","Census Tract 208904",56,16,192,71,31,159,82,22,293,63,17,232,37,11,124,46,14,150
"10/19/2018","1253","Census Tract 209104","1250","Census Tract 208904",56,15,201,,,,58,15,223,51,14,189,44,14,133,45,12,167
"10/20/2018","1253","Census Tract 209104","1250","Census Tract 208904",45,14,139,50,18,142,88,30,258,40,14,115,41,12,137,30,11,80
"10/21/2018","1253","Census Tract 209104","1250","Census Tract 208904",34,10,114,68,17,274,36,13,98,36,9,144,23,7,71,24,10,57
