"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1237","Census Tract 208302","1252","Census Tract 209103",119,37,379,158,52,476,112,36,346,125,36,427,95,31,288,76,27,210
"04/24/2018","1237","Census Tract 208302","1252","Census Tract 209103",95,25,360,96,33,278,97,27,343,114,37,346,63,12,318,84,19,361
"04/25/2018","1237","Census Tract 208302","1252","Census Tract 209103",116,33,401,107,44,263,116,37,363,147,41,522,86,22,333,103,27,388
"04/26/2018","1237","Census Tract 208302","1252","Census Tract 209103",124,30,499,142,39,520,107,26,429,138,36,520,107,22,514,128,39,420
"04/27/2018","1237","Census Tract 208302","1252","Census Tract 209103",110,33,367,,,,90,30,268,135,42,433,98,28,343,83,22,302
"04/28/2018","1237","Census Tract 208302","1252","Census Tract 209103",102,28,370,152,45,505,105,35,310,113,28,447,81,22,290,91,23,364
"04/29/2018","1237","Census Tract 208302","1252","Census Tract 209103",89,25,316,141,33,595,84,25,283,97,32,296,94,24,362,65,18,231
"04/30/2018","1237","Census Tract 208302","1252","Census Tract 209103",118,31,452,120,27,535,126,36,430,102,29,350,120,29,498,134,45,397
"05/01/2018","1237","Census Tract 208302","1252","Census Tract 209103",127,37,432,128,34,476,174,56,540,112,37,336,106,28,403,120,35,407
"05/02/2018","1237","Census Tract 208302","1252","Census Tract 209103",114,37,344,111,32,384,122,58,254,111,34,361,80,30,211,150,49,460
"05/03/2018","1237","Census Tract 208302","1252","Census Tract 209103",98,28,345,115,37,352,96,32,284,71,17,292,104,32,336,123,30,490
"05/04/2018","1237","Census Tract 208302","1252","Census Tract 209103",108,30,378,,,,109,30,395,121,36,406,101,29,349,65,17,251
"05/05/2018","1237","Census Tract 208302","1252","Census Tract 209103",120,31,460,134,29,612,140,47,410,114,28,452,114,33,397,116,28,475
"05/06/2018","1237","Census Tract 208302","1252","Census Tract 209103",101,29,347,92,30,277,107,30,378,113,34,374,104,37,291,85,22,323
"05/07/2018","1237","Census Tract 208302","1252","Census Tract 209103",113,28,453,129,30,550,135,37,489,106,31,363,82,15,447,98,28,339
