"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1240","Census Tract 208501","1243","Census Tract 208620",87,41,185,83,41,169,,,,102,43,242,94,45,198,79,38,164
"05/13/2019","1240","Census Tract 208501","1243","Census Tract 208620",96,46,198,97,51,186,99,49,196,82,41,164,109,51,232,104,42,254
"05/14/2019","1240","Census Tract 208501","1243","Census Tract 208620",102,51,204,109,53,223,104,56,193,97,50,188,94,47,189,114,48,270
"05/15/2019","1240","Census Tract 208501","1243","Census Tract 208620",105,50,218,109,52,230,133,72,246,106,49,231,77,40,148,99,49,201
"05/16/2019","1240","Census Tract 208501","1243","Census Tract 208620",102,49,214,112,56,222,104,54,202,106,48,231,86,44,169,107,42,269
"05/17/2019","1240","Census Tract 208501","1243","Census Tract 208620",104,49,219,109,52,228,128,66,250,94,45,196,90,45,180,103,44,242
"05/18/2019","1240","Census Tract 208501","1243","Census Tract 208620",84,40,176,86,43,173,76,40,145,84,38,184,85,43,170,94,41,213
"05/19/2019","1240","Census Tract 208501","1243","Census Tract 208620",92,43,200,95,42,213,,,,94,50,178,87,40,191,104,38,282
"05/20/2019","1240","Census Tract 208501","1243","Census Tract 208620",99,47,209,106,45,247,107,52,219,92,45,186,86,45,164,119,54,263
"05/21/2019","1240","Census Tract 208501","1243","Census Tract 208620",99,46,215,101,45,228,108,52,223,96,45,204,92,52,162,98,36,263
"05/22/2019","1240","Census Tract 208501","1243","Census Tract 208620",94,47,187,99,48,204,94,54,163,91,45,184,93,45,195,98,43,222
"05/23/2019","1240","Census Tract 208501","1243","Census Tract 208620",93,48,180,89,48,165,98,52,184,87,46,166,112,54,232,75,39,144
"05/24/2019","1240","Census Tract 208501","1243","Census Tract 208620",97,46,204,105,51,213,116,60,224,83,38,181,83,42,165,129,56,296
"05/25/2019","1240","Census Tract 208501","1243","Census Tract 208620",82,41,164,115,51,258,78,42,146,87,42,181,73,38,140,82,39,171
"05/26/2019","1240","Census Tract 208501","1243","Census Tract 208620",97,47,202,90,45,180,,,,103,50,213,96,47,199,95,46,197
"05/27/2019","1240","Census Tract 208501","1243","Census Tract 208620",105,50,219,147,65,332,103,60,176,99,44,223,104,52,208,101,50,201
"05/28/2019","1240","Census Tract 208501","1243","Census Tract 208620",103,47,222,108,53,220,124,58,263,91,42,196,91,42,195,112,46,272
"05/29/2019","1240","Census Tract 208501","1243","Census Tract 208620",95,47,189,105,50,223,120,63,231,82,43,154,82,45,150,109,45,264
"05/30/2019","1240","Census Tract 208501","1243","Census Tract 208620",94,47,187,104,55,197,103,58,183,92,50,169,82,38,178,98,39,248
"05/31/2019","1240","Census Tract 208501","1243","Census Tract 208620",93,46,187,105,48,230,116,58,230,78,43,138,93,48,180,85,35,203
"06/01/2019","1240","Census Tract 208501","1243","Census Tract 208620",85,43,171,81,35,188,82,43,153,94,49,181,82,41,164,78,36,167
"06/02/2019","1240","Census Tract 208501","1243","Census Tract 208620",81,39,167,100,42,239,,,,98,42,228,70,36,137,86,38,194
"06/03/2019","1240","Census Tract 208501","1243","Census Tract 208620",106,50,226,125,58,269,106,55,204,103,47,223,97,46,207,100,46,220
"06/04/2019","1240","Census Tract 208501","1243","Census Tract 208620",102,49,211,110,54,223,114,59,222,90,45,178,110,59,207,91,34,241
"06/05/2019","1240","Census Tract 208501","1243","Census Tract 208620",99,47,210,116,47,286,99,54,180,97,50,188,94,40,223,90,41,197
"06/06/2019","1240","Census Tract 208501","1243","Census Tract 208620",101,46,219,117,50,275,107,48,239,99,49,199,93,43,199,92,41,206
"06/07/2019","1240","Census Tract 208501","1243","Census Tract 208620",102,50,207,119,61,229,134,63,286,91,47,178,95,51,174,89,37,213
"06/08/2019","1240","Census Tract 208501","1243","Census Tract 208620",90,45,183,103,51,207,102,48,214,83,42,164,90,46,177,84,40,177
"06/09/2019","1240","Census Tract 208501","1243","Census Tract 208620",88,41,189,78,37,163,,,,96,44,210,98,44,219,89,40,194
"06/10/2019","1240","Census Tract 208501","1243","Census Tract 208620",97,46,205,97,51,183,102,59,176,97,46,207,93,46,184,99,37,267
"06/11/2019","1240","Census Tract 208501","1243","Census Tract 208620",93,44,195,112,53,235,119,46,303,77,38,155,96,49,187,77,41,147
"06/12/2019","1240","Census Tract 208501","1243","Census Tract 208620",94,48,185,108,54,217,129,62,270,77,41,142,91,47,175,76,40,146
"06/13/2019","1240","Census Tract 208501","1243","Census Tract 208620",103,46,230,114,48,270,122,61,247,100,47,211,85,35,205,98,43,222
"06/14/2019","1240","Census Tract 208501","1243","Census Tract 208620",93,45,190,95,49,184,126,53,299,81,39,167,91,48,173,85,43,167
"06/15/2019","1240","Census Tract 208501","1243","Census Tract 208620",93,43,199,96,39,236,82,41,160,90,41,198,97,47,200,106,45,247
"06/16/2019","1240","Census Tract 208501","1243","Census Tract 208620",94,46,193,131,58,293,,,,103,50,211,85,40,181,79,41,150
"06/17/2019","1240","Census Tract 208501","1243","Census Tract 208620",104,48,223,102,46,227,124,58,264,106,53,208,91,37,222,95,47,194
"06/18/2019","1240","Census Tract 208501","1243","Census Tract 208620",115,52,251,220,93,516,119,58,242,99,47,207,80,40,157,88,37,209
"06/19/2019","1240","Census Tract 208501","1243","Census Tract 208620",102,50,206,99,49,197,115,57,230,113,51,252,85,46,156,103,51,207
"06/20/2019","1240","Census Tract 208501","1243","Census Tract 208620",96,47,198,109,49,241,101,52,193,84,41,172,97,49,194,95,47,193
"06/21/2019","1240","Census Tract 208501","1243","Census Tract 208620",101,47,216,100,53,191,110,48,249,97,47,201,98,47,205,102,41,253
"06/22/2019","1240","Census Tract 208501","1243","Census Tract 208620",100,47,211,100,48,205,104,50,215,88,40,190,102,50,209,107,48,237
"06/23/2019","1240","Census Tract 208501","1243","Census Tract 208620",79,40,156,100,47,211,,,,82,40,167,80,40,156,104,48,223
"06/24/2019","1240","Census Tract 208501","1243","Census Tract 208620",97,46,203,92,41,203,111,53,232,91,45,182,99,50,194,98,44,217
"06/25/2019","1240","Census Tract 208501","1243","Census Tract 208620",94,46,193,99,48,204,113,58,219,89,44,180,87,49,154,88,32,242
"06/26/2019","1240","Census Tract 208501","1243","Census Tract 208620",94,45,197,96,46,201,95,48,189,88,44,175,105,46,236,94,43,204
"06/27/2019","1240","Census Tract 208501","1243","Census Tract 208620",86,43,170,96,46,201,95,49,184,77,41,146,86,42,175,77,38,155
"06/28/2019","1240","Census Tract 208501","1243","Census Tract 208620",103,48,217,118,53,261,103,57,189,106,48,233,85,45,161,114,42,312
"06/29/2019","1240","Census Tract 208501","1243","Census Tract 208620",92,44,191,124,45,338,96,46,201,87,42,180,87,46,166,91,45,185
"06/30/2019","1240","Census Tract 208501","1243","Census Tract 208620",84,40,174,102,44,238,,,,87,41,184,82,44,153,97,45,208
"04/01/2019","1240","Census Tract 208501","1243","Census Tract 208620",101,51,203,117,57,240,97,48,197,102,50,210,88,52,150,102,47,220
"04/02/2019","1240","Census Tract 208501","1243","Census Tract 208620",99,50,198,114,56,230,95,54,167,87,43,176,106,52,217,97,49,192
