"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1230","Census Tract 207400","1228","Census Tract 207301",265,105,668,302,119,762,284,121,661,269,108,670,218,80,592,221,102,477
"10/02/2019","1230","Census Tract 207400","1228","Census Tract 207301",286,109,750,299,111,803,319,141,718,288,105,792,259,92,726,221,90,540
"10/03/2019","1230","Census Tract 207400","1228","Census Tract 207301",263,103,668,260,95,711,333,131,849,253,101,633,249,101,614,186,82,420
"10/04/2019","1230","Census Tract 207400","1228","Census Tract 207301",256,97,670,250,90,689,290,113,744,284,112,718,232,89,604,218,82,578
"10/05/2019","1230","Census Tract 207400","1228","Census Tract 207301",241,87,665,244,83,719,249,77,808,283,94,846,230,88,602,207,84,513
"10/06/2019","1230","Census Tract 207400","1228","Census Tract 207301",316,120,832,261,130,525,,,,,,,258,96,695,197,78,498
"10/07/2019","1230","Census Tract 207400","1228","Census Tract 207301",268,110,655,312,141,687,298,136,649,266,103,685,222,87,566,229,93,558
"10/08/2019","1230","Census Tract 207400","1228","Census Tract 207301",260,99,680,266,107,661,295,126,690,248,86,712,259,98,682,211,88,507
"10/09/2019","1230","Census Tract 207400","1228","Census Tract 207301",263,100,688,228,94,550,282,118,676,295,98,885,238,90,624,256,106,616
"10/10/2019","1230","Census Tract 207400","1228","Census Tract 207301",268,94,762,261,101,675,305,121,767,295,96,903,236,79,706,211,79,563
"10/11/2019","1230","Census Tract 207400","1228","Census Tract 207301",254,100,641,255,95,683,268,112,640,273,102,730,240,95,606,220,95,510
"10/12/2019","1230","Census Tract 207400","1228","Census Tract 207301",250,94,663,260,89,762,250,92,679,316,114,872,235,90,613,212,88,507
"10/13/2019","1230","Census Tract 207400","1228","Census Tract 207301",268,98,734,252,80,789,,,,,,,265,93,751,247,103,588
"10/14/2019","1230","Census Tract 207400","1228","Census Tract 207301",258,107,624,230,96,552,254,104,620,284,135,595,265,108,650,249,88,701
"10/15/2019","1230","Census Tract 207400","1228","Census Tract 207301",270,109,669,318,137,738,258,109,612,270,103,704,246,103,585,233,83,655
"10/16/2019","1230","Census Tract 207400","1228","Census Tract 207301",279,109,708,295,122,715,292,111,767,299,109,813,250,110,568,229,87,604
"10/17/2019","1230","Census Tract 207400","1228","Census Tract 207301",273,107,696,304,106,866,293,128,672,270,94,776,250,106,591,237,106,532
