"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"09/17/2019","1248","Census Tract 208902","1258","Census Tract 209403",98,37,260,101,41,245,108,48,239,89,31,257,99,42,233,81,19,334
"09/18/2019","1248","Census Tract 208902","1258","Census Tract 209403",97,33,277,101,43,238,99,34,291,106,41,272,78,25,246,75,19,295
"09/19/2019","1248","Census Tract 208902","1258","Census Tract 209403",98,39,246,,,,104,51,210,110,44,274,63,28,140,98,28,344
"09/20/2019","1248","Census Tract 208902","1258","Census Tract 209403",106,37,299,126,47,336,117,48,285,104,35,304,89,29,272,83,28,250
"09/21/2019","1248","Census Tract 208902","1258","Census Tract 209403",85,33,216,109,41,293,94,34,255,87,38,198,84,33,213,58,23,146
"09/22/2019","1248","Census Tract 208902","1258","Census Tract 209403",100,34,288,169,56,510,77,33,176,100,37,268,115,39,337,71,21,231
"09/23/2019","1248","Census Tract 208902","1258","Census Tract 209403",96,36,250,73,27,195,110,50,241,107,43,263,81,28,228,87,28,273
"09/24/2019","1248","Census Tract 208902","1258","Census Tract 209403",89,32,241,120,38,382,92,43,199,76,31,185,76,29,197,82,19,345
"09/25/2019","1248","Census Tract 208902","1258","Census Tract 209403",100,36,273,111,36,337,125,48,324,96,41,226,69,23,205,73,28,186
"09/26/2019","1248","Census Tract 208902","1258","Census Tract 209403",93,33,266,,,,98,43,224,96,31,292,86,25,288,72,26,199
"09/27/2019","1248","Census Tract 208902","1258","Census Tract 209403",91,33,250,95,37,239,105,39,277,88,34,225,79,26,245,77,25,231
"09/28/2019","1248","Census Tract 208902","1258","Census Tract 209403",80,30,215,91,28,296,83,35,198,88,35,222,72,26,193,65,22,189
"09/29/2019","1248","Census Tract 208902","1258","Census Tract 209403",80,32,201,85,39,184,122,48,314,88,38,200,76,30,189,58,22,148
