"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1248","Census Tract 208902","1249","Census Tract 208903",82,39,175,95,40,225,84,41,170,95,43,206,78,39,154,61,30,126
"05/13/2019","1248","Census Tract 208902","1249","Census Tract 208903",90,40,204,113,45,285,113,57,221,95,38,238,60,31,114,66,29,152
"05/14/2019","1248","Census Tract 208902","1249","Census Tract 208903",92,45,186,91,47,177,114,54,240,87,46,167,83,42,165,73,35,151
"05/15/2019","1248","Census Tract 208902","1249","Census Tract 208903",91,43,189,99,46,211,109,54,220,102,51,203,66,34,129,72,33,157
"05/16/2019","1248","Census Tract 208902","1249","Census Tract 208903",88,38,202,101,46,217,105,50,218,83,32,217,70,33,148,87,38,201
"05/17/2019","1248","Census Tract 208902","1249","Census Tract 208903",89,41,194,95,46,193,96,46,202,104,44,246,77,39,151,72,29,174
"05/18/2019","1248","Census Tract 208902","1249","Census Tract 208903",74,36,152,98,41,230,73,37,142,86,39,188,68,35,130,55,28,107
"05/19/2019","1248","Census Tract 208902","1249","Census Tract 208903",79,34,185,79,35,177,88,42,182,76,29,202,90,37,221,66,32,133
"05/20/2019","1248","Census Tract 208902","1249","Census Tract 208903",85,39,186,87,40,186,89,48,162,97,39,240,70,36,136,78,35,174
"05/21/2019","1248","Census Tract 208902","1249","Census Tract 208903",94,44,200,110,48,253,105,52,214,97,47,201,80,40,158,70,31,154
"05/22/2019","1248","Census Tract 208902","1249","Census Tract 208903",90,43,189,90,39,208,104,58,186,111,54,228,64,35,118,70,30,162
"05/23/2019","1248","Census Tract 208902","1249","Census Tract 208903",91,41,200,101,49,208,102,49,214,111,45,277,73,38,141,60,28,126
"05/24/2019","1248","Census Tract 208902","1249","Census Tract 208903",85,39,187,95,45,200,103,48,221,95,38,232,68,37,127,79,31,200
"05/25/2019","1248","Census Tract 208902","1249","Census Tract 208903",75,34,166,97,46,203,88,33,235,78,32,189,71,37,138,53,27,104
"05/26/2019","1248","Census Tract 208902","1249","Census Tract 208903",70,34,145,94,38,231,73,40,134,72,37,139,64,29,144,67,32,136
"05/27/2019","1248","Census Tract 208902","1249","Census Tract 208903",76,31,184,115,39,339,67,29,156,89,37,210,75,34,161,59,23,154
"05/28/2019","1248","Census Tract 208902","1249","Census Tract 208903",92,40,215,108,45,258,118,48,291,98,45,212,74,35,153,54,23,122
"05/29/2019","1248","Census Tract 208902","1249","Census Tract 208903",90,43,188,115,51,261,106,56,202,84,41,174,77,38,154,65,33,126
"05/30/2019","1248","Census Tract 208902","1249","Census Tract 208903",88,41,184,97,41,228,103,51,205,91,43,189,71,36,139,86,39,193
"05/31/2019","1248","Census Tract 208902","1249","Census Tract 208903",87,41,184,100,46,217,97,50,188,86,39,186,85,40,180,59,30,116
"06/01/2019","1248","Census Tract 208902","1249","Census Tract 208903",74,37,148,73,37,145,83,32,209,87,46,163,71,39,128,54,29,101
"06/02/2019","1248","Census Tract 208902","1249","Census Tract 208903",76,34,166,70,28,175,79,42,150,97,43,215,71,34,149,58,27,124
"06/03/2019","1248","Census Tract 208902","1249","Census Tract 208903",92,42,202,96,43,215,118,52,263,90,45,178,73,34,158,76,32,181
"06/04/2019","1248","Census Tract 208902","1249","Census Tract 208903",87,41,183,91,40,205,100,54,185,91,45,185,71,39,129,77,24,248
"06/05/2019","1248","Census Tract 208902","1249","Census Tract 208903",93,43,202,107,42,272,119,52,270,94,46,192,67,36,121,76,37,153
"06/06/2019","1248","Census Tract 208902","1249","Census Tract 208903",84,39,181,99,44,222,97,48,195,93,41,210,65,33,128,60,31,117
"06/07/2019","1248","Census Tract 208902","1249","Census Tract 208903",81,39,167,92,45,187,84,43,163,90,41,196,73,35,151,61,33,114
"06/08/2019","1248","Census Tract 208902","1249","Census Tract 208903",75,36,155,77,37,161,71,37,135,82,36,185,76,41,141,60,29,126
"06/09/2019","1248","Census Tract 208902","1249","Census Tract 208903",75,36,158,85,34,214,84,39,177,77,40,148,72,34,152,65,32,135
