"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1223","Census Tract 206200","1229","Census Tract 207302",113,51,247,90,39,203,110,53,228,121,60,244,106,45,250,118,53,260
"05/13/2019","1223","Census Tract 206200","1229","Census Tract 207302",131,54,317,171,70,415,134,58,309,121,52,280,106,45,250,143,51,403
"05/14/2019","1223","Census Tract 206200","1229","Census Tract 207302",135,55,330,202,89,462,155,72,333,124,51,301,106,41,272,91,38,215
"05/15/2019","1223","Census Tract 206200","1229","Census Tract 207302",146,61,353,186,79,437,199,83,475,127,55,293,110,50,241,104,41,265
"05/16/2019","1223","Census Tract 206200","1229","Census Tract 207302",133,56,311,164,68,393,153,70,335,129,53,310,112,49,257,101,45,229
"05/17/2019","1223","Census Tract 206200","1229","Census Tract 207302",130,58,289,142,68,296,151,68,333,138,62,308,117,53,255,102,45,230
"05/18/2019","1223","Census Tract 206200","1229","Census Tract 207302",132,60,289,173,72,414,129,65,256,152,73,316,123,55,277,116,51,265
"05/19/2019","1223","Census Tract 206200","1229","Census Tract 207302",125,52,299,108,42,272,135,57,317,120,56,257,116,50,265,133,50,352
"05/20/2019","1223","Census Tract 206200","1229","Census Tract 207302",130,58,292,146,67,318,147,70,308,128,57,288,114,50,258,101,42,241
"05/21/2019","1223","Census Tract 206200","1229","Census Tract 207302",131,55,315,178,87,367,147,63,346,132,53,329,105,45,244,92,39,214
"05/22/2019","1223","Census Tract 206200","1229","Census Tract 207302",137,60,315,173,82,363,143,55,370,151,72,315,116,51,264,95,45,203
"05/23/2019","1223","Census Tract 206200","1229","Census Tract 207302",137,60,315,152,66,349,165,70,387,141,65,307,113,51,252,104,45,239
"05/24/2019","1223","Census Tract 206200","1229","Census Tract 207302",137,60,312,140,70,282,144,65,320,168,71,396,121,52,279,104,50,217
"05/25/2019","1223","Census Tract 206200","1229","Census Tract 207302",118,55,251,89,38,205,127,62,260,132,64,269,119,55,255,102,47,219
"05/26/2019","1223","Census Tract 206200","1229","Census Tract 207302",122,51,291,97,35,266,131,58,297,126,52,309,121,51,283,115,47,279
"05/27/2019","1223","Census Tract 206200","1229","Census Tract 207302",113,49,260,84,29,246,121,59,245,118,54,256,110,47,256,107,43,266
"05/28/2019","1223","Census Tract 206200","1229","Census Tract 207302",132,61,288,177,82,378,147,69,312,127,60,270,105,48,227,115,55,242
"05/29/2019","1223","Census Tract 206200","1229","Census Tract 207302",138,59,321,199,100,397,151,71,320,144,65,321,107,43,266,100,49,204
"05/30/2019","1223","Census Tract 206200","1229","Census Tract 207302",134,57,317,179,89,362,161,65,398,134,62,289,104,46,234,108,37,311
"05/31/2019","1223","Census Tract 206200","1229","Census Tract 207302",128,56,292,126,52,300,153,68,342,140,63,312,109,48,246,103,47,224
"06/01/2019","1223","Census Tract 206200","1229","Census Tract 207302",125,56,278,88,41,187,123,57,264,153,70,330,120,54,268,111,47,260
"06/02/2019","1223","Census Tract 206200","1229","Census Tract 207302",123,52,290,117,47,292,135,64,284,126,54,296,117,46,292,118,50,278
"06/03/2019","1223","Census Tract 206200","1229","Census Tract 207302",126,58,271,144,74,278,146,65,324,119,55,254,106,52,215,98,42,226
"06/04/2019","1223","Census Tract 206200","1229","Census Tract 207302",133,58,306,139,59,330,158,71,350,140,62,316,114,49,261,79,40,158
"06/05/2019","1223","Census Tract 206200","1229","Census Tract 207302",131,54,313,163,74,358,152,63,369,124,51,302,110,47,255,108,46,255
"06/06/2019","1223","Census Tract 206200","1229","Census Tract 207302",133,57,312,152,65,351,152,66,352,139,61,317,114,49,264,99,40,243
"06/07/2019","1223","Census Tract 206200","1229","Census Tract 207302",136,59,314,137,64,290,159,61,412,157,82,301,113,47,266,101,42,241
"06/08/2019","1223","Census Tract 206200","1229","Census Tract 207302",128,56,291,99,46,214,140,70,279,150,69,328,119,53,266,119,47,304
"06/09/2019","1223","Census Tract 206200","1229","Census Tract 207302",119,52,272,125,54,286,120,55,264,121,52,277,118,52,268,116,49,274
"06/10/2019","1223","Census Tract 206200","1229","Census Tract 207302",128,54,304,126,53,299,152,60,382,139,64,303,101,44,234,106,43,260
"06/11/2019","1223","Census Tract 206200","1229","Census Tract 207302",139,61,314,172,69,427,169,70,408,139,65,295,109,51,229,127,56,289
"06/12/2019","1223","Census Tract 206200","1229","Census Tract 207302",146,60,354,194,79,474,173,67,446,154,69,342,113,45,280,107,53,216
"06/13/2019","1223","Census Tract 206200","1229","Census Tract 207302",155,65,371,161,67,387,227,101,507,159,75,339,115,50,262,104,40,271
"06/14/2019","1223","Census Tract 206200","1229","Census Tract 207302",150,64,351,144,57,366,242,106,552,147,67,319,117,54,253,116,49,277
"06/15/2019","1223","Census Tract 206200","1229","Census Tract 207302",132,59,295,116,52,256,154,72,327,142,74,270,114,51,255,134,50,358
"06/16/2019","1223","Census Tract 206200","1229","Census Tract 207302",113,50,257,85,35,207,117,54,252,131,59,293,101,43,233,110,48,252
"06/17/2019","1223","Census Tract 206200","1229","Census Tract 207302",127,53,303,132,61,284,168,67,422,120,53,273,105,42,263,90,42,189
"06/18/2019","1223","Census Tract 206200","1229","Census Tract 207302",142,58,343,170,82,352,191,81,448,129,55,301,111,44,275,93,43,199
