"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2018","1233","Census Tract 207710","1263","Census Tract 210010",243,89,667,238,82,691,336,121,933,245,96,621,204,79,530,211,69,645
"10/02/2018","1233","Census Tract 207710","1263","Census Tract 210010",239,92,619,212,88,512,321,120,858,236,93,598,233,90,604,189,72,496
"10/03/2018","1233","Census Tract 207710","1263","Census Tract 210010",239,89,645,245,90,664,319,122,833,243,86,687,210,87,507,181,64,505
"10/04/2018","1233","Census Tract 207710","1263","Census Tract 210010",260,96,698,260,90,747,323,120,862,286,105,773,237,94,597,182,67,490
"10/05/2018","1233","Census Tract 207710","1263","Census Tract 210010",251,98,644,234,89,614,321,135,764,261,99,692,247,99,614,197,78,499
"10/06/2018","1233","Census Tract 207710","1263","Census Tract 210010",225,86,587,174,64,470,271,112,653,245,94,637,218,85,561,201,76,532
"10/07/2018","1233","Census Tract 207710","1263","Census Tract 210010",209,79,554,203,80,515,217,88,534,224,86,585,203,74,558,200,73,542
"10/08/2018","1233","Census Tract 207710","1263","Census Tract 210010",229,89,585,230,85,622,249,101,612,242,102,578,205,79,529,213,76,595
"10/09/2018","1233","Census Tract 207710","1263","Census Tract 210010",263,102,676,237,89,625,386,149,1001,259,96,697,245,104,578,202,81,505
"10/10/2018","1233","Census Tract 207710","1263","Census Tract 210010",253,94,684,253,99,648,377,128,1109,262,102,673,204,77,538,194,71,532
"10/11/2018","1233","Census Tract 207710","1263","Census Tract 210010",268,105,685,246,106,569,423,140,1276,273,108,691,233,100,544,203,75,547
"10/12/2018","1233","Census Tract 207710","1263","Census Tract 210010",315,121,818,243,109,542,383,145,1009,274,113,668,396,144,1089,197,82,475
"10/13/2018","1233","Census Tract 207710","1263","Census Tract 210010",263,101,680,215,80,572,241,105,555,244,108,551,321,110,936,241,90,642
"10/14/2018","1233","Census Tract 207710","1263","Census Tract 210010",234,90,606,210,82,540,213,92,494,228,97,537,262,93,731,236,86,642
"10/15/2018","1233","Census Tract 207710","1263","Census Tract 210010",231,87,613,239,92,618,257,101,654,223,83,598,230,87,606,212,76,591
"10/16/2018","1233","Census Tract 207710","1263","Census Tract 210010",250,93,667,225,86,585,320,120,850,229,89,591,259,95,704,193,73,512
"10/17/2018","1233","Census Tract 207710","1263","Census Tract 210010",282,109,726,271,104,705,418,165,1061,262,102,670,254,108,594,200,74,540
"10/18/2018","1233","Census Tract 207710","1263","Census Tract 210010",271,110,664,298,140,631,330,119,916,276,112,682,247,104,582,228,89,584
"10/19/2018","1233","Census Tract 207710","1263","Census Tract 210010",276,104,729,242,105,554,386,139,1068,310,116,831,236,92,606,213,82,551
"10/20/2018","1233","Census Tract 207710","1263","Census Tract 210010",260,94,714,217,66,711,268,111,642,285,109,746,274,102,736,221,76,640
"10/21/2018","1233","Census Tract 207710","1263","Census Tract 210010",238,92,613,248,89,687,231,95,558,240,100,577,233,93,586,240,87,662
"10/22/2018","1233","Census Tract 207710","1263","Census Tract 210010",253,97,660,234,87,625,304,124,745,258,111,599,252,96,658,210,67,653
"10/23/2018","1233","Census Tract 207710","1263","Census Tract 210010",252,98,644,234,94,585,350,131,932,251,99,634,233,96,561,205,75,554
"10/24/2018","1233","Census Tract 207710","1263","Census Tract 210010",253,100,637,235,91,605,328,129,835,245,100,603,253,104,614,199,76,517
"10/25/2018","1233","Census Tract 207710","1263","Census Tract 210010",267,101,702,223,89,557,413,152,1119,262,103,665,264,107,651,183,68,495
"10/26/2018","1233","Census Tract 207710","1263","Census Tract 210010",220,87,555,262,104,657,,,,227,80,641,,,,213,85,534
"10/29/2018","1233","Census Tract 207710","1263","Census Tract 210010",250,96,650,,,,314,118,832,252,99,641,212,82,548,,,
"10/30/2018","1233","Census Tract 207710","1263","Census Tract 210010",235,87,629,219,88,545,321,112,914,248,95,644,206,79,536,174,64,476
"10/31/2018","1233","Census Tract 207710","1263","Census Tract 210010",256,95,694,225,94,539,345,122,969,252,98,649,259,99,678,179,59,542
