"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"08/29/2018","1246","Census Tract 208801","1256","Census Tract 209401",171,65,447,197,77,503,164,63,427,175,73,416,171,59,497,135,54,337
"08/30/2018","1246","Census Tract 208801","1256","Census Tract 209401",156,64,379,159,61,411,163,63,421,132,58,302,183,79,424,144,67,307
"08/31/2018","1246","Census Tract 208801","1256","Census Tract 209401",173,60,503,221,81,602,177,59,529,184,55,618,150,61,369,111,49,250
"09/01/2018","1246","Census Tract 208801","1256","Census Tract 209401",172,68,434,139,61,314,183,69,480,256,96,687,121,53,277,143,61,331
"09/02/2018","1246","Census Tract 208801","1256","Census Tract 209401",152,54,426,141,47,417,197,71,546,170,70,415,167,53,528,111,41,303
"09/03/2018","1246","Census Tract 208801","1256","Census Tract 209401",166,68,402,157,76,327,155,56,423,,,,167,70,400,118,51,274
"09/04/2018","1246","Census Tract 208801","1256","Census Tract 209401",167,61,456,175,58,523,193,57,649,171,69,424,118,50,277,182,97,341
"09/05/2018","1246","Census Tract 208801","1256","Census Tract 209401",172,65,452,180,73,442,206,75,561,188,75,468,130,62,272,140,41,479
"09/06/2018","1246","Census Tract 208801","1256","Census Tract 209401",158,58,429,185,63,536,135,56,324,181,66,491,130,47,360,114,49,263
"09/07/2018","1246","Census Tract 208801","1256","Census Tract 209401",185,74,456,146,60,351,216,92,505,186,69,497,172,73,405,171,93,315
"09/08/2018","1246","Census Tract 208801","1256","Census Tract 209401",159,62,409,128,55,296,152,62,370,187,77,453,159,62,404,141,51,391
"09/09/2018","1246","Census Tract 208801","1256","Census Tract 209401",186,55,629,136,55,336,166,74,370,269,57,1271,89,31,254,148,62,349
"09/10/2018","1246","Census Tract 208801","1256","Census Tract 209401",160,65,393,190,67,540,169,81,351,,,,163,67,397,135,59,307
