"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"08/29/2018","1243","Census Tract 208620","1245","Census Tract 208720",105,42,264,124,47,323,115,45,293,96,42,221,99,39,250,85,33,213
"08/30/2018","1243","Census Tract 208620","1245","Census Tract 208720",103,40,266,121,43,335,112,44,283,94,36,244,93,38,226,98,36,264
"08/31/2018","1243","Census Tract 208620","1245","Census Tract 208720",102,42,250,102,43,242,135,59,309,97,37,254,90,39,204,83,33,208
"09/01/2018","1243","Census Tract 208620","1245","Census Tract 208720",102,41,254,111,40,304,85,33,214,118,52,269,88,38,205,117,41,328
"09/02/2018","1243","Census Tract 208620","1245","Census Tract 208720",93,40,215,95,41,220,102,41,254,94,40,223,88,40,190,86,38,197
"09/03/2018","1243","Census Tract 208620","1245","Census Tract 208720",107,43,265,143,72,282,87,41,182,90,36,219,145,55,382,85,31,231
"09/04/2018","1243","Census Tract 208620","1245","Census Tract 208720",111,48,258,125,49,321,121,54,271,,,,,,,119,44,320
"09/05/2018","1243","Census Tract 208620","1245","Census Tract 208720",107,41,277,110,43,277,139,57,337,102,33,311,85,38,188,91,37,220
"09/06/2018","1243","Census Tract 208620","1245","Census Tract 208720",107,40,287,129,48,348,122,47,319,103,38,279,82,34,194,102,34,303
"09/07/2018","1243","Census Tract 208620","1245","Census Tract 208720",106,42,272,112,43,290,131,48,355,104,42,252,90,37,219,89,35,227
"09/08/2018","1243","Census Tract 208620","1245","Census Tract 208720",100,35,285,111,35,354,108,34,345,106,41,274,97,39,238,79,24,264
"09/09/2018","1243","Census Tract 208620","1245","Census Tract 208720",107,43,264,90,25,324,96,53,172,132,52,329,96,42,218,91,37,222
"09/10/2018","1243","Census Tract 208620","1245","Census Tract 208720",98,41,236,120,51,286,117,49,277,77,32,181,90,40,202,108,42,276
"09/11/2018","1243","Census Tract 208620","1245","Census Tract 208720",104,42,260,136,51,362,110,39,309,,,,,,,67,22,199
"09/12/2018","1243","Census Tract 208620","1245","Census Tract 208720",105,38,290,127,49,329,115,44,297,92,31,275,95,40,223,92,26,324
"09/13/2018","1243","Census Tract 208620","1245","Census Tract 208720",110,40,304,129,49,339,138,51,375,101,37,270,90,31,259,80,31,202
"09/14/2018","1243","Census Tract 208620","1245","Census Tract 208720",112,41,303,129,50,336,141,50,394,119,43,328,85,32,224,81,35,190
"09/15/2018","1243","Census Tract 208620","1245","Census Tract 208720",106,40,284,146,41,515,103,34,308,114,46,284,85,34,210,113,47,267
"09/16/2018","1243","Census Tract 208620","1245","Census Tract 208720",90,35,227,102,49,214,95,41,220,87,35,218,92,40,216,84,29,243
"09/17/2018","1243","Census Tract 208620","1245","Census Tract 208720",117,46,300,144,55,378,153,57,408,98,37,257,95,45,198,97,39,237
"09/18/2018","1243","Census Tract 208620","1245","Census Tract 208720",117,44,314,146,57,373,145,59,354,,,,,,,93,40,214
"09/19/2018","1243","Census Tract 208620","1245","Census Tract 208720",100,38,262,119,40,355,116,51,264,103,43,248,84,29,237,75,30,189
"09/20/2018","1243","Census Tract 208620","1245","Census Tract 208720",109,41,288,119,40,346,128,52,311,106,43,264,94,35,253,91,36,232
"09/21/2018","1243","Census Tract 208620","1245","Census Tract 208720",114,44,297,127,52,305,128,47,348,114,45,288,103,38,275,97,40,230
"09/22/2018","1243","Census Tract 208620","1245","Census Tract 208720",99,37,261,90,25,317,103,45,238,111,48,257,87,32,236,107,40,282
