"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/04/2019","1241","Census Tract 208502","1243","Census Tract 208620",93,43,200,81,40,161,116,56,240,106,41,268,,,,65,33,129
"01/05/2019","1241","Census Tract 208502","1243","Census Tract 208620",84,42,167,85,45,163,88,41,191,92,47,178,80,42,152,66,33,133
"01/06/2019","1241","Census Tract 208502","1243","Census Tract 208620",94,47,186,82,43,157,99,54,182,95,45,201,90,47,174,93,48,182
"01/07/2019","1241","Census Tract 208502","1243","Census Tract 208620",96,46,199,112,54,233,101,45,222,108,52,224,,,,89,40,196
"01/08/2019","1241","Census Tract 208502","1243","Census Tract 208620",91,45,183,127,65,248,88,52,150,84,38,183,86,46,162,77,35,165
"01/09/2019","1241","Census Tract 208502","1243","Census Tract 208620",90,47,171,105,52,210,119,60,237,88,49,156,73,41,127,69,35,135
"01/10/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,43,177,95,52,175,95,48,190,91,41,202,77,40,150,70,37,131
"01/11/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,45,170,89,47,168,105,53,208,89,43,184,,,,89,42,185
"01/12/2019","1241","Census Tract 208502","1243","Census Tract 208620",83,40,172,99,46,210,90,39,206,88,43,179,74,38,142,81,41,160
"01/13/2019","1241","Census Tract 208502","1243","Census Tract 208620",81,42,155,85,42,173,85,47,153,88,42,186,72,44,120,76,40,145
"01/14/2019","1241","Census Tract 208502","1243","Census Tract 208620",95,45,203,114,51,255,93,46,188,105,46,239,,,,81,38,173
"01/15/2019","1241","Census Tract 208502","1243","Census Tract 208620",94,43,204,90,42,193,103,56,192,105,43,253,75,33,168,72,38,136
"01/16/2019","1241","Census Tract 208502","1243","Census Tract 208620",95,44,205,135,58,310,96,49,186,97,40,234,77,42,142,73,39,135
"01/17/2019","1241","Census Tract 208502","1243","Census Tract 208620",89,45,176,79,43,145,94,51,170,97,52,180,76,33,174,94,48,185
"01/18/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,42,182,102,49,209,98,51,185,85,38,191,,,,95,45,199
"01/19/2019","1241","Census Tract 208502","1243","Census Tract 208620",94,46,193,100,48,207,93,49,176,105,50,223,83,45,150,85,36,200
"01/20/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,41,182,76,35,164,104,43,250,96,50,186,70,33,150,80,42,151
"01/21/2019","1241","Census Tract 208502","1243","Census Tract 208620",89,40,200,102,54,193,81,40,163,110,42,290,,,,63,32,123
"01/22/2019","1241","Census Tract 208502","1243","Census Tract 208620",89,46,173,87,47,161,93,46,189,91,45,187,87,47,160,85,46,158
"01/23/2019","1241","Census Tract 208502","1243","Census Tract 208620",92,47,179,124,54,283,99,53,184,88,45,170,72,42,121,94,46,192
"01/24/2019","1241","Census Tract 208502","1243","Census Tract 208620",97,47,198,98,53,181,86,51,144,107,47,239,80,41,157,91,41,201
"01/25/2019","1241","Census Tract 208502","1243","Census Tract 208620",91,47,174,111,60,206,107,63,183,95,47,189,,,,70,36,136
"01/26/2019","1241","Census Tract 208502","1243","Census Tract 208620",88,43,181,108,51,226,106,42,266,97,47,201,77,39,150,74,40,138
"01/27/2019","1241","Census Tract 208502","1243","Census Tract 208620",82,42,159,94,40,222,71,39,128,105,52,212,74,38,143,60,35,104
"01/28/2019","1241","Census Tract 208502","1243","Census Tract 208620",88,47,161,101,51,200,84,49,144,104,54,198,,,,75,41,135
"01/29/2019","1241","Census Tract 208502","1243","Census Tract 208620",99,50,198,108,50,231,96,51,183,89,45,175,91,52,159,138,53,357
"01/30/2019","1241","Census Tract 208502","1243","Census Tract 208620",92,48,177,95,51,176,119,63,227,95,47,192,83,47,144,59,34,101
"01/31/2019","1241","Census Tract 208502","1243","Census Tract 208620",102,48,214,139,59,327,105,58,188,116,50,270,73,39,139,91,46,178
"02/01/2019","1241","Census Tract 208502","1243","Census Tract 208620",93,47,185,103,49,218,103,53,199,109,52,227,,,,70,37,130
"02/02/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,44,170,92,45,187,87,47,162,94,47,189,88,45,173,71,38,134
"02/03/2019","1241","Census Tract 208502","1243","Census Tract 208620",91,45,186,82,46,145,80,44,145,102,46,225,93,45,189,79,42,149
"02/04/2019","1241","Census Tract 208502","1243","Census Tract 208620",97,49,191,103,59,179,93,49,177,123,55,274,,,,93,48,181
"02/05/2019","1241","Census Tract 208502","1243","Census Tract 208620",96,46,201,114,46,281,101,49,206,112,53,239,72,39,131,75,39,144
"02/06/2019","1241","Census Tract 208502","1243","Census Tract 208620",99,51,193,116,57,238,104,58,186,97,51,186,82,45,149,122,46,327
"02/07/2019","1241","Census Tract 208502","1243","Census Tract 208620",101,49,209,101,46,221,114,60,216,102,49,214,90,45,181,94,41,216
"02/08/2019","1241","Census Tract 208502","1243","Census Tract 208620",106,50,224,119,58,242,133,57,310,98,48,198,,,,83,43,160
"02/09/2019","1241","Census Tract 208502","1243","Census Tract 208620",89,44,181,80,39,160,97,51,183,97,46,202,86,45,163,82,37,182
"02/10/2019","1241","Census Tract 208502","1243","Census Tract 208620",84,45,157,99,45,214,113,57,222,88,49,158,69,42,113,74,38,141
"02/11/2019","1241","Census Tract 208502","1243","Census Tract 208620",106,52,215,118,55,251,120,67,215,106,52,218,,,,94,44,201
"02/12/2019","1241","Census Tract 208502","1243","Census Tract 208620",102,53,198,133,61,291,89,55,143,102,50,209,,,,82,47,144
"02/13/2019","1241","Census Tract 208502","1243","Census Tract 208620",99,51,189,120,61,237,95,52,176,91,50,165,95,48,188,89,42,189
"02/14/2019","1241","Census Tract 208502","1243","Census Tract 208620",113,51,250,143,60,340,131,62,275,115,50,263,87,43,176,99,43,227
"02/15/2019","1241","Census Tract 208502","1243","Census Tract 208620",99,50,197,114,58,223,113,56,225,105,52,209,,,,79,36,173
"02/16/2019","1241","Census Tract 208502","1243","Census Tract 208620",93,47,181,138,56,335,103,54,193,92,46,184,85,46,157,89,45,175
"02/17/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,45,168,83,39,178,100,49,206,95,49,182,73,41,131,74,41,134
"02/18/2019","1241","Census Tract 208502","1243","Census Tract 208620",90,46,178,95,43,208,92,52,162,88,43,178,,,,58,41,82
"02/19/2019","1241","Census Tract 208502","1243","Census Tract 208620",96,48,192,107,53,215,100,50,196,93,50,171,91,46,182,91,39,211
"02/20/2019","1241","Census Tract 208502","1243","Census Tract 208620",99,48,204,121,60,242,110,60,204,109,50,236,77,37,159,81,42,158
"02/21/2019","1241","Census Tract 208502","1243","Census Tract 208620",101,51,200,130,62,274,112,57,220,90,49,167,75,41,136,124,56,273
"02/22/2019","1241","Census Tract 208502","1243","Census Tract 208620",91,49,172,97,47,198,106,60,187,97,49,194,,,,73,39,135
"02/23/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,45,170,109,58,206,95,48,187,99,47,207,78,43,142,67,37,120
"02/24/2019","1241","Census Tract 208502","1243","Census Tract 208620",96,49,188,101,49,210,101,51,199,104,51,213,83,46,150,84,45,156
"02/25/2019","1241","Census Tract 208502","1243","Census Tract 208620",96,47,197,123,54,279,83,49,143,107,49,231,,,,79,39,160
"02/26/2019","1241","Census Tract 208502","1243","Census Tract 208620",94,48,184,110,54,222,100,56,178,86,47,158,84,40,175,101,46,219
"02/27/2019","1241","Census Tract 208502","1243","Census Tract 208620",93,47,181,95,45,198,96,56,164,99,52,187,86,45,166,84,35,198
"02/28/2019","1241","Census Tract 208502","1243","Census Tract 208620",90,46,177,110,50,243,93,52,168,91,49,168,74,38,143,84,41,173
"03/01/2019","1241","Census Tract 208502","1243","Census Tract 208620",96,48,189,105,59,186,119,61,233,91,43,192,,,,72,37,139
"03/02/2019","1241","Census Tract 208502","1243","Census Tract 208620",85,44,163,86,38,198,84,46,152,102,49,211,75,44,129,68,37,124
"03/03/2019","1241","Census Tract 208502","1243","Census Tract 208620",83,44,155,94,50,175,87,50,151,91,46,180,77,43,137,71,38,131
"03/04/2019","1241","Census Tract 208502","1243","Census Tract 208620",97,48,195,111,57,214,88,48,162,107,51,222,,,,77,36,162
"03/05/2019","1241","Census Tract 208502","1243","Census Tract 208620",92,48,176,107,55,210,102,55,190,95,49,185,81,45,147,69,38,125
"03/06/2019","1241","Census Tract 208502","1243","Census Tract 208620",107,53,214,124,62,248,115,59,223,112,56,224,79,42,148,88,44,177
"03/07/2019","1241","Census Tract 208502","1243","Census Tract 208620",100,47,212,129,55,300,110,57,211,102,48,214,76,38,151,83,38,183
"03/08/2019","1241","Census Tract 208502","1243","Census Tract 208620",100,47,211,122,54,273,110,51,235,102,47,223,,,,84,40,175
"03/09/2019","1241","Census Tract 208502","1243","Census Tract 208620",89,46,172,95,52,174,91,46,177,98,48,199,82,44,150,81,42,157
"03/10/2019","1241","Census Tract 208502","1243","Census Tract 208620",84,40,174,77,34,173,97,52,177,83,38,180,91,48,171,70,32,154
"03/11/2019","1241","Census Tract 208502","1243","Census Tract 208620",108,51,228,113,62,205,124,56,275,108,48,240,,,,102,42,251
"03/12/2019","1241","Census Tract 208502","1243","Census Tract 208620",94,47,187,102,53,198,89,46,171,99,47,211,86,46,159,92,45,187
"03/13/2019","1241","Census Tract 208502","1243","Census Tract 208620",97,47,197,111,57,216,98,48,198,104,50,213,81,41,159,84,38,184
"03/14/2019","1241","Census Tract 208502","1243","Census Tract 208620",98,48,200,121,51,285,104,51,211,103,50,212,78,43,143,85,45,158
"03/15/2019","1241","Census Tract 208502","1243","Census Tract 208620",105,51,218,136,60,305,122,58,253,110,52,234,,,,80,40,159
"03/16/2019","1241","Census Tract 208502","1243","Census Tract 208620",88,45,172,131,59,292,80,44,145,105,56,198,81,41,159,68,39,120
"03/17/2019","1241","Census Tract 208502","1243","Census Tract 208620",90,44,184,100,45,222,82,41,160,98,48,202,86,44,167,83,39,173
"03/18/2019","1241","Census Tract 208502","1243","Census Tract 208620",94,46,194,113,47,271,93,49,176,100,48,206,,,,81,42,157
"03/19/2019","1241","Census Tract 208502","1243","Census Tract 208620",95,51,176,107,56,203,99,53,182,92,51,167,75,45,123,119,53,268
"03/20/2019","1241","Census Tract 208502","1243","Census Tract 208620",107,53,217,172,72,413,90,55,145,117,51,265,80,48,133,103,39,269
"03/21/2019","1241","Census Tract 208502","1243","Census Tract 208620",102,50,204,128,55,297,101,52,195,104,52,207,92,49,172,89,43,183
"03/22/2019","1241","Census Tract 208502","1243","Census Tract 208620",97,50,190,126,59,269,111,58,212,100,52,195,,,,75,42,131
"03/23/2019","1241","Census Tract 208502","1243","Census Tract 208620",86,43,169,104,52,206,83,43,158,91,46,181,83,41,167,77,41,143
"03/24/2019","1241","Census Tract 208502","1243","Census Tract 208620",92,44,190,100,37,270,105,54,203,108,54,218,70,39,125,70,33,148
"03/25/2019","1241","Census Tract 208502","1243","Census Tract 208620",107,52,217,119,56,256,98,54,178,111,53,232,,,,99,44,221
"03/26/2019","1241","Census Tract 208502","1243","Census Tract 208620",99,50,196,118,59,236,100,51,194,102,51,203,89,46,172,86,44,166
"03/27/2019","1241","Census Tract 208502","1243","Census Tract 208620",98,50,191,113,55,230,107,53,216,92,48,175,83,47,146,96,44,208
"03/28/2019","1241","Census Tract 208502","1243","Census Tract 208620",112,52,240,110,52,234,131,61,282,121,53,277,94,51,172,98,42,230
"03/29/2019","1241","Census Tract 208502","1243","Census Tract 208620",104,51,210,120,58,245,96,53,175,117,54,256,,,,95,47,191
"03/30/2019","1241","Census Tract 208502","1243","Census Tract 208620",93,44,197,129,61,270,95,50,181,100,40,248,89,46,170,67,36,127
"03/31/2019","1241","Census Tract 208502","1243","Census Tract 208620",87,43,173,112,45,280,87,46,163,95,50,178,75,39,146,74,36,152
"01/01/2019","1241","Census Tract 208502","1243","Census Tract 208620",81,36,180,80,37,172,95,42,211,72,32,165,84,34,208,81,38,171
"01/02/2019","1241","Census Tract 208502","1243","Census Tract 208620",91,45,185,101,53,192,87,43,173,92,44,192,83,42,163,100,48,208
"01/03/2019","1241","Census Tract 208502","1243","Census Tract 208620",90,40,199,80,27,238,110,53,228,93,39,220,76,43,131,74,43,128
