"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1237","Census Tract 208302","1236","Census Tract 208301",54,25,118,74,30,180,71,33,152,52,24,112,37,20,70,43,21,88
"04/24/2018","1237","Census Tract 208302","1236","Census Tract 208301",55,24,123,70,27,176,67,31,145,59,26,135,42,21,87,38,20,74
"04/25/2018","1237","Census Tract 208302","1236","Census Tract 208301",55,25,118,68,34,137,59,27,131,61,26,144,42,23,75,41,18,90
"04/26/2018","1237","Census Tract 208302","1236","Census Tract 208301",54,25,113,81,37,180,63,33,120,48,23,101,42,22,79,57,24,133
"04/27/2018","1237","Census Tract 208302","1236","Census Tract 208301",51,25,106,66,34,130,62,33,115,49,24,99,45,22,90,40,18,88
"04/28/2018","1237","Census Tract 208302","1236","Census Tract 208301",46,21,100,52,23,115,51,25,104,58,23,146,41,21,83,34,18,64
"04/29/2018","1237","Census Tract 208302","1236","Census Tract 208301",45,21,93,60,22,159,34,19,59,54,24,123,40,22,75,37,19,73
"04/30/2018","1237","Census Tract 208302","1236","Census Tract 208301",56,26,120,72,33,154,55,26,119,57,26,123,51,23,112,40,23,71
"05/01/2018","1237","Census Tract 208302","1236","Census Tract 208301",54,26,114,107,46,246,61,30,124,47,23,98,36,20,66,44,22,87
"05/02/2018","1237","Census Tract 208302","1236","Census Tract 208301",57,26,129,88,39,198,72,33,156,53,25,112,40,20,78,58,23,149
