"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1263","Census Tract 210010","1260","Census Tract 209520",95,44,204,105,55,199,105,51,217,99,42,236,78,39,156,74,29,188
"10/02/2019","1263","Census Tract 210010","1260","Census Tract 209520",92,44,193,94,46,193,120,58,249,84,42,165,77,35,171,73,43,124
"10/03/2019","1263","Census Tract 210010","1260","Census Tract 209520",102,46,224,109,56,213,118,59,236,97,41,228,91,41,200,77,31,190
"10/04/2019","1263","Census Tract 210010","1260","Census Tract 209520",100,42,239,94,44,200,109,49,240,94,37,236,106,42,267,84,39,183
"10/05/2019","1263","Census Tract 210010","1260","Census Tract 209520",82,37,183,96,40,232,83,40,173,92,41,208,77,32,183,62,32,118
"10/06/2019","1263","Census Tract 210010","1260","Census Tract 209520",86,42,177,80,43,151,84,45,156,99,52,188,79,37,167,80,35,186
"10/07/2019","1263","Census Tract 210010","1260","Census Tract 209520",88,40,193,95,45,200,96,50,184,87,38,198,82,34,194,73,32,165
"10/08/2019","1263","Census Tract 210010","1260","Census Tract 209520",91,41,199,101,45,223,97,48,196,95,40,225,81,36,179,61,34,108
"10/09/2019","1263","Census Tract 210010","1260","Census Tract 209520",87,40,185,86,39,188,99,49,199,83,40,174,81,37,178,73,33,164
"10/10/2019","1263","Census Tract 210010","1260","Census Tract 209520",94,43,205,111,53,230,96,50,182,85,36,199,95,41,216,71,33,152
"10/11/2019","1263","Census Tract 210010","1260","Census Tract 209520",100,45,220,107,58,196,107,48,238,89,41,193,110,45,266,71,37,137
"10/12/2019","1263","Census Tract 210010","1260","Census Tract 209520",91,39,209,87,39,194,100,44,229,92,36,240,104,46,234,59,31,109
"10/13/2019","1263","Census Tract 210010","1260","Census Tract 209520",95,41,220,80,39,163,129,42,394,92,43,197,90,46,174,74,35,156
"10/14/2019","1263","Census Tract 210010","1260","Census Tract 209520",92,41,204,91,44,191,99,44,224,93,40,213,84,38,185,93,41,214
"10/15/2019","1263","Census Tract 210010","1260","Census Tract 209520",101,49,207,99,52,186,117,59,233,102,51,204,88,42,182,94,38,231
"10/16/2019","1263","Census Tract 210010","1260","Census Tract 209520",103,46,234,110,50,241,117,53,256,90,38,216,108,51,226,87,37,204
"10/17/2019","1263","Census Tract 210010","1260","Census Tract 209520",106,48,232,107,47,243,129,59,282,110,49,248,94,46,191,87,40,187
"10/18/2019","1263","Census Tract 210010","1260","Census Tract 209520",92,40,211,118,54,259,94,38,228,86,35,210,83,40,170,87,37,206
"10/19/2019","1263","Census Tract 210010","1260","Census Tract 209520",88,38,203,85,36,203,91,34,242,82,41,164,98,39,246,79,40,154
"10/20/2019","1263","Census Tract 210010","1260","Census Tract 209520",87,36,205,78,35,172,82,36,190,90,38,208,111,44,279,69,30,158
"10/21/2019","1263","Census Tract 210010","1260","Census Tract 209520",106,46,244,119,56,251,116,55,244,104,43,253,92,41,204,101,39,259
"10/22/2019","1263","Census Tract 210010","1260","Census Tract 209520",105,44,250,115,51,257,138,68,281,86,34,219,105,43,256,73,36,148
"10/23/2019","1263","Census Tract 210010","1260","Census Tract 209520",109,45,261,126,51,310,155,68,355,100,38,258,81,37,177,80,40,157
"10/24/2019","1263","Census Tract 210010","1260","Census Tract 209520",102,44,238,111,54,227,135,60,302,97,38,250,81,36,178,78,37,164
"10/25/2019","1263","Census Tract 210010","1260","Census Tract 209520",103,45,237,115,55,244,117,47,289,99,48,204,104,43,248,65,31,139
"10/26/2019","1263","Census Tract 210010","1260","Census Tract 209520",94,43,205,74,36,150,102,46,226,84,41,171,109,47,251,82,37,181
