"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1238","Census Tract 208401","1249","Census Tract 208903",69,24,194,94,31,286,54,24,120,82,28,236,54,20,142,66,22,201
"05/13/2019","1238","Census Tract 208401","1249","Census Tract 208903",90,26,303,148,44,492,83,25,272,77,22,265,72,26,201,78,21,291
"05/14/2019","1238","Census Tract 208401","1249","Census Tract 208903",97,29,323,151,42,544,85,31,233,98,25,379,70,23,206,76,28,207
"05/15/2019","1238","Census Tract 208401","1249","Census Tract 208903",87,26,292,106,22,512,73,28,188,109,27,428,72,27,190,56,27,118
"05/16/2019","1238","Census Tract 208401","1249","Census Tract 208903",101,27,368,136,32,578,77,22,269,111,34,358,70,24,202,121,26,557
"05/17/2019","1238","Census Tract 208401","1249","Census Tract 208903",96,25,361,141,33,595,111,27,462,112,29,435,54,18,160,62,18,206
"05/18/2019","1238","Census Tract 208401","1249","Census Tract 208903",75,24,240,81,28,226,57,22,148,109,28,421,63,20,196,57,20,158
"05/19/2019","1238","Census Tract 208401","1249","Census Tract 208903",72,24,217,96,33,273,70,25,191,71,23,212,89,27,292,56,19,159
"05/20/2019","1238","Census Tract 208401","1249","Census Tract 208903",97,28,328,171,38,753,123,34,440,71,26,193,51,18,143,101,27,383
"05/21/2019","1238","Census Tract 208401","1249","Census Tract 208903",93,25,335,149,39,574,86,22,329,97,29,320,63,18,216,81,23,284
