"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1238","Census Tract 208401","1241","Census Tract 208502",82,36,183,108,49,239,72,35,145,81,33,197,73,36,150,,,
"04/24/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,34,150,80,35,185,77,42,142,77,37,161,62,29,130,62,30,128
"04/25/2018","1238","Census Tract 208401","1241","Census Tract 208502",70,33,151,73,27,191,76,39,146,76,40,144,66,31,139,55,23,127
"04/26/2018","1238","Census Tract 208401","1241","Census Tract 208502",68,34,135,83,41,166,74,39,139,74,37,145,62,32,121,51,26,100
"04/27/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,29,174,71,21,246,90,40,200,76,36,159,63,29,140,50,19,127
"04/28/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,31,138,86,35,214,64,32,129,74,35,156,61,31,120,52,26,103
"04/29/2018","1238","Census Tract 208401","1241","Census Tract 208502",62,27,138,55,22,136,79,35,178,58,26,128,61,29,127,57,25,129
"04/30/2018","1238","Census Tract 208401","1241","Census Tract 208502",78,36,166,86,43,170,83,38,179,94,44,198,57,27,117,,,
"05/01/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,30,161,70,31,157,86,41,181,77,31,186,56,27,116,46,19,115
"05/02/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,31,150,86,41,180,76,36,160,70,35,141,56,23,138,51,27,97
"05/03/2018","1238","Census Tract 208401","1241","Census Tract 208502",72,35,148,92,36,234,78,45,137,72,37,140,66,34,128,48,24,98
"05/04/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,32,152,63,29,138,88,36,209,67,33,135,72,35,147,45,20,100
"05/05/2018","1238","Census Tract 208401","1241","Census Tract 208502",61,27,140,71,29,174,68,29,158,64,33,125,60,26,138,47,20,113
"05/06/2018","1238","Census Tract 208401","1241","Census Tract 208502",63,29,134,63,31,126,71,38,130,69,32,150,62,25,151,53,27,106
"05/07/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,33,154,87,38,198,72,39,132,68,32,147,69,31,150,,,
"05/08/2018","1238","Census Tract 208401","1241","Census Tract 208502",73,33,161,87,35,214,80,40,163,76,39,149,61,26,142,59,27,126
"05/09/2018","1238","Census Tract 208401","1241","Census Tract 208502",83,35,196,97,39,243,83,39,176,101,42,243,74,31,174,52,26,102
"05/10/2018","1238","Census Tract 208401","1241","Census Tract 208502",85,38,189,114,45,289,100,49,204,90,40,199,64,30,134,60,31,116
"05/11/2018","1238","Census Tract 208401","1241","Census Tract 208502",72,32,161,75,34,166,86,43,173,83,33,206,66,33,131,43,19,96
"05/12/2018","1238","Census Tract 208401","1241","Census Tract 208502",78,31,193,111,41,302,81,38,172,118,35,390,63,29,135,55,24,123
"05/13/2018","1238","Census Tract 208401","1241","Census Tract 208502",62,28,138,51,26,100,78,37,164,69,33,144,61,25,151,43,20,91
"05/14/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,34,162,81,39,168,79,39,161,86,40,183,61,30,122,,,
"05/15/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,34,165,81,33,196,85,43,165,78,37,168,66,31,140,62,27,144
"05/16/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,35,136,83,44,156,76,39,150,71,37,136,64,34,122,43,21,87
"05/17/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,30,143,76,42,139,71,27,189,68,34,135,59,26,131,56,29,107
"05/18/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,34,164,101,33,310,88,40,195,74,37,145,64,32,129,56,27,116
"05/19/2018","1238","Census Tract 208401","1241","Census Tract 208502",63,27,145,67,24,181,62,28,134,78,34,179,58,27,124,49,21,112
"05/20/2018","1238","Census Tract 208401","1241","Census Tract 208502",72,32,158,71,34,147,69,37,128,77,34,172,92,35,243,51,25,106
"05/21/2018","1238","Census Tract 208401","1241","Census Tract 208502",72,32,159,99,38,256,68,31,147,68,30,155,59,33,106,,,
"05/22/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,34,162,80,40,159,84,45,155,78,35,173,65,28,151,57,25,127
"05/23/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,33,161,89,39,203,78,41,149,74,37,145,70,28,173,52,26,107
"05/24/2018","1238","Census Tract 208401","1241","Census Tract 208502",73,33,159,88,43,179,93,48,181,77,35,167,55,28,107,54,20,141
"05/25/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,32,156,75,36,158,92,48,177,81,37,175,60,26,137,49,24,96
