"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2018","1238","Census Tract 208401","1241","Census Tract 208502",80,34,191,120,50,289,82,33,206,74,35,155,67,31,147,58,22,154
"10/02/2018","1238","Census Tract 208401","1241","Census Tract 208502",73,36,148,90,44,182,79,39,157,75,37,151,66,33,131,48,26,89
"10/03/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,32,172,90,41,198,83,36,189,72,34,154,65,27,154,59,24,146
"10/04/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,30,164,77,37,158,86,42,174,75,32,177,60,24,148,56,25,126
"10/05/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,34,159,80,34,187,89,44,180,78,36,166,68,33,139,52,25,109
"10/06/2018","1238","Census Tract 208401","1241","Census Tract 208502",62,29,134,72,29,179,68,34,137,66,31,137,63,30,131,43,20,94
"10/07/2018","1238","Census Tract 208401","1241","Census Tract 208502",60,27,132,63,23,173,73,35,153,,,,55,25,122,52,24,113
"10/08/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,33,132,74,36,153,73,42,126,73,40,134,55,27,110,47,21,103
"10/09/2018","1238","Census Tract 208401","1241","Census Tract 208502",73,32,165,78,37,164,92,44,191,72,33,158,60,27,132,64,23,172
"10/10/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,31,173,105,38,293,76,31,183,77,36,163,57,27,122,52,24,114
"10/11/2018","1238","Census Tract 208401","1241","Census Tract 208502",70,35,141,76,35,164,74,45,122,80,38,169,62,33,118,53,25,112
"10/12/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,33,164,96,43,211,86,37,203,73,33,159,72,37,140,44,19,101
"10/13/2018","1238","Census Tract 208401","1241","Census Tract 208502",64,29,143,56,23,137,67,32,142,75,36,157,61,27,135,55,24,125
"10/14/2018","1238","Census Tract 208401","1241","Census Tract 208502",58,28,118,55,22,134,68,35,133,,,,51,25,101,53,25,111
"10/15/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,28,154,67,30,152,84,44,160,66,31,141,63,22,173,48,21,112
"10/16/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,33,167,98,42,224,92,46,181,78,34,177,57,27,120,47,21,105
"10/17/2018","1238","Census Tract 208401","1241","Census Tract 208502",77,32,183,90,38,212,99,46,211,72,31,164,72,28,182,53,24,116
"10/18/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,30,155,74,36,151,90,48,168,66,31,140,63,28,143,54,20,144
"10/19/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,32,146,86,44,168,78,41,148,70,33,146,62,29,132,52,23,118
"10/20/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,30,144,68,31,148,76,38,149,69,30,155,70,33,146,52,24,114
"10/21/2018","1238","Census Tract 208401","1241","Census Tract 208502",62,27,143,72,25,202,67,35,128,,,,64,29,141,51,22,118
"10/22/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,31,138,75,34,164,77,42,141,70,35,139,52,26,104,53,23,121
"10/23/2018","1238","Census Tract 208401","1241","Census Tract 208502",70,30,160,105,39,284,79,43,145,76,34,169,54,29,102,43,16,115
"10/24/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,31,162,81,38,172,82,34,197,74,35,154,60,26,141,53,23,122
"10/25/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,32,132,76,42,140,72,35,149,65,34,121,64,31,130,52,24,113
"10/26/2018","1238","Census Tract 208401","1241","Census Tract 208502",51,21,119,84,35,201,,,,,,,,,,44,19,101
"10/29/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,37,150,,,,83,46,148,76,36,161,65,32,131,,,
"10/30/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,30,157,75,33,171,84,41,171,71,33,154,59,25,138,51,21,122
"10/31/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,30,145,72,35,149,79,37,167,66,33,132,58,25,135,60,25,143
"11/01/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,34,169,111,50,243,84,43,164,80,37,169,63,32,121,49,20,122
"11/02/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,32,158,98,45,214,86,43,171,64,27,153,60,34,105,60,21,175
"11/03/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,31,157,67,26,170,71,31,157,82,37,182,63,29,134,62,26,146
"11/04/2018","1238","Census Tract 208401","1241","Census Tract 208502",57,27,122,62,29,135,67,35,128,,,,54,24,122,48,22,103
"11/05/2018","1238","Census Tract 208401","1241","Census Tract 208502",77,33,176,89,41,190,85,43,168,86,34,219,58,27,126,60,26,139
"11/06/2018","1238","Census Tract 208401","1241","Census Tract 208502",72,32,158,75,31,181,80,39,167,80,42,152,61,26,142,55,26,117
"11/07/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,32,176,80,31,205,88,40,195,84,40,174,58,25,135,51,21,125
"11/08/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,32,173,78,37,163,89,39,202,87,39,194,60,25,145,55,24,123
"11/09/2018","1238","Census Tract 208401","1241","Census Tract 208502",72,32,163,81,36,182,98,46,210,77,37,157,54,25,115,59,23,151
"11/10/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,28,170,71,31,162,68,36,125,70,29,167,79,28,219,49,21,115
"11/11/2018","1238","Census Tract 208401","1241","Census Tract 208502",66,29,147,68,29,157,77,40,146,,,,72,31,165,44,20,97
"11/12/2018","1238","Census Tract 208401","1241","Census Tract 208502",64,26,160,63,20,197,89,40,196,71,32,161,56,23,134,45,19,102
"11/13/2018","1238","Census Tract 208401","1241","Census Tract 208502",70,33,148,90,34,236,86,43,168,70,38,128,54,25,116,49,25,99
"11/14/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,31,171,76,32,180,84,36,197,76,36,159,62,26,147,64,26,157
"11/15/2018","1238","Census Tract 208401","1241","Census Tract 208502",73,33,158,88,44,177,99,49,199,68,34,136,61,28,132,51,21,123
"11/16/2018","1238","Census Tract 208401","1241","Census Tract 208502",73,32,164,77,36,167,88,45,173,78,37,162,65,29,148,54,21,139
"11/17/2018","1238","Census Tract 208401","1241","Census Tract 208502",64,28,146,70,28,172,78,34,175,73,35,152,60,26,136,52,23,114
"11/18/2018","1238","Census Tract 208401","1241","Census Tract 208502",62,30,128,46,24,88,74,44,122,,,,61,27,138,51,23,110
"11/19/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,35,156,77,36,162,89,44,179,83,41,169,48,24,95,62,28,135
"11/20/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,34,165,68,34,136,93,47,182,83,37,185,59,27,129,56,23,137
"11/21/2018","1238","Census Tract 208401","1241","Census Tract 208502",72,33,159,70,30,159,92,44,192,77,39,149,63,29,135,57,22,144
"11/22/2018","1238","Census Tract 208401","1241","Census Tract 208502",67,31,142,56,27,116,75,38,145,81,40,164,67,31,146,44,21,91
"11/23/2018","1238","Census Tract 208401","1241","Census Tract 208502",63,29,137,56,27,117,73,41,130,72,31,167,53,25,110,58,23,142
"11/24/2018","1238","Census Tract 208401","1241","Census Tract 208502",61,28,131,56,29,109,72,37,140,69,33,143,60,26,137,45,22,91
"11/25/2018","1238","Census Tract 208401","1241","Census Tract 208502",56,25,125,60,22,166,68,33,141,,,,56,28,111,43,20,89
"11/26/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,33,153,78,36,166,82,42,158,68,31,148,63,28,142,61,28,133
"11/27/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,35,158,85,41,176,81,43,151,66,34,129,63,29,139,90,31,259
"11/28/2018","1238","Census Tract 208401","1241","Census Tract 208502",71,34,147,71,33,153,78,46,133,79,36,175,62,32,118,60,27,133
"11/29/2018","1238","Census Tract 208401","1241","Census Tract 208502",74,35,157,99,50,195,80,38,170,72,37,142,59,27,129,57,28,116
"11/30/2018","1238","Census Tract 208401","1241","Census Tract 208502",70,31,156,83,37,187,87,47,162,68,30,157,59,26,133,61,28,131
"12/01/2018","1238","Census Tract 208401","1241","Census Tract 208502",64,29,139,79,30,212,80,39,164,75,35,161,57,29,111,43,19,97
"12/02/2018","1238","Census Tract 208401","1241","Census Tract 208502",60,27,132,74,27,200,71,34,147,,,,55,28,109,46,20,104
"12/03/2018","1238","Census Tract 208401","1241","Census Tract 208502",69,30,159,84,41,172,81,34,192,73,36,147,57,23,139,43,20,93
"12/04/2018","1238","Census Tract 208401","1241","Census Tract 208502",70,34,145,76,39,145,92,48,173,68,30,154,59,30,117,56,29,106
"12/05/2018","1238","Census Tract 208401","1241","Census Tract 208502",75,34,165,84,41,171,101,41,249,75,37,151,57,29,110,51,21,119
"12/06/2018","1238","Census Tract 208401","1241","Census Tract 208502",76,34,169,94,48,184,95,45,199,80,36,177,58,29,119,49,19,127
"12/07/2018","1238","Census Tract 208401","1241","Census Tract 208502",70,30,160,77,34,174,97,42,221,75,34,166,54,25,116,51,22,117
"12/08/2018","1238","Census Tract 208401","1241","Census Tract 208502",63,28,141,68,32,144,88,43,179,71,34,149,58,26,127,43,19,94
