"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1263","Census Tract 210010","1262","Census Tract 209820",64,26,158,77,20,291,63,28,137,71,31,162,64,27,149,59,24,146
"01/02/2018","1263","Census Tract 210010","1262","Census Tract 209820",71,31,163,62,27,140,111,50,245,61,27,134,72,30,171,51,25,103
"01/03/2018","1263","Census Tract 210010","1262","Census Tract 209820",65,27,158,64,27,151,84,32,218,62,22,172,65,34,124,54,28,103
"01/04/2018","1263","Census Tract 210010","1262","Census Tract 209820",76,34,169,60,29,122,75,40,141,75,34,165,94,36,248,55,30,99
"01/05/2018","1263","Census Tract 210010","1262","Census Tract 209820",76,34,171,69,28,170,91,42,197,63,30,134,90,41,195,,,
"01/06/2018","1263","Census Tract 210010","1262","Census Tract 209820",84,35,200,63,30,131,81,42,153,92,33,250,95,38,233,63,27,147
"01/07/2018","1263","Census Tract 210010","1262","Census Tract 209820",70,31,159,56,26,118,81,38,172,75,31,177,72,30,170,59,28,123
"01/08/2018","1263","Census Tract 210010","1262","Census Tract 209820",87,36,210,77,32,185,115,53,247,84,33,214,77,33,177,46,20,104
"01/09/2018","1263","Census Tract 210010","1262","Census Tract 209820",86,34,218,91,25,323,82,38,179,78,34,180,87,36,209,117,42,319
"01/10/2018","1263","Census Tract 210010","1262","Census Tract 209820",78,34,179,88,33,235,95,54,167,76,30,191,67,32,136,62,27,144
"01/11/2018","1263","Census Tract 210010","1262","Census Tract 209820",84,36,196,77,29,203,87,38,195,63,29,138,107,44,261,65,32,129
"01/12/2018","1263","Census Tract 210010","1262","Census Tract 209820",70,30,162,67,29,153,102,50,208,67,28,156,55,25,122,,,
"01/13/2018","1263","Census Tract 210010","1262","Census Tract 209820",81,35,188,54,29,103,66,27,164,93,40,216,81,35,186,82,33,197
"01/14/2018","1263","Census Tract 210010","1262","Census Tract 209820",67,29,156,130,42,394,61,24,153,70,27,180,59,34,102,53,24,119
"01/15/2018","1263","Census Tract 210010","1262","Census Tract 209820",76,31,184,62,28,138,98,44,218,59,28,124,73,26,200,85,37,198
"01/16/2018","1263","Census Tract 210010","1262","Census Tract 209820",80,36,178,74,35,155,119,51,276,68,35,134,72,29,174,60,33,109
"01/17/2018","1263","Census Tract 210010","1262","Census Tract 209820",77,34,171,80,38,165,108,49,239,76,34,166,62,28,134,44,23,83
"01/18/2018","1263","Census Tract 210010","1262","Census Tract 209820",72,29,174,68,28,166,79,28,217,76,32,181,70,31,153,52,23,114
"01/19/2018","1263","Census Tract 210010","1262","Census Tract 209820",90,36,221,93,29,298,162,70,372,65,31,134,72,36,145,,,
"01/20/2018","1263","Census Tract 210010","1262","Census Tract 209820",80,35,183,44,19,105,101,46,220,77,34,172,97,44,215,55,26,116
"01/21/2018","1263","Census Tract 210010","1262","Census Tract 209820",76,33,172,52,29,93,64,34,118,81,31,211,66,32,132,92,37,223
"01/22/2018","1263","Census Tract 210010","1262","Census Tract 209820",70,30,164,96,37,247,73,33,158,65,29,145,57,25,127,74,29,191
"01/23/2018","1263","Census Tract 210010","1262","Census Tract 209820",77,33,182,77,37,161,88,37,208,73,29,179,76,31,185,71,33,149
"01/24/2018","1263","Census Tract 210010","1262","Census Tract 209820",73,32,165,63,23,171,81,38,173,71,38,131,71,29,171,80,36,179
"01/25/2018","1263","Census Tract 210010","1262","Census Tract 209820",80,33,195,63,28,138,114,42,310,67,31,145,80,31,204,71,30,167
"01/26/2018","1263","Census Tract 210010","1262","Census Tract 209820",89,39,204,81,37,177,110,51,235,86,40,181,94,36,241,,,
"01/27/2018","1263","Census Tract 210010","1262","Census Tract 209820",68,31,148,57,32,103,76,42,138,73,31,170,62,29,135,69,31,150
"01/28/2018","1263","Census Tract 210010","1262","Census Tract 209820",70,29,171,83,33,209,72,38,136,69,24,197,76,33,175,63,27,146
"01/29/2018","1263","Census Tract 210010","1262","Census Tract 209820",78,31,196,84,36,192,81,38,171,83,28,247,75,31,184,58,26,131
"01/30/2018","1263","Census Tract 210010","1262","Census Tract 209820",79,34,183,69,28,168,76,38,150,86,35,206,83,38,182,65,21,203
"01/31/2018","1263","Census Tract 210010","1262","Census Tract 209820",72,28,185,66,25,171,90,34,236,65,27,157,73,25,208,67,30,148
"02/01/2018","1263","Census Tract 210010","1262","Census Tract 209820",88,37,209,83,34,200,92,43,198,64,34,121,120,39,365,63,31,126
"02/02/2018","1263","Census Tract 210010","1262","Census Tract 209820",82,34,197,90,34,237,97,53,180,74,33,163,81,31,213,,,
"02/03/2018","1263","Census Tract 210010","1262","Census Tract 209820",67,31,144,68,29,157,66,33,132,78,31,197,61,31,120,60,31,117
