"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"09/17/2019","1260","Census Tract 209520","1259","Census Tract 209510",90,42,192,100,51,198,121,65,223,80,37,173,74,36,151,77,33,182
"09/18/2019","1260","Census Tract 209520","1259","Census Tract 209510",89,43,180,,,,107,57,200,78,38,161,86,43,172,57,34,95
"09/19/2019","1260","Census Tract 209520","1259","Census Tract 209510",79,38,161,99,42,235,93,57,154,76,41,137,61,31,123,67,29,154
"09/20/2019","1260","Census Tract 209520","1259","Census Tract 209510",87,40,187,90,44,185,111,55,226,84,42,170,82,39,172,71,28,174
"09/21/2019","1260","Census Tract 209520","1259","Census Tract 209510",78,39,155,63,36,112,89,45,173,87,45,169,81,38,170,54,28,104
"09/22/2019","1260","Census Tract 209520","1259","Census Tract 209510",75,36,156,68,36,128,85,43,168,92,41,204,68,37,125,53,26,108
"09/23/2019","1260","Census Tract 209520","1259","Census Tract 209510",89,44,181,90,49,166,106,59,191,86,40,185,78,43,142,78,32,192
"09/24/2019","1260","Census Tract 209520","1259","Census Tract 209510",84,41,171,82,43,155,122,62,237,76,41,143,69,34,140,64,31,130
"09/25/2019","1260","Census Tract 209520","1259","Census Tract 209510",79,38,165,,,,100,60,166,90,36,220,57,30,109,58,33,104
"09/26/2019","1260","Census Tract 209520","1259","Census Tract 209510",90,46,178,89,46,170,113,59,214,79,43,143,90,45,181,71,32,157
"09/27/2019","1260","Census Tract 209520","1259","Census Tract 209510",89,45,176,101,48,210,109,62,189,79,43,145,83,40,169,67,34,131
"09/28/2019","1260","Census Tract 209520","1259","Census Tract 209510",78,39,157,74,39,140,92,45,184,85,40,178,80,41,157,55,29,103
"09/29/2019","1260","Census Tract 209520","1259","Census Tract 209510",70,38,130,85,40,182,83,44,159,68,39,116,73,42,125,57,30,109
