"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1238","Census Tract 208401","1241","Census Tract 208502",72,36,144,71,36,139,74,36,151,85,40,177,63,33,118,54,28,102
"10/02/2019","1238","Census Tract 208401","1241","Census Tract 208502",77,39,153,84,40,172,94,55,160,81,39,168,64,36,112,58,28,118
"10/03/2019","1238","Census Tract 208401","1241","Census Tract 208502",73,35,154,71,32,160,73,41,129,79,40,157,74,33,163,58,24,137
"10/04/2019","1238","Census Tract 208401","1241","Census Tract 208502",74,36,151,91,41,202,85,45,162,74,37,149,66,34,128,56,26,119
"10/05/2019","1238","Census Tract 208401","1241","Census Tract 208502",65,31,136,62,30,130,68,38,119,73,37,142,65,31,137,54,23,128
"10/06/2019","1238","Census Tract 208401","1241","Census Tract 208502",66,31,139,,,,72,33,156,,,,64,35,119,48,23,99
"10/07/2019","1238","Census Tract 208401","1241","Census Tract 208502",72,36,144,90,38,211,84,44,161,74,38,142,59,36,98,48,23,99
"10/08/2019","1238","Census Tract 208401","1241","Census Tract 208502",71,33,152,74,37,145,89,48,165,72,31,165,66,31,141,54,27,104
"10/09/2019","1238","Census Tract 208401","1241","Census Tract 208502",72,34,148,79,41,155,86,49,152,81,40,164,55,26,118,56,26,122
"10/10/2019","1238","Census Tract 208401","1241","Census Tract 208502",76,38,151,85,35,205,83,47,145,85,42,174,68,38,123,53,29,95
"10/11/2019","1238","Census Tract 208401","1241","Census Tract 208502",77,36,161,113,53,238,78,38,158,75,35,163,64,34,122,66,30,143
"10/12/2019","1238","Census Tract 208401","1241","Census Tract 208502",64,28,141,65,27,152,68,30,156,75,36,157,64,32,127,50,20,120
"10/13/2019","1238","Census Tract 208401","1241","Census Tract 208502",65,33,129,,,,74,43,128,,,,55,28,110,49,27,86
"10/14/2019","1238","Census Tract 208401","1241","Census Tract 208502",72,36,144,82,38,172,77,41,144,75,38,147,62,31,124,64,32,129
"10/15/2019","1238","Census Tract 208401","1241","Census Tract 208502",75,39,145,83,44,156,91,51,161,77,37,160,63,35,113,61,32,114
"10/16/2019","1238","Census Tract 208401","1241","Census Tract 208502",71,33,152,82,43,155,79,35,177,73,35,152,61,26,143,50,26,96
"10/17/2019","1238","Census Tract 208401","1241","Census Tract 208502",75,36,156,83,37,182,83,43,161,87,38,195,61,34,110,55,26,115
"10/18/2019","1238","Census Tract 208401","1241","Census Tract 208502",76,37,153,96,46,199,90,45,177,74,43,128,69,36,132,55,21,140
"10/19/2019","1238","Census Tract 208401","1241","Census Tract 208502",74,38,146,81,41,159,78,44,136,91,46,178,73,38,139,54,27,108
"10/20/2019","1238","Census Tract 208401","1241","Census Tract 208502",68,32,146,,,,77,41,143,,,,64,28,145,54,26,110
"10/21/2019","1238","Census Tract 208401","1241","Census Tract 208502",75,36,157,94,46,193,88,45,170,76,42,138,58,28,121,65,28,153
"10/22/2019","1238","Census Tract 208401","1241","Census Tract 208502",73,36,151,76,37,156,97,43,220,76,36,162,62,34,111,54,27,108
"10/23/2019","1238","Census Tract 208401","1241","Census Tract 208502",71,36,141,78,39,153,87,49,152,79,40,156,64,31,131,51,28,94
"10/24/2019","1238","Census Tract 208401","1241","Census Tract 208502",76,38,153,86,43,172,77,39,149,90,41,195,64,36,114,53,27,102
"10/25/2019","1238","Census Tract 208401","1241","Census Tract 208502",81,37,177,88,39,197,99,53,184,79,39,159,72,34,151,74,25,214
"10/26/2019","1238","Census Tract 208401","1241","Census Tract 208502",69,31,151,68,22,206,73,34,157,82,39,172,67,33,136,56,26,121
"10/27/2019","1238","Census Tract 208401","1241","Census Tract 208502",68,33,137,,,,72,46,113,,,,71,34,151,50,27,93
"10/28/2019","1238","Census Tract 208401","1241","Census Tract 208502",72,36,143,72,35,149,88,45,169,70,37,131,69,38,126,55,26,118
"10/29/2019","1238","Census Tract 208401","1241","Census Tract 208502",76,38,150,87,46,163,87,39,190,81,41,159,57,32,102,55,30,100
"10/30/2019","1238","Census Tract 208401","1241","Census Tract 208502",77,38,156,87,43,177,98,53,180,77,40,146,60,28,130,53,28,100
"10/31/2019","1238","Census Tract 208401","1241","Census Tract 208502",81,36,178,99,43,229,91,48,170,82,36,184,72,32,163,66,31,143
