"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/04/2019","1236","Census Tract 208301","1253","Census Tract 209104",39,12,123,48,16,142,42,11,150,37,12,114,31,11,84,48,13,176
"01/05/2019","1236","Census Tract 208301","1253","Census Tract 209104",42,12,140,57,12,260,45,14,139,50,14,176,29,10,86,37,11,119
"01/06/2019","1236","Census Tract 208301","1253","Census Tract 209104",35,14,84,61,16,226,43,21,89,35,15,77,20,11,36,28,11,72
"01/07/2019","1236","Census Tract 208301","1253","Census Tract 209104",59,19,177,80,22,279,44,17,117,55,19,152,43,18,104,70,21,228
"01/08/2019","1236","Census Tract 208301","1253","Census Tract 209104",52,19,141,53,23,120,48,16,139,72,24,212,35,13,92,19,10,36
"01/09/2019","1236","Census Tract 208301","1253","Census Tract 209104",43,14,134,49,15,163,44,14,138,49,17,142,36,13,94,28,8,92
"01/10/2019","1236","Census Tract 208301","1253","Census Tract 209104",49,15,163,67,20,221,58,18,185,56,14,220,34,12,95,21,8,53
"01/11/2019","1236","Census Tract 208301","1253","Census Tract 209104",48,17,133,68,28,165,43,18,101,50,17,147,34,14,86,40,12,134
"01/12/2019","1236","Census Tract 208301","1253","Census Tract 209104",32,10,94,25,7,88,42,14,120,39,14,109,23,8,70,28,11,69
"01/13/2019","1236","Census Tract 208301","1253","Census Tract 209104",40,14,110,43,14,133,60,19,186,38,14,104,33,12,87,32,13,77
"01/14/2019","1236","Census Tract 208301","1253","Census Tract 209104",63,19,209,77,28,210,45,14,144,76,22,259,26,10,68,64,17,235
"01/15/2019","1236","Census Tract 208301","1253","Census Tract 209104",47,14,157,51,17,156,58,17,197,51,15,170,36,12,105,21,7,66
"01/16/2019","1236","Census Tract 208301","1253","Census Tract 209104",47,16,140,34,12,97,53,20,138,50,18,141,42,13,139,53,15,189
