"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1251","Census Tract 209102","1248","Census Tract 208902",68,31,145,68,31,145,70,39,126,71,35,144,74,34,159,61,26,140
"01/02/2018","1251","Census Tract 209102","1248","Census Tract 208902",77,39,154,66,36,121,87,41,183,84,41,170,70,39,124,71,30,165
"01/03/2018","1251","Census Tract 209102","1248","Census Tract 208902",80,36,176,92,42,200,107,46,251,79,39,161,65,30,140,52,27,100
"01/04/2018","1251","Census Tract 209102","1248","Census Tract 208902",98,41,231,103,38,281,141,55,360,96,42,219,60,33,110,72,27,190
"01/05/2018","1251","Census Tract 209102","1248","Census Tract 208902",85,38,189,71,39,126,121,49,298,85,38,190,69,35,136,68,29,158
"01/06/2018","1251","Census Tract 209102","1248","Census Tract 208902",76,35,163,65,33,125,97,51,182,95,39,228,63,31,128,52,27,100
"01/07/2018","1251","Census Tract 209102","1248","Census Tract 208902",75,31,181,132,53,326,84,35,201,79,32,192,76,37,156,54,23,130
"01/08/2018","1251","Census Tract 209102","1248","Census Tract 208902",91,44,187,101,56,180,109,46,257,93,48,179,70,36,138,56,32,99
"01/09/2018","1251","Census Tract 209102","1248","Census Tract 208902",91,39,207,101,43,237,102,43,238,94,44,200,67,30,150,81,36,181
"01/10/2018","1251","Census Tract 209102","1248","Census Tract 208902",94,40,225,92,44,194,146,56,375,97,43,216,61,28,135,60,28,132
"01/11/2018","1251","Census Tract 209102","1248","Census Tract 208902",89,39,200,83,35,195,103,51,206,94,43,204,74,36,150,88,28,272
"01/12/2018","1251","Census Tract 209102","1248","Census Tract 208902",86,42,178,94,47,191,101,50,200,96,44,208,71,38,132,61,29,129
"01/13/2018","1251","Census Tract 209102","1248","Census Tract 208902",75,35,161,74,35,158,88,44,175,87,36,212,72,35,147,47,25,89
"01/14/2018","1251","Census Tract 209102","1248","Census Tract 208902",72,32,159,79,36,172,90,41,198,79,39,158,61,28,135,57,24,132
"01/15/2018","1251","Census Tract 209102","1248","Census Tract 208902",71,33,151,82,36,185,79,39,158,77,35,170,65,33,128,48,22,102
"01/16/2018","1251","Census Tract 209102","1248","Census Tract 208902",85,39,185,79,39,157,113,55,233,92,41,205,64,36,114,51,19,136
"01/17/2018","1251","Census Tract 209102","1248","Census Tract 208902",88,38,204,98,46,208,104,41,264,84,42,170,80,33,193,50,26,95
"01/18/2018","1251","Census Tract 209102","1248","Census Tract 208902",85,37,195,95,39,230,107,42,273,83,39,174,78,39,154,49,21,112
"01/19/2018","1251","Census Tract 209102","1248","Census Tract 208902",93,42,205,98,48,202,106,44,251,103,49,218,79,39,160,66,26,165
"01/20/2018","1251","Census Tract 209102","1248","Census Tract 208902",77,37,161,68,40,116,90,44,184,90,40,201,72,36,142,56,27,116
"01/21/2018","1251","Census Tract 209102","1248","Census Tract 208902",77,37,160,77,38,157,98,52,183,81,42,155,76,34,171,59,29,119
"01/22/2018","1251","Census Tract 209102","1248","Census Tract 208902",87,40,185,79,36,171,115,47,281,87,46,166,74,39,139,53,26,107
"01/23/2018","1251","Census Tract 209102","1248","Census Tract 208902",88,40,196,95,47,192,118,50,277,84,41,169,71,31,162,55,30,100
"01/24/2018","1251","Census Tract 209102","1248","Census Tract 208902",88,39,199,95,44,203,112,47,264,89,37,212,76,41,141,51,21,123
"01/25/2018","1251","Census Tract 209102","1248","Census Tract 208902",83,38,179,86,37,200,103,52,203,90,38,212,68,36,129,52,25,109
"01/26/2018","1251","Census Tract 209102","1248","Census Tract 208902",84,40,174,81,38,169,119,60,236,93,45,191,63,35,114,50,24,105
"01/27/2018","1251","Census Tract 209102","1248","Census Tract 208902",78,35,174,83,39,173,87,45,165,88,41,189,80,35,185,52,24,111
"01/28/2018","1251","Census Tract 209102","1248","Census Tract 208902",69,32,151,73,36,148,80,42,151,83,38,179,59,26,133,57,25,125
"01/29/2018","1251","Census Tract 209102","1248","Census Tract 208902",86,42,173,89,41,193,102,51,201,90,48,170,69,39,120,65,28,149
"01/30/2018","1251","Census Tract 209102","1248","Census Tract 208902",84,40,177,94,37,233,102,56,187,85,41,177,69,34,143,45,28,71
"01/31/2018","1251","Census Tract 209102","1248","Census Tract 208902",82,40,167,83,40,176,96,51,183,81,35,183,73,39,137,58,31,108
"02/01/2018","1251","Census Tract 209102","1248","Census Tract 208902",94,41,212,100,41,245,128,56,293,93,48,182,75,34,164,52,25,105
"02/02/2018","1251","Census Tract 209102","1248","Census Tract 208902",89,42,188,91,36,226,109,52,227,91,44,189,84,43,162,57,30,108
"02/03/2018","1251","Census Tract 209102","1248","Census Tract 208902",77,38,156,69,37,129,93,47,180,87,43,174,72,35,144,58,28,117
"02/04/2018","1251","Census Tract 209102","1248","Census Tract 208902",73,35,153,75,34,167,77,39,151,87,40,187,67,35,129,63,30,132
"02/05/2018","1251","Census Tract 209102","1248","Census Tract 208902",88,42,185,100,51,197,106,48,235,93,45,195,64,34,122,74,38,144
"02/06/2018","1251","Census Tract 209102","1248","Census Tract 208902",83,39,176,80,34,190,110,51,238,84,41,171,69,37,129,51,24,107
"02/07/2018","1251","Census Tract 209102","1248","Census Tract 208902",84,41,172,75,36,158,113,57,226,83,44,157,68,33,137,61,30,124
"02/08/2018","1251","Census Tract 209102","1248","Census Tract 208902",87,40,185,88,43,176,103,46,228,89,47,169,77,35,166,56,28,112
"02/09/2018","1251","Census Tract 209102","1248","Census Tract 208902",93,40,216,103,43,245,106,44,254,106,43,261,74,39,141,74,29,187
"02/10/2018","1251","Census Tract 209102","1248","Census Tract 208902",78,35,171,80,29,223,82,47,142,92,44,190,79,35,177,51,25,102
"02/11/2018","1251","Census Tract 209102","1248","Census Tract 208902",67,32,139,61,31,121,72,39,132,77,37,163,69,33,141,53,26,107
"02/12/2018","1251","Census Tract 209102","1248","Census Tract 208902",89,40,196,97,47,203,98,38,253,90,47,172,88,40,189,53,28,97
"02/13/2018","1251","Census Tract 209102","1248","Census Tract 208902",91,41,197,99,47,207,108,50,234,99,47,208,71,34,146,63,26,151
"02/14/2018","1251","Census Tract 209102","1248","Census Tract 208902",97,43,215,80,43,147,145,68,310,92,38,222,86,41,177,52,28,96
"02/15/2018","1251","Census Tract 209102","1248","Census Tract 208902",89,39,204,94,47,186,111,48,255,96,47,195,81,38,170,48,18,128
"02/16/2018","1251","Census Tract 209102","1248","Census Tract 208902",86,39,187,82,38,179,109,52,228,94,41,217,74,40,137,51,21,124
"02/17/2018","1251","Census Tract 209102","1248","Census Tract 208902",84,39,183,86,45,163,101,48,211,94,44,200,80,37,172,58,26,127
"02/18/2018","1251","Census Tract 209102","1248","Census Tract 208902",72,34,150,76,40,146,78,37,162,84,41,174,71,33,152,55,28,108
"02/19/2018","1251","Census Tract 209102","1248","Census Tract 208902",78,36,168,73,30,178,82,41,166,88,40,197,72,37,141,63,27,147
"02/20/2018","1251","Census Tract 209102","1248","Census Tract 208902",89,41,193,78,34,182,110,60,200,92,42,203,76,35,166,59,31,113
"02/21/2018","1251","Census Tract 209102","1248","Census Tract 208902",84,39,179,79,41,151,107,56,204,83,37,189,71,33,151,63,30,129
"02/22/2018","1251","Census Tract 209102","1248","Census Tract 208902",87,40,188,88,45,173,108,50,236,94,40,221,67,35,129,48,25,90
"02/23/2018","1251","Census Tract 209102","1248","Census Tract 208902",92,42,201,89,41,192,114,54,238,105,44,252,74,39,140,64,31,131
"02/24/2018","1251","Census Tract 209102","1248","Census Tract 208902",79,35,176,91,33,246,103,49,216,87,38,195,66,31,139,52,25,104
"02/25/2018","1251","Census Tract 209102","1248","Census Tract 208902",75,37,154,78,35,171,92,46,184,85,44,164,70,33,147,57,30,110
"02/26/2018","1251","Census Tract 209102","1248","Census Tract 208902",87,40,192,88,37,206,117,52,265,80,40,159,73,33,157,73,33,163
"02/27/2018","1251","Census Tract 209102","1248","Census Tract 208902",87,38,198,89,36,219,109,51,233,89,37,211,74,34,160,56,27,118
"02/28/2018","1251","Census Tract 209102","1248","Census Tract 208902",86,41,182,87,38,199,108,60,194,89,39,204,73,37,142,58,30,115
"03/01/2018","1251","Census Tract 209102","1248","Census Tract 208902",87,36,209,108,42,276,120,49,290,87,38,201,64,30,134,58,23,143
"03/02/2018","1251","Census Tract 209102","1248","Census Tract 208902",91,40,208,95,37,242,111,48,255,103,51,211,68,30,154,58,30,112
"03/03/2018","1251","Census Tract 209102","1248","Census Tract 208902",82,37,180,92,34,249,96,50,182,91,49,170,71,32,159,65,28,148
"03/04/2018","1251","Census Tract 209102","1248","Census Tract 208902",75,33,168,68,30,155,85,44,165,91,42,198,72,33,155,52,22,121
"03/05/2018","1251","Census Tract 209102","1248","Census Tract 208902",79,37,166,78,43,143,84,41,171,89,37,214,67,34,133,71,34,148
"03/06/2018","1251","Census Tract 209102","1248","Census Tract 208902",86,39,188,82,32,211,100,48,206,85,41,174,80,39,164,73,30,178
"03/07/2018","1251","Census Tract 209102","1248","Census Tract 208902",90,42,194,95,43,212,110,51,239,87,42,178,81,37,176,73,36,147
"03/08/2018","1251","Census Tract 209102","1248","Census Tract 208902",90,40,200,111,46,267,107,49,234,84,40,176,88,40,191,59,26,133
"03/09/2018","1251","Census Tract 209102","1248","Census Tract 208902",79,36,171,86,33,220,87,41,184,94,42,211,66,33,130,51,27,95
"03/10/2018","1251","Census Tract 209102","1248","Census Tract 208902",85,36,201,96,45,207,101,44,230,94,39,225,81,35,191,52,24,114
"03/11/2018","1251","Census Tract 209102","1248","Census Tract 208902",71,36,140,77,37,162,78,41,147,84,43,163,62,33,116,57,28,112
"03/12/2018","1251","Census Tract 209102","1248","Census Tract 208902",83,39,176,93,46,185,93,43,201,87,41,187,68,34,134,66,30,145
"03/13/2018","1251","Census Tract 209102","1248","Census Tract 208902",103,44,240,105,47,234,144,69,301,111,48,255,79,33,190,55,30,102
"03/14/2018","1251","Census Tract 209102","1248","Census Tract 208902",93,39,217,140,55,352,93,40,215,104,42,256,66,37,115,65,23,182
"03/15/2018","1251","Census Tract 209102","1248","Census Tract 208902",82,37,179,89,41,192,100,46,216,88,42,188,66,36,120,59,21,164
"03/16/2018","1251","Census Tract 209102","1248","Census Tract 208902",86,38,195,79,31,204,104,46,234,95,43,208,76,34,169,57,29,112
