"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1233","Census Tract 207710","1263","Census Tract 210010",249,94,654,254,95,676,297,115,765,265,102,687,227,90,573,197,70,547
"04/24/2018","1233","Census Tract 207710","1263","Census Tract 210010",250,99,630,243,99,596,329,128,847,256,100,654,225,97,522,201,73,553
"04/25/2018","1233","Census Tract 207710","1263","Census Tract 210010",248,93,664,227,82,625,319,120,844,250,93,673,234,93,590,201,73,552
"04/26/2018","1233","Census Tract 207710","1263","Census Tract 210010",255,100,646,247,105,580,333,125,888,270,106,685,228,96,539,196,70,543
"04/27/2018","1233","Census Tract 207710","1263","Census Tract 210010",246,97,623,248,96,638,302,123,741,285,112,721,212,89,501,193,73,510
"04/28/2018","1233","Census Tract 207710","1263","Census Tract 210010",221,88,549,203,78,526,253,100,636,242,96,610,221,91,535,187,77,455
"04/29/2018","1233","Census Tract 207710","1263","Census Tract 210010",220,89,541,222,89,552,,,,235,101,546,195,82,465,220,84,575
"04/30/2018","1233","Census Tract 207710","1263","Census Tract 210010",231,88,603,235,89,615,281,110,718,241,94,615,202,80,512,199,72,545
"05/01/2018","1233","Census Tract 207710","1263","Census Tract 210010",242,92,636,228,88,592,310,120,798,262,98,701,204,82,506,188,70,508
"05/02/2018","1233","Census Tract 207710","1263","Census Tract 210010",232,90,596,220,92,524,272,102,720,254,103,621,209,77,567,190,75,479
"05/03/2018","1233","Census Tract 207710","1263","Census Tract 210010",241,96,603,243,103,573,310,115,836,256,105,623,210,87,508,189,73,492
"05/04/2018","1233","Census Tract 207710","1263","Census Tract 210010",249,95,650,249,95,652,309,116,826,280,110,711,216,85,552,199,75,521
"05/05/2018","1233","Census Tract 207710","1263","Census Tract 210010",221,85,574,214,73,620,242,96,612,232,89,601,227,83,617,191,81,450
"05/06/2018","1233","Census Tract 207710","1263","Census Tract 210010",221,84,579,210,75,588,,,,243,89,661,209,81,539,213,81,563
"05/07/2018","1233","Census Tract 207710","1263","Census Tract 210010",240,92,621,260,93,725,287,114,720,251,97,645,201,81,498,210,80,549
"05/08/2018","1233","Census Tract 207710","1263","Census Tract 210010",245,95,634,230,92,573,289,116,721,259,97,692,234,91,598,199,78,504
"05/09/2018","1233","Census Tract 207710","1263","Census Tract 210010",248,94,652,239,94,607,337,120,941,254,99,648,226,92,551,176,60,512
"05/10/2018","1233","Census Tract 207710","1263","Census Tract 210010",275,105,718,233,92,589,367,145,930,300,110,813,244,100,595,216,80,584
"05/11/2018","1233","Census Tract 207710","1263","Census Tract 210010",282,110,720,302,126,718,364,139,947,309,117,810,248,104,590,214,81,567
"05/12/2018","1233","Census Tract 207710","1263","Census Tract 210010",242,96,608,233,84,650,262,108,637,261,107,631,252,99,636,193,79,473
"05/13/2018","1233","Census Tract 207710","1263","Census Tract 210010",228,88,588,229,83,627,,,,235,96,570,222,84,588,219,83,581
"05/14/2018","1233","Census Tract 207710","1263","Census Tract 210010",233,89,609,251,100,630,257,100,656,248,95,643,203,79,520,213,76,598
"05/15/2018","1233","Census Tract 207710","1263","Census Tract 210010",245,91,657,246,101,597,317,112,893,258,100,660,206,77,546,205,71,592
"05/16/2018","1233","Census Tract 207710","1263","Census Tract 210010",250,95,655,238,100,563,300,112,801,278,102,756,212,84,531,223,82,604
"05/17/2018","1233","Census Tract 207710","1263","Census Tract 210010",244,96,615,246,93,648,304,114,815,262,112,608,215,91,505,199,70,568
"05/18/2018","1233","Census Tract 207710","1263","Census Tract 210010",246,93,646,248,97,634,320,124,821,272,107,686,210,80,554,197,73,527
"05/19/2018","1233","Census Tract 207710","1263","Census Tract 210010",216,86,543,198,74,529,220,92,523,225,95,529,241,89,651,181,75,434
"05/20/2018","1233","Census Tract 207710","1263","Census Tract 210010",216,81,572,209,73,601,,,,243,97,605,205,67,629,208,82,525
"05/21/2018","1233","Census Tract 207710","1263","Census Tract 210010",234,90,603,254,109,587,262,112,611,232,94,568,227,83,622,200,69,576
"05/22/2018","1233","Census Tract 207710","1263","Census Tract 210010",235,89,623,240,90,644,322,120,862,221,89,551,216,87,533,193,60,621
"05/23/2018","1233","Census Tract 207710","1263","Census Tract 210010",251,96,659,260,103,660,326,125,848,268,107,670,215,86,536,197,66,581
"05/24/2018","1233","Census Tract 207710","1263","Census Tract 210010",247,96,630,264,113,614,310,114,842,255,103,627,214,85,540,197,73,528
"05/25/2018","1233","Census Tract 207710","1263","Census Tract 210010",237,91,618,215,86,534,258,100,666,277,105,725,221,82,595,200,81,490
"05/26/2018","1233","Census Tract 207710","1263","Census Tract 210010",210,79,559,196,71,544,224,87,574,220,84,574,220,79,612,188,73,479
"05/27/2018","1233","Census Tract 207710","1263","Census Tract 210010",207,75,568,183,58,580,,,,222,85,575,217,76,620,187,68,516
"05/28/2018","1233","Census Tract 207710","1263","Census Tract 210010",209,75,580,178,69,461,200,73,551,208,74,579,227,76,681,207,79,541
"05/29/2018","1233","Census Tract 207710","1263","Census Tract 210010",237,88,640,226,77,664,301,113,802,235,93,591,208,79,543,217,73,642
"05/30/2018","1233","Census Tract 207710","1263","Census Tract 210010",243,90,656,238,93,608,323,124,838,248,92,664,214,83,553,202,67,611
"05/31/2018","1233","Census Tract 207710","1263","Census Tract 210010",245,92,650,230,88,601,331,123,891,235,89,615,239,93,612,190,70,516
"06/01/2018","1233","Census Tract 207710","1263","Census Tract 210010",252,101,631,267,121,588,293,112,767,281,113,699,212,86,522,210,81,542
