"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"04/23/2018","1250","Census Tract 208904","1249","Census Tract 208903",79,30,207,132,46,375,79,28,226,68,27,172,55,26,118,74,27,202
"04/24/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,24,189,64,17,245,83,35,191,88,33,232,46,18,116,57,27,123
"04/25/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,28,166,76,27,215,82,34,194,65,24,174,55,27,112,61,30,125
"04/26/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,30,167,64,26,156,60,32,113,96,38,244,58,26,129,77,31,191
"04/27/2018","1250","Census Tract 208904","1249","Census Tract 208903",73,28,188,,,,64,28,146,84,34,203,72,26,198,52,22,122
"04/28/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,27,161,90,35,228,75,33,172,64,30,137,65,22,190,51,24,107
"04/29/2018","1250","Census Tract 208904","1249","Census Tract 208903",61,25,149,63,21,185,75,29,194,59,22,155,63,31,126,50,21,118
"04/30/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,30,192,85,39,183,74,33,166,94,33,270,59,23,155,73,29,180
"05/01/2018","1250","Census Tract 208904","1249","Census Tract 208903",73,29,181,97,33,283,71,29,176,79,30,208,52,25,106,66,27,160
"05/02/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,161,91,33,254,62,29,129,69,27,176,54,24,121,53,24,118
"05/03/2018","1250","Census Tract 208904","1249","Census Tract 208903",63,28,138,76,36,157,69,29,161,69,30,158,55,28,109,40,20,79
"05/04/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,31,162,,,,84,32,219,77,36,165,65,29,144,68,23,199
"05/05/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,31,164,76,27,211,71,28,179,84,38,188,76,36,159,52,25,104
"05/06/2018","1250","Census Tract 208904","1249","Census Tract 208903",62,26,147,58,19,174,81,38,173,71,29,172,64,29,142,44,20,93
"05/07/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,30,183,108,39,292,72,24,210,66,31,142,66,32,134,60,25,146
"05/08/2018","1250","Census Tract 208904","1249","Census Tract 208903",63,25,161,67,32,143,56,24,130,55,20,149,78,27,221,61,23,160
"05/09/2018","1250","Census Tract 208904","1249","Census Tract 208903",81,33,193,107,40,281,75,37,153,90,42,191,67,26,171,75,30,188
"05/10/2018","1250","Census Tract 208904","1249","Census Tract 208903",81,32,201,98,40,239,68,23,193,100,49,205,73,29,181,59,28,122
"05/11/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,29,191,,,,61,27,133,105,38,290,65,26,159,60,25,139
"05/12/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,30,186,72,29,176,91,38,213,109,38,309,62,30,130,42,19,95
"05/13/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,27,164,69,28,172,53,28,102,86,33,228,67,24,186,54,24,119
"05/14/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,32,153,82,36,184,71,40,128,73,33,160,69,31,153,47,20,110
"05/15/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,31,178,72,30,174,81,36,182,74,28,191,77,33,179,66,31,141
"05/16/2018","1250","Census Tract 208904","1249","Census Tract 208903",78,29,205,59,23,152,109,42,283,75,26,216,78,36,170,61,23,161
"05/17/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,26,199,75,22,252,65,21,197,78,35,175,79,29,211,63,29,135
"05/18/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,32,158,,,,67,35,127,77,30,192,65,30,141,49,23,106
"05/19/2018","1250","Census Tract 208904","1249","Census Tract 208903",64,25,164,83,39,176,74,24,222,69,27,178,64,23,175,40,20,78
"05/20/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,28,159,55,25,124,59,25,134,79,35,174,81,30,216,55,24,124
"05/21/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,31,178,81,40,166,68,28,160,82,28,241,67,29,153,66,32,135
"05/22/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,30,162,88,35,218,69,31,154,71,30,163,58,28,122,68,27,176
"05/23/2018","1250","Census Tract 208904","1249","Census Tract 208903",79,31,203,90,35,232,87,30,249,86,37,200,69,29,164,53,21,132
"05/24/2018","1250","Census Tract 208904","1249","Census Tract 208903",79,30,203,109,44,268,85,36,204,88,29,267,51,23,114,67,26,175
"05/25/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,26,165,,,,62,22,173,77,30,195,60,25,144,56,24,132
"05/26/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,28,172,58,29,116,83,35,195,67,25,181,74,31,177,58,22,150
"05/27/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,26,173,98,29,328,38,21,67,69,27,176,81,29,224,65,25,169
"05/28/2018","1250","Census Tract 208904","1249","Census Tract 208903",61,26,144,47,22,99,73,32,165,52,25,109,66,29,149,64,22,180
"05/29/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,25,174,84,26,264,64,20,203,61,28,133,69,33,142,59,22,153
"05/30/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,33,159,113,50,251,64,31,133,72,34,152,72,34,153,50,21,118
"05/31/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,28,157,88,38,202,79,32,192,65,25,169,54,29,103,42,19,94
"06/01/2018","1250","Census Tract 208904","1249","Census Tract 208903",77,29,205,,,,86,32,228,89,33,241,63,25,160,55,22,131
"06/02/2018","1250","Census Tract 208904","1249","Census Tract 208903",60,25,147,69,28,173,77,32,181,60,24,152,57,23,139,51,23,115
"06/03/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,159,49,21,112,65,27,152,84,35,204,57,32,103,51,19,132
"06/04/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,31,165,94,35,249,78,37,163,55,23,127,80,38,166,71,32,158
"06/05/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,31,179,60,35,102,78,33,179,102,36,293,54,24,117,48,23,99
"06/06/2018","1250","Census Tract 208904","1249","Census Tract 208903",73,29,179,101,27,365,73,35,152,76,32,180,47,23,94,75,34,164
"06/07/2018","1250","Census Tract 208904","1249","Census Tract 208903",64,26,157,68,25,189,75,32,175,57,21,154,65,30,144,54,26,109
"06/08/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,29,164,,,,89,36,218,63,27,149,59,27,128,56,27,117
"06/09/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,29,183,79,39,159,77,29,199,85,34,213,65,25,170,59,26,133
"06/10/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,27,173,77,25,233,73,28,192,68,29,156,83,30,228,45,20,97
"06/11/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,29,155,59,26,132,66,29,149,80,32,198,60,28,129,66,28,152
"06/12/2018","1250","Census Tract 208904","1249","Census Tract 208903",77,32,184,75,36,157,86,36,203,74,28,196,68,29,160,80,34,189
"06/13/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,26,170,68,30,152,66,26,166,61,24,156,77,27,220,64,29,139
"06/14/2018","1250","Census Tract 208904","1249","Census Tract 208903",83,31,223,92,28,295,113,42,306,75,28,204,66,28,153,69,28,168
"06/15/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,29,186,,,,91,37,222,77,29,202,64,28,149,60,25,146
"06/16/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,27,171,83,36,190,68,25,182,66,27,158,67,29,153,69,25,190
"06/17/2018","1250","Census Tract 208904","1249","Census Tract 208903",79,30,210,65,31,135,70,26,188,88,34,227,67,30,152,86,27,270
"06/18/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,28,161,77,25,236,69,32,147,68,28,160,55,25,122,73,31,171
"06/19/2018","1250","Census Tract 208904","1249","Census Tract 208903",78,30,207,83,23,296,78,34,177,87,35,214,70,27,182,66,27,160
"06/20/2018","1250","Census Tract 208904","1249","Census Tract 208903",59,26,133,69,30,160,56,28,114,60,27,133,54,22,130,56,22,141
"06/21/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,29,150,80,39,165,54,27,106,78,31,197,57,25,129,67,31,146
"06/22/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,31,149,,,,64,33,122,76,32,180,80,35,181,37,19,74
"06/23/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,26,163,77,33,181,76,29,201,59,24,146,70,31,157,56,21,148
"06/24/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,163,87,33,227,59,23,152,72,31,168,64,29,142,56,22,142
"06/25/2018","1250","Census Tract 208904","1249","Census Tract 208903",65,26,162,86,30,241,58,28,123,76,32,179,52,22,120,58,18,182
"06/26/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,27,190,123,39,384,53,27,105,66,24,183,67,27,168,67,27,169
"06/27/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,28,190,58,22,151,77,32,184,71,28,182,85,37,193,70,19,253
"06/28/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,160,70,39,124,62,25,154,73,29,187,62,28,133,64,22,185
"06/29/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,33,173,,,,73,34,154,84,33,211,76,36,162,59,27,129
"06/30/2018","1250","Census Tract 208904","1249","Census Tract 208903",58,23,145,72,24,213,60,27,130,55,18,164,64,30,134,47,20,107
"04/01/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,26,192,64,36,113,86,37,199,87,26,293,71,30,169,52,20,137
"04/02/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,29,171,66,31,139,70,32,156,82,29,234,57,28,115,82,26,260
"04/03/2018","1250","Census Tract 208904","1249","Census Tract 208903",89,36,222,110,47,259,82,36,188,104,38,283,66,27,162,91,43,192
"04/04/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,31,162,67,29,150,64,31,133,80,36,178,75,29,193,52,23,118
"04/05/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,27,167,91,39,211,63,26,149,64,26,154,69,26,180,51,20,125
"04/06/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,29,196,,,,76,25,227,85,36,200,72,29,178,48,23,102
"04/07/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,25,171,76,39,147,59,23,146,79,26,239,66,26,167,50,22,112
"04/08/2018","1250","Census Tract 208904","1249","Census Tract 208903",77,30,198,112,41,305,67,33,133,87,32,231,69,25,185,61,25,147
"04/09/2018","1250","Census Tract 208904","1249","Census Tract 208903",82,31,215,114,36,364,63,30,131,86,35,209,66,24,178,108,38,311
"04/10/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,28,153,100,47,210,66,30,145,72,30,170,48,24,92,49,18,133
"04/11/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,26,182,67,26,170,55,18,165,86,34,214,77,33,181,57,23,144
"04/12/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,160,62,28,140,58,21,158,71,30,166,70,31,156,66,26,168
"04/13/2018","1250","Census Tract 208904","1249","Census Tract 208903",80,34,189,,,,100,42,240,78,34,175,60,26,137,64,27,148
"04/14/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,29,193,118,57,243,98,38,249,65,28,150,71,26,190,63,23,170
"04/15/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,28,168,84,32,224,65,29,147,75,28,203,63,30,132,62,24,158
"04/16/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,32,168,95,43,206,84,40,176,73,30,174,59,26,135,69,34,137
"04/17/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,29,156,69,33,141,81,38,173,73,27,193,57,27,119,42,21,85
"04/18/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,28,207,98,36,265,68,24,194,87,26,285,59,25,136,77,38,158
"04/19/2018","1250","Census Tract 208904","1249","Census Tract 208903",87,34,219,102,37,280,98,35,279,73,34,155,100,39,255,60,24,150
"04/20/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,29,181,,,,74,25,215,77,32,183,72,31,165,67,27,168
"04/21/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,28,177,63,38,106,104,43,249,95,31,295,57,26,123,47,19,114
"04/22/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,26,192,59,21,164,99,24,402,86,35,212,73,29,178,46,20,105
