"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/04/2019","1224","Census Tract 206300","1229","Census Tract 207302",152,48,478,144,41,502,177,58,539,183,61,550,125,40,384,118,34,402
"01/05/2019","1224","Census Tract 206300","1229","Census Tract 207302",147,46,470,102,30,352,160,52,493,187,55,641,149,49,449,109,35,338
"01/06/2019","1224","Census Tract 206300","1229","Census Tract 207302",145,42,495,99,33,299,121,40,368,173,66,451,142,34,583,150,42,534
"01/07/2019","1224","Census Tract 206300","1229","Census Tract 207302",150,43,517,145,44,476,157,51,479,196,64,599,104,25,424,128,40,403
"01/08/2019","1224","Census Tract 206300","1229","Census Tract 207302",171,53,547,120,35,411,209,70,626,196,66,582,133,43,410,140,44,445
"01/09/2019","1224","Census Tract 206300","1229","Census Tract 207302",157,47,517,131,40,429,206,68,625,160,52,487,123,37,408,109,30,388
"01/10/2019","1224","Census Tract 206300","1229","Census Tract 207302",168,52,542,119,32,438,218,82,578,189,52,687,122,42,348,129,40,418
"01/11/2019","1224","Census Tract 206300","1229","Census Tract 207302",159,49,512,139,44,434,209,66,661,171,48,604,124,40,381,117,42,326
"01/12/2019","1224","Census Tract 206300","1229","Census Tract 207302",151,50,456,128,39,416,147,54,400,197,77,500,132,42,407,167,52,534
"01/13/2019","1224","Census Tract 206300","1229","Census Tract 207302",150,47,476,104,34,317,162,62,423,190,63,574,127,36,452,136,42,432
"01/14/2019","1224","Census Tract 206300","1229","Census Tract 207302",153,48,488,141,53,370,189,71,505,160,45,567,112,32,382,126,41,392
"01/15/2019","1224","Census Tract 206300","1229","Census Tract 207302",230,67,786,142,42,475,343,102,1151,185,56,610,136,43,429,135,58,313
"01/16/2019","1224","Census Tract 206300","1229","Census Tract 207302",195,59,645,150,41,540,306,104,899,190,62,577,124,39,395,116,37,366
"01/17/2019","1224","Census Tract 206300","1229","Census Tract 207302",156,46,525,130,38,446,175,45,684,176,60,508,144,45,459,126,39,408
"01/18/2019","1224","Census Tract 206300","1229","Census Tract 207302",167,55,506,143,41,503,202,77,530,223,71,698,123,42,359,145,50,418
"01/19/2019","1224","Census Tract 206300","1229","Census Tract 207302",174,58,520,133,43,410,192,80,458,258,93,714,138,51,372,129,38,431
"01/20/2019","1224","Census Tract 206300","1229","Census Tract 207302",145,41,508,175,44,692,147,45,479,207,66,646,129,36,451,116,33,402
"01/21/2019","1224","Census Tract 206300","1229","Census Tract 207302",169,47,597,81,22,300,216,53,866,188,76,461,127,38,417,126,36,432
"01/22/2019","1224","Census Tract 206300","1229","Census Tract 207302",157,51,482,116,39,344,195,64,593,180,55,586,120,42,342,134,53,335
