"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"08/29/2018","1262","Census Tract 209820","1261","Census Tract 209810",73,38,140,69,32,149,86,49,149,82,41,161,57,35,93,78,37,164
"08/30/2018","1262","Census Tract 209820","1261","Census Tract 209810",82,43,155,86,49,149,95,46,196,93,48,179,66,37,120,65,36,115
"08/31/2018","1262","Census Tract 209820","1261","Census Tract 209810",79,42,149,79,47,134,92,53,159,88,43,178,63,38,104,75,36,155
"09/01/2018","1262","Census Tract 209820","1261","Census Tract 209810",68,38,119,63,38,104,67,36,124,76,47,124,66,37,116,61,34,109
"09/02/2018","1262","Census Tract 209820","1261","Census Tract 209810",71,38,132,60,34,107,77,36,163,80,46,138,78,42,141,53,30,95
"09/03/2018","1262","Census Tract 209820","1261","Census Tract 209810",65,36,115,67,33,137,81,42,154,71,46,109,61,33,113,52,31,89
"09/04/2018","1262","Census Tract 209820","1261","Census Tract 209810",81,46,142,71,42,121,90,56,144,93,54,162,83,46,151,49,31,78
"09/05/2018","1262","Census Tract 209820","1261","Census Tract 209810",79,37,165,81,38,176,77,27,217,89,44,177,69,38,124,64,39,106
"09/06/2018","1262","Census Tract 209820","1261","Census Tract 209810",82,42,159,90,50,161,96,43,213,81,46,143,69,38,123,81,35,185
"09/07/2018","1262","Census Tract 209820","1261","Census Tract 209810",85,42,173,125,59,266,95,37,245,80,42,153,71,45,112,63,34,119
"09/08/2018","1262","Census Tract 209820","1261","Census Tract 209810",77,39,151,87,43,179,78,36,170,87,39,195,75,44,127,51,34,76
"09/09/2018","1262","Census Tract 209820","1261","Census Tract 209810",83,38,182,70,24,198,73,45,119,119,49,287,73,37,141,60,32,110
"09/10/2018","1262","Census Tract 209820","1261","Census Tract 209810",80,41,157,70,44,112,97,44,216,86,43,172,69,36,131,62,38,102
"09/11/2018","1262","Census Tract 209820","1261","Census Tract 209810",79,40,153,100,45,224,95,55,164,72,35,147,60,37,97,57,37,86
"09/12/2018","1262","Census Tract 209820","1261","Census Tract 209810",80,43,149,81,44,150,108,56,209,67,41,107,65,39,109,79,35,176
"09/13/2018","1262","Census Tract 209820","1261","Census Tract 209810",78,40,149,85,46,158,97,48,196,80,41,155,63,35,116,54,37,79
"09/14/2018","1262","Census Tract 209820","1261","Census Tract 209810",73,40,134,71,40,128,98,53,183,73,39,138,60,38,95,65,33,126
"09/15/2018","1262","Census Tract 209820","1261","Census Tract 209810",76,41,140,73,38,140,83,48,145,88,43,180,71,41,122,57,32,100
"09/16/2018","1262","Census Tract 209820","1261","Census Tract 209810",73,38,138,74,43,126,92,48,174,80,41,153,66,34,125,62,34,111
"09/17/2018","1262","Census Tract 209820","1261","Census Tract 209810",82,41,164,82,40,169,109,55,216,93,45,191,58,34,99,50,30,84
"09/18/2018","1262","Census Tract 209820","1261","Census Tract 209810",83,42,166,83,40,170,130,58,289,76,39,149,62,34,112,60,36,100
"09/19/2018","1262","Census Tract 209820","1261","Census Tract 209810",78,43,141,84,48,146,124,59,259,79,48,131,55,34,89,53,32,88
"09/20/2018","1262","Census Tract 209820","1261","Census Tract 209810",76,40,143,68,34,138,96,55,168,72,40,131,73,40,132,64,31,131
"09/21/2018","1262","Census Tract 209820","1261","Census Tract 209810",87,43,174,87,42,180,117,48,281,90,46,175,75,45,123,75,35,162
"09/22/2018","1262","Census Tract 209820","1261","Census Tract 209810",75,39,144,61,38,96,103,53,201,86,47,155,64,32,126,45,30,69
"09/23/2018","1262","Census Tract 209820","1261","Census Tract 209810",74,39,142,55,35,87,95,53,169,84,39,177,71,40,125,60,32,110
"09/24/2018","1262","Census Tract 209820","1261","Census Tract 209810",77,39,153,72,35,145,104,50,213,71,39,129,92,42,199,56,32,98
"09/25/2018","1262","Census Tract 209820","1261","Census Tract 209810",76,40,144,82,49,135,93,47,183,80,39,165,65,35,120,52,34,77
"09/26/2018","1262","Census Tract 209820","1261","Census Tract 209810",83,41,166,88,40,192,89,44,178,85,41,176,72,39,132,70,45,107
"09/27/2018","1262","Census Tract 209820","1261","Census Tract 209810",89,44,181,99,35,274,118,62,226,82,44,150,80,44,142,69,41,116
"09/28/2018","1262","Census Tract 209820","1261","Census Tract 209810",94,47,190,80,44,146,147,57,376,82,44,153,103,50,210,74,39,142
"09/29/2018","1262","Census Tract 209820","1261","Census Tract 209810",77,40,150,80,46,141,105,51,217,86,40,184,72,44,118,45,27,74
"09/30/2018","1262","Census Tract 209820","1261","Census Tract 209810",67,35,128,70,29,168,66,31,136,74,38,141,74,41,131,54,33,88
"07/01/2018","1262","Census Tract 209820","1261","Census Tract 209810",72,37,141,70,40,123,79,39,158,88,48,162,67,33,137,56,31,100
"07/02/2018","1262","Census Tract 209820","1261","Census Tract 209810",66,36,122,71,27,186,72,50,103,67,45,101,57,34,96,64,34,121
"07/03/2018","1262","Census Tract 209820","1261","Census Tract 209810",82,43,158,64,37,108,103,49,218,99,48,205,67,40,112,68,37,123
"07/04/2018","1262","Census Tract 209820","1261","Census Tract 209810",67,35,128,57,38,86,63,24,160,91,44,184,60,37,98,57,28,115
"07/05/2018","1262","Census Tract 209820","1261","Census Tract 209810",75,40,140,67,31,141,101,53,195,83,46,151,59,37,94,65,35,122
"07/06/2018","1262","Census Tract 209820","1261","Census Tract 209810",75,39,142,73,41,129,79,50,126,92,46,186,66,37,119,51,23,109
"07/07/2018","1262","Census Tract 209820","1261","Census Tract 209810",68,39,119,81,30,220,75,45,125,80,45,142,63,40,100,55,35,87
"07/08/2018","1262","Census Tract 209820","1261","Census Tract 209810",66,36,121,72,35,146,65,44,95,72,38,138,68,33,139,56,33,95
"07/09/2018","1262","Census Tract 209820","1261","Census Tract 209810",77,42,143,77,45,131,106,49,232,79,41,151,64,41,101,65,37,114
"07/10/2018","1262","Census Tract 209820","1261","Census Tract 209810",80,45,142,74,40,137,104,63,173,71,45,112,78,41,148,82,44,151
"07/11/2018","1262","Census Tract 209820","1261","Census Tract 209810",80,42,151,98,51,188,91,51,162,82,47,143,63,32,121,68,33,137
"07/12/2018","1262","Census Tract 209820","1261","Census Tract 209810",73,39,137,83,43,161,88,46,167,74,37,149,65,40,106,53,31,89
"07/13/2018","1262","Census Tract 209820","1261","Census Tract 209810",80,42,154,70,37,131,94,48,181,88,44,178,70,41,121,64,33,125
"07/14/2018","1262","Census Tract 209820","1261","Census Tract 209810",80,41,155,61,33,113,110,56,215,94,46,192,74,43,127,62,32,117
"07/15/2018","1262","Census Tract 209820","1261","Census Tract 209810",69,37,130,72,38,134,81,39,168,72,36,144,65,38,109,52,32,83
"07/16/2018","1262","Census Tract 209820","1261","Census Tract 209810",78,38,156,87,41,186,97,54,175,82,43,155,56,27,116,57,32,102
"07/17/2018","1262","Census Tract 209820","1261","Census Tract 209810",68,37,124,57,33,97,90,44,184,66,41,105,63,34,117,57,32,100
"07/18/2018","1262","Census Tract 209820","1261","Census Tract 209810",72,38,138,79,40,152,89,47,169,68,38,121,64,38,107,60,26,140
"07/19/2018","1262","Census Tract 209820","1261","Census Tract 209810",77,41,145,93,41,209,106,52,216,65,38,111,65,38,113,64,37,112
"07/20/2018","1262","Census Tract 209820","1261","Census Tract 209810",83,44,155,79,42,146,94,51,170,94,50,177,72,43,121,77,35,166
"07/21/2018","1262","Census Tract 209820","1261","Census Tract 209810",74,40,137,67,39,114,99,57,170,85,42,173,67,38,117,66,36,120
"07/22/2018","1262","Census Tract 209820","1261","Census Tract 209810",76,38,153,68,42,112,82,40,164,80,44,143,84,34,204,65,35,120
"07/23/2018","1262","Census Tract 209820","1261","Census Tract 209810",69,37,129,75,39,144,97,53,179,65,34,122,57,36,91,59,31,111
"07/24/2018","1262","Census Tract 209820","1261","Census Tract 209810",79,41,151,79,37,165,91,49,168,78,45,135,71,37,134,68,31,148
"07/25/2018","1262","Census Tract 209820","1261","Census Tract 209810",81,42,153,84,48,146,104,58,185,86,42,178,57,36,91,60,33,110
"07/26/2018","1262","Census Tract 209820","1261","Census Tract 209810",77,39,152,85,47,151,95,49,184,76,45,128,66,29,149,66,35,125
"07/27/2018","1262","Census Tract 209820","1261","Census Tract 209810",79,40,155,89,44,183,80,43,149,94,46,189,65,35,121,59,31,112
"07/28/2018","1262","Census Tract 209820","1261","Census Tract 209810",69,37,128,58,35,94,67,35,129,66,40,111,80,39,163,60,34,107
"07/29/2018","1262","Census Tract 209820","1261","Census Tract 209810",72,39,134,86,46,161,77,44,133,84,44,160,75,39,146,53,32,90
"07/30/2018","1262","Census Tract 209820","1261","Census Tract 209810",80,40,162,92,35,245,101,55,185,86,45,162,64,36,112,73,37,144
"07/31/2018","1262","Census Tract 209820","1261","Census Tract 209810",76,41,138,79,41,155,115,59,224,69,41,113,65,38,111,49,32,76
"08/01/2018","1262","Census Tract 209820","1261","Census Tract 209810",76,39,147,92,48,178,86,48,155,78,46,133,58,28,119,72,34,152
"08/02/2018","1262","Census Tract 209820","1261","Census Tract 209810",81,44,148,76,43,134,105,63,173,74,41,132,82,46,148,52,29,92
"08/03/2018","1262","Census Tract 209820","1261","Census Tract 209810",78,41,148,82,45,146,109,45,265,88,46,167,63,38,105,66,38,117
