"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,28,206,81,34,194,90,30,269,64,21,190,80,34,190,63,31,131
"10/02/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,31,176,81,32,202,93,45,192,62,25,155,73,35,153,42,19,91
"10/03/2018","1250","Census Tract 208904","1249","Census Tract 208903",65,28,150,65,28,154,62,30,127,62,24,161,81,37,174,43,18,105
"10/04/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,29,169,87,33,230,69,33,146,77,35,171,53,24,115,70,22,218
"10/05/2018","1250","Census Tract 208904","1249","Census Tract 208903",73,30,176,97,45,208,80,37,170,82,28,237,56,25,126,45,20,101
"10/06/2018","1250","Census Tract 208904","1249","Census Tract 208903",61,25,151,71,28,176,58,25,134,74,29,188,53,22,128,51,21,122
"10/07/2018","1250","Census Tract 208904","1249","Census Tract 208903",65,26,161,89,39,204,61,23,160,67,27,163,66,24,183,47,24,92
"10/08/2018","1250","Census Tract 208904","1249","Census Tract 208903",55,23,131,66,19,233,59,24,142,51,25,103,54,26,111,51,22,116
"10/09/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,30,170,69,29,161,85,36,200,67,31,141,59,24,145,78,29,208
"10/10/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,28,170,81,38,172,70,30,159,67,24,190,61,27,137,72,29,181
"10/11/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,28,194,91,42,198,84,31,230,79,28,226,57,25,129,56,19,163
"10/12/2018","1250","Census Tract 208904","1249","Census Tract 208903",82,31,215,108,41,282,75,31,181,65,24,172,95,38,235,63,22,177
"10/13/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,27,173,83,41,168,73,33,162,69,24,197,66,31,142,61,21,170
"10/14/2018","1250","Census Tract 208904","1249","Census Tract 208903",61,25,151,60,23,155,70,30,161,61,27,132,53,21,130,64,24,173
"10/15/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,29,159,69,35,137,62,25,155,78,34,179,78,33,187,49,20,120
"10/16/2018","1250","Census Tract 208904","1249","Census Tract 208903",59,25,138,56,27,116,77,28,211,73,31,170,45,22,90,41,18,92
"10/17/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,29,148,78,39,158,72,29,178,52,25,111,80,33,193,40,21,77
"10/18/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,28,190,89,40,196,73,30,177,90,34,235,54,20,146,73,29,183
"10/19/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,32,170,93,43,200,93,37,228,69,29,163,59,26,130,54,27,109
"10/20/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,27,162,73,28,194,74,32,168,78,34,179,64,25,166,49,21,116
"10/21/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,27,182,88,36,212,64,27,149,79,29,211,69,28,168,60,23,154
"10/22/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,29,192,117,34,397,68,24,192,87,34,218,52,26,103,62,29,132
"10/23/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,29,195,89,40,197,85,30,240,84,31,228,61,25,144,53,22,127
"10/24/2018","1250","Census Tract 208904","1249","Census Tract 208903",58,26,130,73,26,202,45,22,93,68,35,132,47,22,102,66,29,151
"10/25/2018","1250","Census Tract 208904","1249","Census Tract 208903",64,25,162,72,28,182,80,34,187,67,23,196,53,26,109,45,17,118
"10/26/2018","1250","Census Tract 208904","1249","Census Tract 208903",53,17,165,79,18,342,,,,,,,,,,47,17,125
"10/29/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,28,173,,,,55,21,141,83,32,215,68,30,150,,,
"10/30/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,32,147,60,34,106,89,44,181,63,29,138,67,28,158,50,23,106
"10/31/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,29,191,79,38,166,80,32,200,88,31,247,66,27,162,49,18,133
"11/01/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,161,85,35,207,71,29,171,74,33,169,58,23,142,45,20,104
"11/02/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,27,178,88,29,263,70,28,177,63,23,173,66,28,158,60,27,130
"11/03/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,28,171,70,27,182,73,29,179,83,36,188,76,33,179,42,16,104
"11/04/2018","1250","Census Tract 208904","1249","Census Tract 208903",65,25,166,80,25,261,69,31,154,70,26,187,53,22,124,60,25,146
"11/05/2018","1250","Census Tract 208904","1249","Census Tract 208903",82,33,205,101,44,232,63,32,126,114,44,291,49,19,125,63,27,147
"11/06/2018","1250","Census Tract 208904","1249","Census Tract 208903",78,30,202,70,32,154,103,39,267,81,30,223,68,27,171,47,19,114
"11/07/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,28,176,70,35,137,84,39,181,55,16,183,69,34,139,78,31,195
"11/08/2018","1250","Census Tract 208904","1249","Census Tract 208903",64,28,148,76,37,156,59,21,161,66,29,145,62,28,136,62,30,127
"11/09/2018","1250","Census Tract 208904","1249","Census Tract 208903",85,34,213,93,41,212,105,40,275,85,34,215,75,31,181,58,25,134
"11/10/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,162,78,28,219,80,30,210,72,29,178,58,27,128,49,21,114
"11/11/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,30,193,73,29,186,75,31,184,86,36,206,83,29,232,64,27,151
"11/12/2018","1250","Census Tract 208904","1249","Census Tract 208903",62,27,142,82,36,188,60,30,119,69,27,176,61,30,123,38,18,78
"11/13/2018","1250","Census Tract 208904","1249","Census Tract 208903",79,29,212,92,32,261,105,36,299,90,38,216,49,20,120,58,23,147
"11/14/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,31,163,77,31,190,71,37,134,74,33,167,59,26,134,78,29,209
"11/15/2018","1250","Census Tract 208904","1249","Census Tract 208903",74,29,189,78,28,217,84,31,223,86,37,200,60,24,149,54,23,125
"11/16/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,30,191,66,30,143,81,24,266,104,41,262,57,26,128,61,30,124
"11/17/2018","1250","Census Tract 208904","1249","Census Tract 208903",59,26,137,58,27,124,75,26,213,75,27,211,52,26,101,45,24,86
"11/18/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,27,166,88,30,252,53,30,92,55,26,117,78,27,223,66,25,170
"11/19/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,31,155,75,34,162,90,38,212,61,27,140,53,26,106,67,33,134
"11/20/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,32,176,69,30,160,73,37,144,108,41,283,53,23,117,55,25,120
"11/21/2018","1250","Census Tract 208904","1249","Census Tract 208903",82,32,208,74,33,167,98,46,208,93,42,206,68,22,204,60,22,162
"11/22/2018","1250","Census Tract 208904","1249","Census Tract 208903",73,27,192,49,23,103,99,35,278,75,31,180,73,26,205,48,20,118
"11/23/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,28,156,97,23,400,61,28,131,76,33,174,57,28,118,59,25,140
"11/24/2018","1250","Census Tract 208904","1249","Census Tract 208903",72,28,180,73,33,160,66,33,131,98,34,280,70,28,177,53,21,134
"11/25/2018","1250","Census Tract 208904","1249","Census Tract 208903",64,26,158,63,22,173,71,31,162,73,33,160,51,18,140,65,28,150
"11/26/2018","1250","Census Tract 208904","1249","Census Tract 208903",64,29,140,91,31,264,69,37,126,62,30,127,47,24,92,41,18,91
"11/27/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,27,169,75,31,181,67,29,157,76,28,207,67,28,157,50,19,131
"11/28/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,29,163,60,28,128,78,37,163,70,26,190,60,28,124,74,28,196
"11/29/2018","1250","Census Tract 208904","1249","Census Tract 208903",81,32,200,107,40,287,87,32,231,81,38,173,67,30,151,48,19,121
"11/30/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,28,178,81,29,225,81,35,186,71,26,194,64,29,139,54,20,147
"12/01/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,26,169,85,31,236,76,31,188,78,31,196,54,23,124,44,16,114
"12/02/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,26,174,50,25,99,88,36,218,86,31,242,60,26,139,53,20,141
"12/03/2018","1250","Census Tract 208904","1249","Census Tract 208903",73,27,192,90,26,306,81,36,182,63,27,144,64,26,157,66,22,192
"12/04/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,28,157,83,34,201,73,38,138,60,20,175,64,28,149,52,24,110
"12/05/2018","1250","Census Tract 208904","1249","Census Tract 208903",78,33,185,94,38,229,89,38,206,66,29,149,82,32,204,53,25,112
"12/06/2018","1250","Census Tract 208904","1249","Census Tract 208903",79,30,207,96,41,224,105,48,228,75,23,242,59,27,131,70,28,173
"12/07/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,27,157,68,32,145,77,38,155,63,24,166,46,20,108,87,32,230
"12/08/2018","1250","Census Tract 208904","1249","Census Tract 208903",71,27,189,63,18,217,89,29,267,67,31,145,79,31,197,56,22,144
"12/09/2018","1250","Census Tract 208904","1249","Census Tract 208903",63,24,161,68,26,176,66,29,150,66,22,193,65,28,146,55,21,141
"12/10/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,29,172,83,28,244,87,46,163,59,26,135,71,26,195,57,24,130
"12/11/2018","1250","Census Tract 208904","1249","Census Tract 208903",88,33,230,104,44,244,150,48,463,83,33,210,57,26,128,57,21,154
"12/12/2018","1250","Census Tract 208904","1249","Census Tract 208903",66,29,150,82,37,182,62,27,143,70,31,160,60,27,134,58,25,130
"12/13/2018","1250","Census Tract 208904","1249","Census Tract 208903",76,31,186,66,28,152,89,36,221,70,28,173,85,37,195,63,26,150
"12/14/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,29,160,76,31,184,69,29,166,77,34,174,65,29,147,47,20,109
"12/15/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,27,168,92,37,226,66,27,163,78,28,214,67,30,145,53,22,127
"12/16/2018","1250","Census Tract 208904","1249","Census Tract 208903",67,26,167,58,24,136,85,38,191,83,32,211,65,27,154,48,19,122
"12/17/2018","1250","Census Tract 208904","1249","Census Tract 208903",84,33,209,82,34,200,89,38,208,97,35,268,67,26,169,68,31,149
"12/18/2018","1250","Census Tract 208904","1249","Census Tract 208903",64,26,159,61,33,113,75,35,157,79,23,265,51,22,119,52,22,121
"12/19/2018","1250","Census Tract 208904","1249","Census Tract 208903",69,29,164,57,23,136,71,32,155,67,28,159,61,26,146,101,36,283
"12/20/2018","1250","Census Tract 208904","1249","Census Tract 208903",81,33,199,86,35,207,115,48,272,70,32,152,73,25,214,53,24,115
"12/21/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,28,163,75,37,150,70,34,142,76,27,212,53,27,105,65,24,173
"12/22/2018","1250","Census Tract 208904","1249","Census Tract 208903",77,30,194,95,37,247,67,30,149,99,35,281,77,37,159,52,20,132
"12/23/2018","1250","Census Tract 208904","1249","Census Tract 208903",65,25,167,50,20,123,86,34,214,75,25,220,58,26,130,50,22,114
"12/24/2018","1250","Census Tract 208904","1249","Census Tract 208903",92,31,267,107,37,309,116,38,351,71,29,175,93,33,259,96,25,363
"12/25/2018","1250","Census Tract 208904","1249","Census Tract 208903",68,27,171,92,21,398,61,31,119,62,25,153,76,30,191,68,26,175
"12/26/2018","1250","Census Tract 208904","1249","Census Tract 208903",75,29,193,96,38,240,75,33,166,63,29,136,91,35,232,58,18,184
"12/27/2018","1250","Census Tract 208904","1249","Census Tract 208903",70,29,170,91,39,215,90,40,199,49,22,107,80,30,214,49,21,115
"12/28/2018","1250","Census Tract 208904","1249","Census Tract 208903",61,28,129,51,20,129,58,37,92,67,31,146,62,28,134,55,25,116
"12/29/2018","1250","Census Tract 208904","1249","Census Tract 208903",63,24,168,94,36,247,68,27,175,73,23,226,60,24,148,44,18,107
"12/30/2018","1250","Census Tract 208904","1249","Census Tract 208903",63,23,172,65,19,221,68,25,188,70,33,150,62,22,178,51,19,138
"12/31/2018","1250","Census Tract 208904","1249","Census Tract 208903",73,30,175,78,32,188,70,33,149,88,38,200,70,27,181,49,21,111
