"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1234","Census Tract 207900","1233","Census Tract 207710",195,72,529,211,89,501,258,95,696,168,60,468,170,64,447,153,51,458
"10/02/2019","1234","Census Tract 207900","1233","Census Tract 207710",196,74,519,191,82,440,254,97,662,192,76,485,165,58,470,146,51,416
"10/03/2019","1234","Census Tract 207900","1233","Census Tract 207710",213,82,552,199,97,410,307,119,791,203,80,514,175,65,466,135,52,347
"10/04/2019","1234","Census Tract 207900","1233","Census Tract 207710",215,80,573,181,78,422,288,106,783,205,75,563,211,80,552,150,58,383
"10/05/2019","1234","Census Tract 207900","1233","Census Tract 207710",168,63,450,148,53,412,171,66,441,174,64,472,166,62,443,,,
"10/06/2019","1234","Census Tract 207900","1233","Census Tract 207710",177,65,481,143,50,404,177,65,480,197,72,539,162,61,430,172,64,461
"10/07/2019","1234","Census Tract 207900","1233","Census Tract 207710",170,65,441,171,78,373,206,80,529,162,58,450,149,59,376,154,56,422
"10/08/2019","1234","Census Tract 207900","1233","Census Tract 207710",177,69,455,177,76,410,201,71,569,188,75,470,148,57,382,151,62,367
"10/09/2019","1234","Census Tract 207900","1233","Census Tract 207710",184,70,483,174,73,417,225,89,567,181,67,489,162,59,441,142,57,350
"10/10/2019","1234","Census Tract 207900","1233","Census Tract 207710",192,73,503,190,91,397,261,101,675,181,67,487,174,65,467,140,51,382
"10/11/2019","1234","Census Tract 207900","1233","Census Tract 207710",199,73,538,167,70,397,231,84,635,183,66,507,217,81,580,153,56,416
"10/12/2019","1234","Census Tract 207900","1233","Census Tract 207710",195,75,502,163,55,481,217,89,528,210,83,533,188,76,463,,,
"10/13/2019","1234","Census Tract 207900","1233","Census Tract 207710",181,68,480,145,50,418,207,78,546,178,69,459,171,65,447,179,67,475
"10/14/2019","1234","Census Tract 207900","1233","Census Tract 207710",177,63,497,156,67,362,210,76,578,170,58,494,179,63,509,155,49,494
"10/15/2019","1234","Census Tract 207900","1233","Census Tract 207710",189,72,495,185,79,431,236,91,614,183,67,495,174,70,434,140,48,407
"10/16/2019","1234","Census Tract 207900","1233","Census Tract 207710",197,77,507,189,80,446,260,101,672,186,72,480,180,72,452,145,54,390
"10/17/2019","1234","Census Tract 207900","1233","Census Tract 207710",194,74,507,204,84,494,248,94,658,185,72,477,173,69,437,147,51,422
"10/18/2019","1234","Census Tract 207900","1233","Census Tract 207710",188,74,477,163,69,386,238,99,572,183,70,480,184,74,454,149,54,413
"10/19/2019","1234","Census Tract 207900","1233","Census Tract 207710",174,66,461,151,56,406,164,58,460,173,66,448,180,69,472,,,
"10/20/2019","1234","Census Tract 207900","1233","Census Tract 207710",177,63,497,167,58,482,162,57,460,181,68,477,179,60,532,181,66,497
"10/21/2019","1234","Census Tract 207900","1233","Census Tract 207710",187,69,510,179,74,429,230,83,632,183,66,506,177,63,492,154,59,404
"10/22/2019","1234","Census Tract 207900","1233","Census Tract 207710",228,83,627,220,91,529,307,118,796,197,74,524,219,76,635,152,56,407
"10/23/2019","1234","Census Tract 207900","1233","Census Tract 207710",210,76,576,220,87,554,276,105,726,198,73,534,174,61,491,167,60,461
"10/24/2019","1234","Census Tract 207900","1233","Census Tract 207710",202,74,549,183,67,497,255,99,654,200,72,551,188,72,493,169,56,507
"10/25/2019","1234","Census Tract 207900","1233","Census Tract 207710",202,77,529,178,73,435,261,94,721,190,71,507,202,80,506,165,63,434
"10/26/2019","1234","Census Tract 207900","1233","Census Tract 207710",204,76,544,159,57,445,191,76,479,212,82,549,224,80,625,,,
"10/27/2019","1234","Census Tract 207900","1233","Census Tract 207710",179,67,478,173,60,496,161,58,443,173,66,450,184,67,505,189,73,486
"10/28/2019","1234","Census Tract 207900","1233","Census Tract 207710",186,71,486,191,87,420,232,88,607,177,73,431,171,61,476,151,52,434
"10/29/2019","1234","Census Tract 207900","1233","Census Tract 207710",197,75,512,186,85,405,247,87,698,174,68,440,195,76,500,145,51,406
"10/30/2019","1234","Census Tract 207900","1233","Census Tract 207710",197,76,508,175,76,401,272,98,750,177,72,435,193,73,510,156,64,378
"10/31/2019","1234","Census Tract 207900","1233","Census Tract 207710",183,70,475,167,65,430,238,92,613,169,72,399,180,68,473,148,54,405
"11/01/2019","1234","Census Tract 207900","1233","Census Tract 207710",198,73,534,183,73,456,234,90,612,177,63,496,203,79,522,191,67,544
"11/02/2019","1234","Census Tract 207900","1233","Census Tract 207710",173,67,451,156,53,455,181,73,446,182,69,479,168,66,429,,,
"11/03/2019","1234","Census Tract 207900","1233","Census Tract 207710",170,62,465,151,53,433,187,68,511,165,60,457,171,67,433,171,60,482
"11/04/2019","1234","Census Tract 207900","1233","Census Tract 207710",194,71,524,194,79,477,247,95,641,178,70,451,179,62,514,148,50,431
"11/05/2019","1234","Census Tract 207900","1233","Census Tract 207710",191,74,493,189,82,433,268,102,701,182,66,500,159,65,386,158,64,394
"11/06/2019","1234","Census Tract 207900","1233","Census Tract 207710",204,74,562,193,79,471,273,95,786,182,68,486,182,65,508,145,55,379
"11/07/2019","1234","Census Tract 207900","1233","Census Tract 207710",191,72,502,176,72,428,259,101,664,181,67,489,177,69,451,141,50,396
"11/08/2019","1234","Census Tract 207900","1233","Census Tract 207710",201,77,520,172,76,391,250,99,629,192,76,486,201,74,541,157,59,419
"11/09/2019","1234","Census Tract 207900","1233","Census Tract 207710",180,68,475,148,58,379,176,69,444,185,70,488,188,70,504,,,
"11/10/2019","1234","Census Tract 207900","1233","Census Tract 207710",184,69,487,154,57,416,175,64,476,191,76,479,184,68,495,186,69,506
"11/11/2019","1234","Census Tract 207900","1233","Census Tract 207710",171,62,470,158,55,448,191,74,493,171,63,464,176,61,504,147,55,388
"11/12/2019","1234","Census Tract 207900","1233","Census Tract 207710",185,69,493,180,75,433,262,103,666,173,70,427,162,57,457,136,48,382
"11/13/2019","1234","Census Tract 207900","1233","Census Tract 207710",191,70,524,173,72,417,253,87,734,168,60,465,185,69,491,157,59,419
"11/14/2019","1234","Census Tract 207900","1233","Census Tract 207710",194,77,484,176,76,409,270,114,638,183,73,460,182,74,446,130,49,343
"11/15/2019","1234","Census Tract 207900","1233","Census Tract 207710",205,78,539,178,74,426,269,103,700,201,75,538,196,74,520,158,63,394
"11/16/2019","1234","Census Tract 207900","1233","Census Tract 207710",185,70,486,145,59,358,194,70,534,195,74,513,191,73,498,,,
"11/17/2019","1234","Census Tract 207900","1233","Census Tract 207710",175,65,472,147,56,385,170,59,486,169,64,445,179,65,492,187,72,481
"11/18/2019","1234","Census Tract 207900","1233","Census Tract 207710",196,71,541,188,76,466,252,99,641,188,65,546,179,63,504,148,52,414
"11/19/2019","1234","Census Tract 207900","1233","Census Tract 207710",213,80,563,191,76,482,292,107,790,190,75,485,203,77,534,135,53,340
"11/20/2019","1234","Census Tract 207900","1233","Census Tract 207710",217,79,589,211,83,536,294,98,881,196,75,508,205,77,546,139,53,365
"11/21/2019","1234","Census Tract 207900","1233","Census Tract 207710",196,76,502,195,84,454,252,99,636,190,74,484,169,67,427,150,54,414
"11/22/2019","1234","Census Tract 207900","1233","Census Tract 207710",204,75,554,175,67,456,250,93,671,190,71,509,207,73,582,169,69,414
"11/23/2019","1234","Census Tract 207900","1233","Census Tract 207710",188,71,496,159,53,475,208,81,532,200,77,520,177,68,458,,,
"11/24/2019","1234","Census Tract 207900","1233","Census Tract 207710",183,69,484,158,55,456,197,68,569,176,69,447,186,72,484,183,69,487
"11/25/2019","1234","Census Tract 207900","1233","Census Tract 207710",200,75,532,184,82,408,298,107,826,193,76,489,168,62,455,146,58,369
"11/26/2019","1234","Census Tract 207900","1233","Census Tract 207710",190,73,495,168,70,400,237,92,609,199,77,511,168,63,448,145,55,376
"11/27/2019","1234","Census Tract 207900","1233","Census Tract 207710",185,66,519,177,70,449,195,61,626,191,73,497,189,66,543,140,50,390
"11/28/2019","1234","Census Tract 207900","1233","Census Tract 207710",162,59,443,159,60,418,183,64,520,152,54,427,160,59,431,165,63,428
"11/29/2019","1234","Census Tract 207900","1233","Census Tract 207710",183,64,519,148,51,432,196,69,558,174,66,461,190,67,533,165,47,580
"11/30/2019","1234","Census Tract 207900","1233","Census Tract 207710",173,63,469,149,47,473,182,65,508,170,68,422,181,65,509,,,
