"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"01/01/2018","1251","Census Tract 209102","1250","Census Tract 208904",119,40,348,188,66,538,96,41,225,107,45,251,138,54,351,106,31,361
"01/02/2018","1251","Census Tract 209102","1250","Census Tract 208904",123,49,306,93,41,211,182,70,474,117,46,296,98,42,230,121,56,259
"01/03/2018","1251","Census Tract 209102","1250","Census Tract 208904",127,54,297,116,50,269,173,61,493,130,55,307,93,49,173,99,54,183
"01/04/2018","1251","Census Tract 209102","1250","Census Tract 208904",121,50,292,79,41,154,135,56,321,149,50,439,92,49,171,128,49,333
"01/05/2018","1251","Census Tract 209102","1250","Census Tract 208904",134,52,341,112,40,315,157,59,419,118,56,246,136,50,373,152,70,331
"01/06/2018","1251","Census Tract 209102","1250","Census Tract 208904",121,49,298,139,68,283,122,52,289,129,45,373,112,51,244,106,44,256
"01/07/2018","1251","Census Tract 209102","1250","Census Tract 208904",129,52,322,182,73,458,128,54,303,155,67,357,109,45,264,68,30,149
"01/08/2018","1251","Census Tract 209102","1250","Census Tract 208904",152,51,449,145,48,436,170,58,494,145,57,370,173,49,609,110,38,315
"01/09/2018","1251","Census Tract 209102","1250","Census Tract 208904",118,53,261,129,54,304,128,57,289,115,52,255,109,50,238,100,51,197
"01/10/2018","1251","Census Tract 209102","1250","Census Tract 208904",146,59,361,154,64,373,222,92,539,161,62,412,94,43,207,74,39,138
