"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2019","1220","Census Tract 206031","1390","Census Tract 226002",211,93,477,308,161,588,287,140,590,184,87,391,154,72,329,146,61,347
"10/02/2019","1220","Census Tract 206031","1390","Census Tract 226002",226,101,503,322,204,509,328,169,637,199,99,396,164,76,352,153,62,377
"10/03/2019","1220","Census Tract 206031","1390","Census Tract 226002",233,106,514,317,184,546,381,198,732,,,,153,74,316,163,69,380
"10/04/2019","1220","Census Tract 206031","1390","Census Tract 226002",223,101,492,298,174,512,337,190,600,226,115,445,,,,156,63,383
"10/05/2019","1220","Census Tract 206031","1390","Census Tract 226002",168,81,349,133,74,239,202,99,412,213,115,395,146,71,297,159,71,357
"10/06/2019","1220","Census Tract 206031","1390","Census Tract 226002",166,76,358,123,58,258,193,97,385,194,97,389,140,71,275,,,
"10/07/2019","1220","Census Tract 206031","1390","Census Tract 226002",205,94,444,306,166,566,264,144,484,188,92,386,130,64,263,186,80,431
"10/08/2019","1220","Census Tract 206031","1390","Census Tract 226002",219,100,479,343,191,617,282,155,513,195,98,388,148,65,340,169,81,350
"10/09/2019","1220","Census Tract 206031","1390","Census Tract 226002",178,86,368,238,137,411,235,115,476,145,75,279,148,73,299,161,71,364
"10/10/2019","1220","Census Tract 206031","1390","Census Tract 226002",246,114,527,297,154,571,345,198,603,,,,177,81,389,179,76,423
"10/11/2019","1220","Census Tract 206031","1390","Census Tract 226002",210,100,443,290,163,516,328,180,598,203,113,365,,,,156,68,357
"10/12/2019","1220","Census Tract 206031","1390","Census Tract 226002",170,83,345,137,77,244,183,102,329,212,113,397,154,75,316,160,73,351
"10/13/2019","1220","Census Tract 206031","1390","Census Tract 226002",158,75,330,116,61,220,178,84,376,188,99,354,136,66,280,,,
"10/14/2019","1220","Census Tract 206031","1390","Census Tract 226002",174,82,369,216,109,424,218,104,455,150,73,305,151,71,319,165,75,362
"10/15/2019","1220","Census Tract 206031","1390","Census Tract 226002",213,96,472,294,158,547,316,159,631,175,85,359,158,73,341,180,81,400
"10/16/2019","1220","Census Tract 206031","1390","Census Tract 226002",225,106,475,301,165,549,328,181,594,195,96,398,165,79,345,179,89,358
"10/17/2019","1220","Census Tract 206031","1390","Census Tract 226002",235,109,505,317,152,662,379,222,647,,,,165,81,336,176,88,353
"10/18/2019","1220","Census Tract 206031","1390","Census Tract 226002",218,101,472,282,152,522,338,186,613,217,106,442,,,,166,75,366
"10/19/2019","1220","Census Tract 206031","1390","Census Tract 226002",185,82,414,136,67,275,235,118,465,259,141,476,155,68,354,149,68,322
"10/20/2019","1220","Census Tract 206031","1390","Census Tract 226002",167,74,372,143,65,315,184,93,360,191,97,377,150,65,343,,,
"10/21/2019","1220","Census Tract 206031","1390","Census Tract 226002",208,94,461,323,171,611,307,165,569,175,88,347,144,69,297,176,74,422
"10/22/2019","1220","Census Tract 206031","1390","Census Tract 226002",235,108,513,310,171,562,351,200,616,198,99,398,158,74,338,185,81,422
"10/23/2019","1220","Census Tract 206031","1390","Census Tract 226002",245,109,552,316,159,631,364,175,759,222,111,441,175,81,379,167,72,388
"10/24/2019","1220","Census Tract 206031","1390","Census Tract 226002",263,117,591,343,179,656,401,201,800,,,,178,80,391,183,84,398
"10/25/2019","1220","Census Tract 206031","1390","Census Tract 226002",235,104,530,277,159,484,391,209,731,262,131,525,,,,168,72,394
"10/26/2019","1220","Census Tract 206031","1390","Census Tract 226002",173,84,355,162,79,334,215,115,400,205,106,396,158,79,315,157,72,342
"10/27/2019","1220","Census Tract 206031","1390","Census Tract 226002",153,73,321,130,62,272,194,112,334,167,81,342,124,61,250,,,
"10/28/2019","1220","Census Tract 206031","1390","Census Tract 226002",212,95,468,282,142,559,316,169,590,178,86,367,144,68,301,185,81,422
"10/29/2019","1220","Census Tract 206031","1390","Census Tract 226002",245,110,547,359,195,663,368,199,678,203,101,408,168,76,373,164,76,352
"10/30/2019","1220","Census Tract 206031","1390","Census Tract 226002",233,102,532,355,186,678,393,206,751,187,89,393,161,77,334,172,80,371
"10/31/2019","1220","Census Tract 206031","1390","Census Tract 226002",203,88,467,283,151,528,373,215,645,,,,142,65,308,164,72,371
"11/01/2019","1220","Census Tract 206031","1390","Census Tract 226002",230,104,510,334,198,564,364,203,651,224,112,448,,,,180,78,411
"11/02/2019","1220","Census Tract 206031","1390","Census Tract 226002",193,90,415,139,66,290,272,149,496,246,123,494,158,76,329,164,76,354
"11/03/2019","1220","Census Tract 206031","1390","Census Tract 226002",161,76,341,126,66,239,175,87,349,182,88,376,144,68,304,,,
"11/04/2019","1220","Census Tract 206031","1390","Census Tract 226002",220,98,489,285,143,568,334,168,664,171,86,341,162,76,342,188,81,435
"11/05/2019","1220","Census Tract 206031","1390","Census Tract 226002",231,104,515,316,175,571,368,187,725,187,93,376,153,73,321,162,74,355
"11/06/2019","1220","Census Tract 206031","1390","Census Tract 226002",236,104,536,319,179,568,387,201,745,183,87,383,166,78,354,178,78,402
"11/07/2019","1220","Census Tract 206031","1390","Census Tract 226002",236,105,529,296,165,533,425,234,771,,,,174,78,387,169,78,367
"11/08/2019","1220","Census Tract 206031","1390","Census Tract 226002",244,111,536,274,146,511,403,222,732,254,140,462,,,,183,81,412
"11/09/2019","1220","Census Tract 206031","1390","Census Tract 226002",184,87,388,148,77,286,215,108,428,239,128,446,162,76,345,161,76,338
"11/10/2019","1220","Census Tract 206031","1390","Census Tract 226002",164,76,354,116,55,248,181,97,335,186,87,400,141,69,285,,,
"11/11/2019","1220","Census Tract 206031","1390","Census Tract 226002",168,78,360,142,75,269,249,123,503,164,79,340,148,67,327,130,61,277
"11/12/2019","1220","Census Tract 206031","1390","Census Tract 226002",237,102,548,331,181,605,388,196,765,201,91,441,166,77,357,160,70,367
"11/13/2019","1220","Census Tract 206031","1390","Census Tract 226002",219,99,484,295,167,521,361,185,706,165,83,328,157,72,342,175,84,363
"11/14/2019","1220","Census Tract 206031","1390","Census Tract 226002",246,109,557,330,155,698,422,241,739,,,,165,77,354,182,77,431
"11/15/2019","1220","Census Tract 206031","1390","Census Tract 226002",231,105,510,280,161,487,387,214,698,224,108,462,,,,164,74,360
"11/16/2019","1220","Census Tract 206031","1390","Census Tract 226002",173,83,361,127,70,229,203,107,385,214,113,408,160,76,337,155,70,340
"11/17/2019","1220","Census Tract 206031","1390","Census Tract 226002",159,76,334,119,63,225,190,103,350,174,85,353,132,64,270,,,
"11/18/2019","1220","Census Tract 206031","1390","Census Tract 226002",239,105,543,405,231,710,344,179,660,191,96,379,138,69,275,188,73,486
"11/19/2019","1220","Census Tract 206031","1390","Census Tract 226002",245,106,566,303,177,516,442,246,792,190,88,411,164,77,348,175,73,417
"11/20/2019","1220","Census Tract 206031","1390","Census Tract 226002",262,121,564,334,178,625,371,196,701,260,143,472,157,75,327,172,76,387
"11/21/2019","1220","Census Tract 206031","1390","Census Tract 226002",232,106,507,289,179,468,385,214,692,,,,178,84,379,161,70,369
"11/22/2019","1220","Census Tract 206031","1390","Census Tract 226002",231,107,499,266,125,569,377,226,629,219,118,406,,,,171,78,377
"11/23/2019","1220","Census Tract 206031","1390","Census Tract 226002",189,88,406,151,81,281,242,124,474,255,143,455,151,70,324,171,77,380
"11/24/2019","1220","Census Tract 206031","1390","Census Tract 226002",165,78,349,113,60,212,252,117,541,177,90,347,140,68,286,,,
"11/25/2019","1220","Census Tract 206031","1390","Census Tract 226002",247,113,541,257,129,512,438,240,801,222,124,398,159,75,337,164,74,365
"11/26/2019","1220","Census Tract 206031","1390","Census Tract 226002",254,118,547,273,163,457,401,224,719,257,144,458,152,71,326,162,72,365
"11/27/2019","1220","Census Tract 206031","1390","Census Tract 226002",179,88,363,220,125,385,182,90,368,203,105,392,141,72,276,152,69,334
"11/28/2019","1220","Census Tract 206031","1390","Census Tract 226002",128,65,252,124,61,252,117,61,223,,,,120,62,231,143,70,291
"11/29/2019","1220","Census Tract 206031","1390","Census Tract 226002",133,66,265,123,61,248,163,82,323,134,70,257,,,,118,57,246
"11/30/2019","1220","Census Tract 206031","1390","Census Tract 226002",141,70,285,116,61,222,172,90,327,155,81,297,132,65,264,128,60,272
"12/01/2019","1220","Census Tract 206031","1390","Census Tract 226002",144,71,294,111,58,213,169,92,313,137,68,274,145,71,294,,,
"12/02/2019","1220","Census Tract 206031","1390","Census Tract 226002",206,95,448,263,163,424,317,156,643,165,83,329,151,72,318,190,80,447
"12/03/2019","1220","Census Tract 206031","1390","Census Tract 226002",230,102,518,301,169,535,388,193,780,174,85,355,163,77,344,157,74,330
"12/04/2019","1220","Census Tract 206031","1390","Census Tract 226002",232,106,506,326,196,541,305,153,607,196,93,411,167,78,356,204,92,455
"12/05/2019","1220","Census Tract 206031","1390","Census Tract 226002",229,105,500,304,166,557,374,204,685,,,,160,76,339,165,73,371
"12/06/2019","1220","Census Tract 206031","1390","Census Tract 226002",234,105,519,270,162,450,397,220,716,258,125,531,,,,174,80,376
"12/07/2019","1220","Census Tract 206031","1390","Census Tract 226002",162,78,338,122,66,225,182,100,331,172,80,369,162,78,338,151,68,337
"12/08/2019","1220","Census Tract 206031","1390","Census Tract 226002",166,80,343,106,54,208,202,109,374,183,96,349,143,67,306,,,
"12/09/2019","1220","Census Tract 206031","1390","Census Tract 226002",225,99,512,298,162,547,345,165,721,187,88,394,161,74,350,182,79,418
"12/10/2019","1220","Census Tract 206031","1390","Census Tract 226002",238,106,535,321,184,559,395,212,734,190,92,394,159,73,348,170,79,363
"12/11/2019","1220","Census Tract 206031","1390","Census Tract 226002",251,109,579,325,195,543,425,220,819,220,101,480,168,76,367,176,80,387
"12/12/2019","1220","Census Tract 206031","1390","Census Tract 226002",256,117,561,286,175,468,426,233,781,,,,172,78,380,177,80,394
"12/13/2019","1220","Census Tract 206031","1390","Census Tract 226002",257,114,579,274,167,448,452,234,875,259,144,465,,,,182,80,413
"12/14/2019","1220","Census Tract 206031","1390","Census Tract 226002",196,94,408,149,76,292,248,148,416,230,125,422,174,81,377,166,74,371
