"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"08/29/2018","1221","Census Tract 206032","1220","Census Tract 206031",195,100,380,224,135,371,245,105,572,167,89,311,169,90,315,178,94,334
"08/30/2018","1221","Census Tract 206032","1220","Census Tract 206031",193,95,395,235,136,404,198,96,407,,,,146,74,291,203,107,385
"08/31/2018","1221","Census Tract 206032","1220","Census Tract 206031",170,85,339,165,91,300,188,90,392,195,92,413,140,75,263,177,88,355
"09/01/2018","1221","Census Tract 206032","1220","Census Tract 206031",153,77,305,146,70,306,140,72,271,162,86,304,140,71,276,193,86,430
"09/02/2018","1221","Census Tract 206032","1220","Census Tract 206031",147,78,276,159,84,300,143,74,275,152,79,294,133,74,239,164,91,295
"09/03/2018","1221","Census Tract 206032","1220","Census Tract 206031",157,84,295,135,85,216,159,82,309,145,80,260,188,94,377,143,78,262
"09/04/2018","1221","Census Tract 206032","1220","Census Tract 206031",206,103,412,232,136,396,244,117,509,176,90,343,182,83,398,,,
"09/05/2018","1221","Census Tract 206032","1220","Census Tract 206031",193,100,373,252,138,461,209,112,389,172,91,322,165,82,329,161,82,313
"09/06/2018","1221","Census Tract 206032","1220","Census Tract 206031",188,97,367,219,119,404,197,100,389,,,,172,84,353,181,92,353
"09/07/2018","1221","Census Tract 206032","1220","Census Tract 206031",181,94,351,208,112,383,223,109,455,174,91,332,143,77,264,205,109,385
"09/08/2018","1221","Census Tract 206032","1220","Census Tract 206031",159,84,302,160,78,325,150,89,251,154,83,285,164,84,320,167,84,334
"09/09/2018","1221","Census Tract 206032","1220","Census Tract 206031",212,110,408,214,100,455,231,126,421,239,129,442,200,110,365,171,88,332
