"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"10/01/2018","1242","Census Tract 208610","1244","Census Tract 208710",115,33,399,159,55,457,107,33,348,109,28,413,88,26,301,95,28,317
"10/02/2018","1242","Census Tract 208610","1244","Census Tract 208710",119,33,420,,,,120,46,313,157,39,625,82,27,246,95,25,351
"10/03/2018","1242","Census Tract 208610","1244","Census Tract 208710",112,38,332,146,53,399,118,50,278,94,33,267,89,22,354,95,32,275
"10/04/2018","1242","Census Tract 208610","1244","Census Tract 208710",104,31,354,127,37,436,115,45,296,101,27,379,67,22,200,109,26,446
"10/05/2018","1242","Census Tract 208610","1244","Census Tract 208710",101,29,357,112,37,344,119,33,424,88,30,255,91,21,394,115,32,404
"10/06/2018","1242","Census Tract 208610","1244","Census Tract 208710",98,28,339,110,43,276,94,29,303,112,32,391,84,23,307,85,23,306
"10/07/2018","1242","Census Tract 208610","1244","Census Tract 208710",96,25,364,102,31,337,81,24,269,110,33,362,84,18,397,96,23,392
"10/08/2018","1242","Census Tract 208610","1244","Census Tract 208710",97,28,337,133,37,479,107,40,285,76,23,250,86,23,318,86,23,310
"10/09/2018","1242","Census Tract 208610","1244","Census Tract 208710",114,39,338,,,,101,42,246,129,40,419,77,27,221,101,32,319
"10/10/2018","1242","Census Tract 208610","1244","Census Tract 208710",118,35,390,131,43,399,111,41,301,150,39,565,102,30,346,63,18,222
