"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"09/17/2019","1228","Census Tract 207301","1233","Census Tract 207710",287,108,763,396,147,1061,356,140,904,286,117,697,218,80,593,188,86,408
"09/18/2019","1228","Census Tract 207301","1233","Census Tract 207710",241,97,598,340,129,896,257,101,651,256,103,630,190,84,427,171,71,411
"09/19/2019","1228","Census Tract 207301","1233","Census Tract 207710",244,96,615,272,122,603,401,165,972,226,98,521,188,74,478,172,71,416
"09/20/2019","1228","Census Tract 207301","1233","Census Tract 207710",246,100,605,214,95,478,301,128,704,298,127,699,211,80,551,172,79,372
"09/21/2019","1228","Census Tract 207301","1233","Census Tract 207710",213,91,499,185,79,429,236,104,535,238,101,558,214,85,537,188,89,396
"09/22/2019","1228","Census Tract 207301","1233","Census Tract 207710",201,87,461,212,96,467,201,83,482,222,94,524,186,79,437,195,88,432
"09/23/2019","1228","Census Tract 207301","1233","Census Tract 207710",211,90,494,208,91,474,258,100,665,213,96,472,189,82,433,178,78,406
"09/24/2019","1228","Census Tract 207301","1233","Census Tract 207710",231,98,540,225,101,501,314,137,720,229,95,549,191,85,427,168,76,372
"09/25/2019","1228","Census Tract 207301","1233","Census Tract 207710",225,92,549,231,105,510,323,136,766,214,95,478,190,74,485,160,67,378
"09/26/2019","1228","Census Tract 207301","1233","Census Tract 207710",230,94,560,226,98,518,310,120,801,236,100,558,196,85,449,173,68,440
"09/27/2019","1228","Census Tract 207301","1233","Census Tract 207710",225,90,560,215,86,535,290,128,658,249,98,631,197,80,481,171,69,425
"09/28/2019","1228","Census Tract 207301","1233","Census Tract 207710",232,93,576,173,74,403,267,109,652,273,118,631,241,89,650,187,82,422
"09/29/2019","1228","Census Tract 207301","1233","Census Tract 207710",196,84,459,184,81,413,202,88,461,200,87,458,186,75,461,199,86,462
"09/30/2019","1228","Census Tract 207301","1233","Census Tract 207710",198,84,467,196,95,406,245,95,626,211,91,487,173,73,409,152,69,334
"07/01/2019","1228","Census Tract 207301","1233","Census Tract 207710",203,89,465,187,85,410,252,110,578,213,95,475,165,77,353,178,70,449
"07/02/2019","1228","Census Tract 207301","1233","Census Tract 207710",211,89,497,200,98,408,270,113,648,215,91,509,187,81,430,150,60,374
"07/03/2019","1228","Census Tract 207301","1233","Census Tract 207710",220,90,535,176,78,396,277,116,659,237,96,587,202,83,490,156,68,357
"07/04/2019","1228","Census Tract 207301","1233","Census Tract 207710",209,85,516,208,76,566,223,90,552,225,101,501,221,86,562,173,71,418
"07/05/2019","1228","Census Tract 207301","1233","Census Tract 207710",234,95,571,227,91,564,260,113,599,238,107,530,233,90,603,199,78,509
"07/06/2019","1228","Census Tract 207301","1233","Census Tract 207710",226,91,557,254,110,584,266,112,627,230,99,532,231,84,638,184,82,415
"07/07/2019","1228","Census Tract 207301","1233","Census Tract 207710",213,91,498,234,99,554,231,103,517,247,112,541,184,75,451,192,82,448
"07/08/2019","1228","Census Tract 207301","1233","Census Tract 207710",203,86,478,200,95,422,254,94,682,199,91,439,179,73,439,167,78,357
"07/09/2019","1228","Census Tract 207301","1233","Census Tract 207710",224,87,575,189,79,454,322,107,969,226,97,528,194,83,452,154,56,425
"07/10/2019","1228","Census Tract 207301","1233","Census Tract 207710",217,90,525,205,93,451,308,135,699,214,95,484,185,71,482,151,67,339
