"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"05/12/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,20,62,39,20,75,35,21,57,41,22,76,35,20,61,31,19,52
"05/13/2019","1382","Census Tract 224200","1384","Census Tract 224320",39,21,69,43,22,82,46,26,80,38,22,68,32,19,55,38,20,71
"05/14/2019","1382","Census Tract 224200","1384","Census Tract 224320",34,20,56,41,23,75,36,21,61,35,21,59,31,20,48,30,18,50
"05/15/2019","1382","Census Tract 224200","1384","Census Tract 224320",42,23,79,42,22,78,37,22,62,43,23,81,49,24,98,32,19,52
"05/16/2019","1382","Census Tract 224200","1384","Census Tract 224320",36,21,62,42,22,78,37,23,61,35,21,56,34,20,57,41,21,79
"05/17/2019","1382","Census Tract 224200","1384","Census Tract 224320",36,21,63,43,23,80,39,22,68,40,23,70,33,20,55,,,
"05/18/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,20,61,36,19,67,38,22,65,39,22,69,36,21,61,30,18,49
"05/19/2019","1382","Census Tract 224200","1384","Census Tract 224320",34,20,59,39,21,72,38,22,65,37,21,65,32,20,53,32,19,54
"05/20/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,64,45,24,83,44,24,80,35,21,60,32,20,51,37,20,68
"05/21/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,20,60,40,21,75,40,23,71,36,21,61,32,19,53,30,19,47
"05/22/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,64,38,21,68,36,21,62,44,24,80,31,20,50,34,20,60
"05/23/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,21,60,44,22,88,39,22,70,36,21,60,31,20,50,31,19,50
"05/24/2019","1382","Census Tract 224200","1384","Census Tract 224320",36,21,63,41,22,77,35,21,58,38,22,65,37,21,65,,,
"05/25/2019","1382","Census Tract 224200","1384","Census Tract 224320",33,20,55,31,18,51,37,22,62,37,21,62,33,20,54,28,18,45
"05/26/2019","1382","Census Tract 224200","1384","Census Tract 224320",33,19,55,34,18,62,35,21,58,36,20,62,33,20,55,29,18,45
"05/27/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,20,59,30,17,52,33,20,53,34,20,58,39,22,69,32,19,53
"05/28/2019","1382","Census Tract 224200","1384","Census Tract 224320",36,21,61,45,23,89,36,22,59,36,22,60,33,20,54,35,19,62
"05/29/2019","1382","Census Tract 224200","1384","Census Tract 224320",38,21,70,42,22,81,39,21,71,37,22,63,40,21,77,33,19,58
"05/30/2019","1382","Census Tract 224200","1384","Census Tract 224320",44,23,85,41,23,75,58,31,110,41,23,72,45,22,93,38,22,65
"05/31/2019","1382","Census Tract 224200","1384","Census Tract 224320",41,22,78,40,22,74,33,20,55,39,22,71,49,23,104,,,
"06/01/2019","1382","Census Tract 224200","1384","Census Tract 224320",45,23,89,42,22,81,34,21,56,38,22,66,34,20,59,86,36,202
"06/02/2019","1382","Census Tract 224200","1384","Census Tract 224320",62,26,147,173,48,616,34,21,53,35,20,62,34,20,59,112,40,313
"06/03/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,21,60,44,23,84,40,23,69,34,20,56,32,19,53,32,19,53
"06/04/2019","1382","Census Tract 224200","1384","Census Tract 224320",39,22,70,43,23,81,51,26,102,35,21,59,37,21,65,31,19,53
"06/05/2019","1382","Census Tract 224200","1384","Census Tract 224320",38,21,66,37,22,64,49,26,93,37,21,62,34,20,58,34,21,57
"06/06/2019","1382","Census Tract 224200","1384","Census Tract 224320",38,21,69,41,22,77,38,21,66,37,22,63,41,21,80,33,19,55
"06/07/2019","1382","Census Tract 224200","1384","Census Tract 224320",41,22,76,48,25,92,37,22,64,36,22,59,46,23,94,,,
"06/08/2019","1382","Census Tract 224200","1384","Census Tract 224320",39,22,72,61,24,154,36,22,58,37,21,63,34,20,58,48,24,98
"06/09/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,20,62,37,19,72,36,22,58,40,22,74,35,20,61,29,18,47
"06/10/2019","1382","Census Tract 224200","1384","Census Tract 224320",39,22,69,41,23,75,39,23,67,41,22,74,35,20,61,38,21,71
"06/11/2019","1382","Census Tract 224200","1384","Census Tract 224320",41,22,77,49,24,98,52,25,105,40,22,72,38,21,69,30,18,49
"06/12/2019","1382","Census Tract 224200","1384","Census Tract 224320",42,22,78,42,22,81,61,30,125,40,22,73,37,21,65,30,18,50
"06/13/2019","1382","Census Tract 224200","1384","Census Tract 224320",42,23,76,44,23,84,62,31,124,41,23,72,35,21,58,30,19,49
"06/14/2019","1382","Census Tract 224200","1384","Census Tract 224320",41,22,77,37,21,64,39,21,72,40,23,71,48,23,100,,,
"06/15/2019","1382","Census Tract 224200","1384","Census Tract 224320",39,22,69,38,21,67,41,23,73,41,24,71,35,20,61,43,23,77
"06/16/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,67,41,22,76,38,21,67,41,22,75,35,20,60,35,19,63
"06/17/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,65,41,22,76,43,23,81,35,21,59,33,20,55,38,20,71
"06/18/2019","1382","Census Tract 224200","1384","Census Tract 224320",34,20,57,41,22,74,36,21,62,34,20,55,34,20,56,29,19,45
"06/19/2019","1382","Census Tract 224200","1384","Census Tract 224320",36,21,62,35,21,59,37,22,64,38,22,64,36,21,61,34,19,60
"06/20/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,64,45,24,85,44,25,76,38,22,65,33,20,54,35,20,63
"06/21/2019","1382","Census Tract 224200","1384","Census Tract 224320",36,21,62,37,21,65,40,23,70,39,22,67,34,20,59,,,
"06/22/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,20,59,31,18,52,37,22,61,38,22,65,36,21,61,30,18,51
"06/23/2019","1382","Census Tract 224200","1384","Census Tract 224320",35,20,60,33,19,59,35,22,57,42,23,77,34,20,57,31,18,51
"06/24/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,66,47,22,99,39,23,65,36,21,62,35,20,61,36,20,65
"06/25/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,66,42,22,77,39,21,70,36,21,62,38,21,68,31,19,52
"06/26/2019","1382","Census Tract 224200","1384","Census Tract 224320",38,21,67,44,22,84,48,25,89,36,21,63,34,20,60,31,18,52
"06/27/2019","1382","Census Tract 224200","1384","Census Tract 224320",34,21,57,42,22,77,36,22,61,34,21,55,32,20,52,33,19,55
"06/28/2019","1382","Census Tract 224200","1384","Census Tract 224320",40,22,71,46,23,90,41,23,71,39,22,69,42,22,78,,,
"06/29/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,65,46,22,94,34,21,56,38,22,64,39,22,71,32,19,53
"06/30/2019","1382","Census Tract 224200","1384","Census Tract 224320",34,20,57,33,19,56,36,21,61,39,22,70,33,20,53,31,19,50
"04/01/2019","1382","Census Tract 224200","1384","Census Tract 224320",38,22,68,43,23,80,40,23,70,39,22,70,37,21,65,34,20,59
"04/02/2019","1382","Census Tract 224200","1384","Census Tract 224320",37,21,63,43,23,79,46,25,82,34,21,55,33,20,55,36,20,64
