"Date","Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Daily Mean Travel Time (Seconds)","Daily Range - Lower Bound Travel Time (Seconds)","Daily Range - Upper Bound Travel Time (Seconds)","AM Mean Travel Time (Seconds)","AM Range - Lower Bound Travel Time (Seconds)","AM Range - Upper Bound Travel Time (Seconds)","PM Mean Travel Time (Seconds)","PM Range - Lower Bound Travel Time (Seconds)","PM Range - Upper Bound Travel Time (Seconds)","Midday Mean Travel Time (Seconds)","Midday Range - Lower Bound Travel Time (Seconds)","Midday Range - Upper Bound Travel Time (Seconds)","Evening Mean Travel Time (Seconds)","Evening Range - Lower Bound Travel Time (Seconds)","Evening Range - Upper Bound Travel Time (Seconds)","Early Morning Mean Travel Time (Seconds)","Early Morning Range - Lower Bound Travel Time (Seconds)","Early Morning Range - Upper Bound Travel Time (Seconds)"
"09/17/2019","1229","Census Tract 207302","1228","Census Tract 207301",155,57,422,247,110,551,187,75,461,175,66,467,98,39,244,85,31,232
"09/18/2019","1229","Census Tract 207302","1228","Census Tract 207301",130,54,311,193,79,472,148,64,340,129,59,285,101,44,230,81,33,195
"09/19/2019","1229","Census Tract 207302","1228","Census Tract 207301",129,51,325,160,62,411,181,75,435,130,53,313,95,40,225,84,34,206
"09/20/2019","1229","Census Tract 207302","1228","Census Tract 207301",138,57,332,142,68,294,168,73,384,183,78,431,109,48,247,,,
"09/21/2019","1229","Census Tract 207302","1228","Census Tract 207301",122,50,294,90,31,262,162,70,374,122,52,289,123,56,272,98,39,247
"09/22/2019","1229","Census Tract 207302","1228","Census Tract 207301",109,45,263,99,37,260,114,52,247,125,54,289,92,38,222,108,43,271
"09/23/2019","1229","Census Tract 207302","1228","Census Tract 207301",115,47,281,142,58,349,126,53,297,120,53,268,98,41,233,87,32,230
"09/24/2019","1229","Census Tract 207302","1228","Census Tract 207301",116,47,283,130,49,340,151,67,340,113,53,242,87,34,221,92,38,219
"09/25/2019","1229","Census Tract 207302","1228","Census Tract 207301",119,50,284,148,63,344,141,60,329,123,55,274,100,42,238,77,33,180
"09/26/2019","1229","Census Tract 207302","1228","Census Tract 207301",121,50,291,132,56,310,155,67,362,122,54,274,101,42,245,99,40,247
"09/27/2019","1229","Census Tract 207302","1228","Census Tract 207301",134,57,318,146,63,337,172,79,375,160,65,391,109,49,244,,,
"09/28/2019","1229","Census Tract 207302","1228","Census Tract 207301",119,49,290,88,37,210,139,61,315,146,59,359,119,52,269,96,37,245
"09/29/2019","1229","Census Tract 207302","1228","Census Tract 207301",105,43,258,99,36,275,97,45,211,126,52,308,91,37,224,107,43,265
"09/30/2019","1229","Census Tract 207302","1228","Census Tract 207301",101,43,240,112,52,242,111,46,264,109,45,262,90,37,217,74,34,161
"07/01/2019","1229","Census Tract 207302","1228","Census Tract 207301",118,50,276,132,69,251,130,56,300,118,54,258,98,38,251,99,35,275
"07/02/2019","1229","Census Tract 207302","1228","Census Tract 207301",116,50,269,143,64,316,138,62,308,119,56,253,91,38,213,81,32,201
"07/03/2019","1229","Census Tract 207302","1228","Census Tract 207301",119,53,268,115,58,229,150,68,329,124,56,276,107,48,236,82,35,195
"07/04/2019","1229","Census Tract 207302","1228","Census Tract 207301",107,44,259,97,44,213,100,42,239,122,50,297,109,47,253,97,36,258
"07/05/2019","1229","Census Tract 207302","1228","Census Tract 207301",103,44,240,106,37,301,101,46,222,115,52,257,98,42,228,,,
"07/06/2019","1229","Census Tract 207302","1228","Census Tract 207301",101,45,223,84,30,236,100,53,189,105,52,211,100,43,231,100,42,240
"07/07/2019","1229","Census Tract 207302","1228","Census Tract 207301",96,41,222,98,35,270,95,45,199,106,48,235,82,35,191,97,40,235
"07/08/2019","1229","Census Tract 207302","1228","Census Tract 207301",112,45,274,122,49,300,118,53,261,134,57,314,88,35,218,69,28,169
"07/09/2019","1229","Census Tract 207302","1228","Census Tract 207301",117,49,281,138,57,333,140,61,323,124,55,276,96,39,237,68,32,146
"07/10/2019","1229","Census Tract 207302","1228","Census Tract 207301",130,52,322,156,71,343,138,62,306,165,72,382,98,39,241,83,31,216
"07/11/2019","1229","Census Tract 207302","1228","Census Tract 207301",131,54,315,144,61,339,168,78,359,140,58,336,99,43,228,87,34,223
"07/12/2019","1229","Census Tract 207302","1228","Census Tract 207301",145,59,352,194,92,408,167,73,383,185,81,419,108,46,255,,,
"07/13/2019","1229","Census Tract 207302","1228","Census Tract 207301",110,44,273,80,27,229,107,53,218,124,51,302,109,43,272,106,40,284
"07/14/2019","1229","Census Tract 207302","1228","Census Tract 207301",98,39,245,67,26,169,87,36,213,104,46,236,88,33,231,107,42,269
"07/15/2019","1229","Census Tract 207302","1228","Census Tract 207301",133,53,329,194,83,452,138,56,339,143,61,333,92,38,218,105,43,252
"07/16/2019","1229","Census Tract 207302","1228","Census Tract 207301",145,57,364,183,86,390,155,67,358,181,80,407,93,37,231,84,31,223
"07/17/2019","1229","Census Tract 207302","1228","Census Tract 207301",146,59,356,157,74,333,148,69,318,206,87,487,105,43,254,79,34,183
