p,Method,rel_risk
20,"StochOptForest
(apx-soln)",1.0997447735997283
20,"StochOptForest
(apx-soln)",1.313612955642587
20,"StochOptForest
(apx-soln)",1.3102551814143617
20,"StochOptForest
(apx-soln)",1.1187200753762965
20,"StochOptForest
(apx-soln)",1.0608622781914807
20,"StochOptForest
(apx-soln)",1.0944005053255481
20,"StochOptForest
(apx-soln)",1.1111962108153204
20,"StochOptForest
(apx-soln)",1.1193628837484604
20,"StochOptForest
(apx-soln)",1.085696809688446
20,"StochOptForest
(apx-soln)",1.1123582303803865
20,"StochOptForest
(apx-soln)",1.1142069127823102
20,"StochOptForest
(apx-risk)",1.10293055611989
20,"StochOptForest
(apx-risk)",1.115331429354568
20,"StochOptForest
(apx-risk)",1.122086358317324
20,"StochOptForest
(apx-risk)",1.2748701564832732
20,"StochOptForest
(apx-risk)",1.1873751565957729
20,"StochOptForest
(apx-risk)",1.1487956720573231
20,"StochOptForest
(apx-risk)",1.1280196332637407
20,"StochOptForest
(apx-risk)",1.1452217663949908
20,"StochOptForest
(apx-risk)",1.0909533729052951
20,"StochOptForest
(apx-risk)",1.1207238161494306
20,"StochOptForest
(apx-risk)",1.066437333577089
20,"StochOptForest
(apx-risk)",1.0822402588615698
20,"StochOptForest
(apx-risk)",1.0963718618140295
20,"StochOptForest
(apx-risk)",1.1137781962595366
20,"StochOptForest
(apx-risk)",1.3009508384520092
20,"StochOptForest
(apx-risk)",1.0711589747976389
20,"StochOptForest
(apx-risk)",1.0844847620671787
20,"StochOptForest
(apx-risk)",1.1059126960530328
20,"StochOptForest
(apx-risk)",1.128212166480809
20,"StochOptForest
(apx-risk)",1.4019958571817392
20,"StochOptForest
(apx-risk)",1.3056095370768201
20,"StochOptForest
(apx-risk)",1.0943623917575327
20,"StochOptForest
(apx-risk)",1.105310114758593
20,"StochOptForest
(apx-risk)",1.3050350311869319
20,"StochOptForest
(apx-risk)",1.0942560918087978
20,"StochOptForest
(apx-risk)",1.0925666719834775
20,"StochOptForest
(apx-risk)",1.0784463909092432
20,"StochOptForest
(apx-risk)",1.0902532672430572
20,"StochOptForest
(apx-risk)",1.0872229887481555
20,"StochOptForest
(apx-risk)",1.1500885033361274
20,"StochOptForest
(apx-risk)",1.5901941426341433
20,"StochOptForest
(apx-risk)",1.1282235965907397
20,"StochOptForest
(apx-risk)",1.4995895079557786
20,"StochOptForest
(apx-risk)",1.1856447080320505
20,"StochOptForest
(apx-risk)",1.4506824698153509
20,"StochOptForest
(apx-risk)",1.2521189790094696
20,"StochOptForest
(apx-risk)",1.2156050218864574
20,"StochOptForest
(apx-risk)",1.1395399919121774
20,"StochOptForest
(apx-risk)",1.1650965365531185
20,"StochOptForest
(apx-risk)",1.096304934012055
20,"StochOptForest
(apx-risk)",1.3791840892542806
20,"StochOptForest
(apx-risk)",1.2721946405630227
20,"StochOptForest
(apx-risk)",1.1035110612832624
20,"StochOptForest
(apx-risk)",1.0725232671077136
20,"StochOptForest
(apx-risk)",1.1092632047921474
20,"StochOptForest
(apx-risk)",1.1380925502199077
20,"StochOptForest
(apx-risk)",1.0927487296406808
20,"StochOptForest
(apx-risk)",1.089248312032456
20,"StochOptForest
(apx-risk)",1.1115984363656666
20,"StochOptForest
(apx-risk)",1.1257986645938467
20,5-NN,2.508972155686719
20,5-NN,2.4067056210310254
20,5-NN,2.678147987590047
20,5-NN,2.7193486504561895
20,5-NN,2.3460666941800006
20,5-NN,2.415605119259107
20,5-NN,2.5056877223488954
20,5-NN,2.388552831558724
20,5-NN,2.364350666040814
20,5-NN,2.3857687476718175
20,5-NN,2.6185908504609627
20,5-NN,2.0362778723893173
20,5-NN,2.561594700393335
20,5-NN,2.3832080514928022
20,5-NN,2.71722262297371
20,5-NN,2.160580170556041
20,5-NN,2.308739535088193
20,5-NN,2.1253339057727594
20,5-NN,2.0968136228589076
20,5-NN,2.8588104894744784
20,5-NN,2.7663107942542657
20,5-NN,2.5176524140946666
20,5-NN,2.4164582875490397
20,5-NN,2.680142778979746
20,5-NN,2.2575862906915263
20,5-NN,2.429693873062502
20,5-NN,2.0834462004800582
20,5-NN,2.332517717797466
20,5-NN,2.2524884029922685
20,5-NN,2.411316718108032
20,5-NN,3.237003938519549
20,5-NN,2.3805872611644623
20,5-NN,2.7868634573190496
20,5-NN,2.7891247576668863
20,5-NN,2.725584956291704
20,5-NN,3.28440766000732
20,5-NN,2.1527907621506324
20,5-NN,2.61533317121009
20,5-NN,2.9085474897675314
20,5-NN,2.1765389846820344
20,5-NN,2.6513406298256355
20,5-NN,2.6360941883828675
20,5-NN,2.4037777604889468
20,5-NN,2.271223121032179
20,5-NN,2.2309625323763247
20,5-NN,3.078440921234526
20,5-NN,2.630900289616664
20,5-NN,2.6711033616600233
20,5-NN,1.9950437609850276
20,5-NN,2.479165335682174
20,10-NN,2.0697453770167096
20,10-NN,1.9059664760782022
20,10-NN,1.9681150507298786
20,10-NN,2.096069165167179
20,10-NN,2.0406446669639124
20,10-NN,1.9840879037101884
20,10-NN,1.9703802966318817
20,10-NN,1.8214763863872523
20,10-NN,1.8594259754806843
20,10-NN,2.021203114979713
20,10-NN,1.9622528277933715
20,10-NN,1.6564745904837757
20,10-NN,2.0541953397154873
20,10-NN,1.966781063018366
20,10-NN,2.2388228420396494
20,10-NN,1.80509039568409
20,10-NN,1.8710528332592955
20,10-NN,1.883937828270907
20,10-NN,1.9114318014254876
20,10-NN,2.4201250651277837
20,10-NN,2.477701804844291
20,10-NN,1.9154741853620163
20,10-NN,1.8196385371293329
20,10-NN,2.282431621169834
20,10-NN,1.742044122706588
20,10-NN,1.787690668128106
20,10-NN,1.9015705162858736
20,10-NN,2.0544482581552255
20,10-NN,1.8757715907802233
20,10-NN,2.0078919084449365
20,10-NN,2.8254359685176396
20,10-NN,2.107320648782186
20,10-NN,2.197506876539471
20,10-NN,2.19717471861701
20,10-NN,2.433825783706488
20,10-NN,2.6108252730064017
20,10-NN,1.9425139545975587
20,10-NN,2.286730295224297
20,10-NN,2.344258741377333
20,10-NN,1.8221244886237442
20,10-NN,2.2452635986103644
20,10-NN,2.1209720153526
20,10-NN,1.9032482714620702
20,10-NN,1.831945796338977
20,10-NN,1.8281383806065186
20,10-NN,2.303652408548313
20,10-NN,2.0772797917899535
20,10-NN,1.9789981132741612
20,10-NN,1.8949709159496446
20,10-NN,2.177900320773981
20,50-NN,1.7794225420343666
20,50-NN,1.6591269732821385
20,50-NN,1.8604211646988407
20,50-NN,1.9400896524522382
20,50-NN,1.7881005404121713
20,50-NN,1.9153720577971816
20,50-NN,1.7731555947697637
20,50-NN,1.6733637050759347
20,50-NN,1.579799803665613
20,50-NN,1.7250782277919865
20,50-NN,1.6100298061196636
20,50-NN,1.683661113267123
20,50-NN,1.7777470185533326
20,50-NN,1.7535303983329718
20,50-NN,2.1153192527105813
20,50-NN,1.6878067934468926
20,50-NN,1.592192626410691
20,50-NN,1.5462608994478164
20,50-NN,1.76747106741672
20,50-NN,2.0675163684993256
20,50-NN,2.146954236793025
20,50-NN,1.7412422165290982
20,50-NN,1.7694379917113556
20,50-NN,2.0824672043926307
20,50-NN,1.5260282785722703
20,50-NN,1.5615343640955757
20,50-NN,1.7068215133815499
20,50-NN,1.8131311488372939
20,50-NN,1.739803900909031
20,50-NN,1.7751597097292617
20,50-NN,2.3772966326682554
20,50-NN,1.951806198553284
20,50-NN,2.1148597516829786
20,50-NN,2.0773647790470684
20,50-NN,1.960846231422875
20,50-NN,2.2886676070637657
20,50-NN,1.7528069946366358
20,50-NN,1.8190264983627307
20,50-NN,2.1108711217482807
20,50-NN,1.7319743376089014
20,50-NN,2.0714400249406157
20,50-NN,1.9541051504908782
20,50-NN,1.5721365277199566
20,50-NN,1.7974315550455116
20,50-NN,1.6305155275133514
20,50-NN,1.9577749864190506
20,50-NN,1.6280215811994512
20,50-NN,1.6978964522453306
20,50-NN,1.791657045677154
20,50-NN,1.8952893480717825
40,RandSplitForest,2.110493690180864
40,RandSplitForest,1.9356552816504866
40,RandSplitForest,2.292391951595978
40,RandSplitForest,2.195185656998313
40,RandSplitForest,2.4221837084166067
40,RandSplitForest,2.2011054629378806
40,RandSplitForest,2.139627246748108
40,RandSplitForest,2.3891623653224006
40,RandSplitForest,2.314309974154893
40,RandSplitForest,2.2084235031384885
40,RandSplitForest,1.8760243467180995
40,RandSplitForest,1.9370876641317807
40,RandSplitForest,2.152728373445728
40,RandSplitForest,1.9063328363711187
40,RandSplitForest,2.1541048567867795
40,RandSplitForest,2.2089975523389604
40,RandSplitForest,2.5182516613181916
40,RandSplitForest,2.365644005087951
40,RandSplitForest,2.978988404980345
40,RandSplitForest,3.2560550601873772
40,RandSplitForest,2.1943706937166434
40,RandSplitForest,2.0210205379467836
40,RandSplitForest,2.057153151768248
40,RandSplitForest,2.315390338932717
40,RandSplitForest,2.6450103820739352
40,RandSplitForest,2.044248043704614
40,RandSplitForest,2.4687987926985184
40,RandSplitForest,2.674228244532768
40,RandSplitForest,2.1687574704775674
40,RandSplitForest,2.352850572011208
40,RandSplitForest,2.4338373971903304
40,RandSplitForest,2.2599004673862413
40,RandSplitForest,2.4444339256612433
40,RandSplitForest,2.049664807851529
40,RandSplitForest,2.2946961224903992
40,RandSplitForest,2.584191991950863
40,RandSplitForest,2.643498652898725
40,RandSplitForest,2.2940043867782776
40,RandSplitForest,2.0753475432070414
40,RandSplitForest,1.8475901751096573
40,RandSplitForest,2.123270631313125
40,RandSplitForest,1.8932852495122652
40,RandSplitForest,2.255150804804146
40,RandSplitForest,2.4898518341039035
40,RandSplitForest,2.147225481379139
40,RandSplitForest,2.2000502394190997
40,RandSplitForest,2.3055655146447953
40,RandSplitForest,2.2474447131457382
40,RandSplitForest,2.150268401830199
40,RandSplitForest,1.9501462460299843
40,"StochOptForest
(apx-soln)",1.0892753491870453
40,"StochOptForest
(apx-soln)",1.1007572446059273
40,"StochOptForest
(apx-soln)",1.1013352611819522
40,"StochOptForest
(apx-soln)",1.0492495960492225
40,"StochOptForest
(apx-soln)",1.1596325685321012
40,"StochOptForest
(apx-soln)",1.305114325628427
40,"StochOptForest
(apx-soln)",1.0871754545156087
40,"StochOptForest
(apx-soln)",1.2145865521145236
40,"StochOptForest
(apx-soln)",1.071278600527613
40,"StochOptForest
(apx-soln)",1.1846931360120534
40,"StochOptForest
(apx-soln)",1.0801200234708774
40,"StochOptForest
(apx-soln)",1.1226461928589067
40,"StochOptForest
(apx-soln)",1.1135627248753348
40,"StochOptForest
(apx-soln)",1.174898722799081
40,"StochOptForest
(apx-soln)",1.086844318609427
40,"StochOptForest
(apx-soln)",1.1077263300875961
40,"StochOptForest
(apx-soln)",1.2211274602580946
40,"StochOptForest
(apx-soln)",1.1739806589011779
40,"StochOptForest
(apx-soln)",1.6249759635064922
40,"StochOptForest
(apx-soln)",1.7578596213981008
40,"StochOptForest
(apx-soln)",1.2185216133304644
40,"StochOptForest
(apx-soln)",1.09725632820617
40,"StochOptForest
(apx-soln)",1.1251985293089855
40,"StochOptForest
(apx-soln)",1.1720415260004828
40,"StochOptForest
(apx-soln)",1.4781781947088484
40,"StochOptForest
(apx-soln)",1.1678037675588433
40,"StochOptForest
(apx-soln)",1.514331862780308
40,"StochOptForest
(apx-soln)",1.306150395193639
40,"StochOptForest
(apx-soln)",1.0705020437775508
40,"StochOptForest
(apx-soln)",1.2928709923564596
40,"StochOptForest
(apx-soln)",1.182620000551172
40,"StochOptForest
(apx-soln)",1.168201761930821
40,"StochOptForest
(apx-soln)",1.0453021208014213
40,"StochOptForest
(apx-soln)",1.2076297400360463
40,"StochOptForest
(apx-soln)",1.1923942417123479
40,"StochOptForest
(apx-soln)",1.274584338526822
40,"StochOptForest
(apx-soln)",1.5694619997218366
40,"StochOptForest
(apx-soln)",1.1124048726257862
40,"StochOptForest
(apx-soln)",1.1104534800404822
40,"StochOptForest
(apx-soln)",1.0539289827647011
40,"StochOptForest
(apx-soln)",1.2819599660050165
40,"StochOptForest
(apx-soln)",1.0761012020761864
40,"StochOptForest
(apx-soln)",1.0703105135847468
40,"StochOptForest
(apx-soln)",1.3572532906218375
40,"StochOptForest
(apx-soln)",1.1029344783045825
40,"StochOptForest
(apx-soln)",1.1148271693303975
40,"StochOptForest
(apx-soln)",1.08259854870801
40,"StochOptForest
(apx-soln)",1.0898170001853877
40,"StochOptForest
(apx-soln)",1.2435408339786136
40,"StochOptForest
(apx-soln)",1.1047098813149114
40,"StochOptForest
(apx-risk)",1.1011588831910162
40,"StochOptForest
(apx-risk)",1.1101780683776326
40,"StochOptForest
(apx-risk)",1.0876853620672289
40,"StochOptForest
(apx-risk)",1.090790297714567
40,"StochOptForest
(apx-risk)",1.198843284524559
40,"StochOptForest
(apx-risk)",1.3073288463658244
40,"StochOptForest
(apx-risk)",1.1361201925290112
40,"StochOptForest
(apx-risk)",1.253503333814464
40,"StochOptForest
(apx-risk)",1.1071408020363416
40,"StochOptForest
(apx-risk)",1.1877056980494236
40,"StochOptForest
(apx-risk)",1.0965432293770614
40,"StochOptForest
(apx-risk)",1.1379999914378764
40,"StochOptForest
(apx-risk)",1.1469704822148719
40,"StochOptForest
(apx-risk)",1.2212427787108657
40,"StochOptForest
(apx-risk)",1.1127780734636137
40,"StochOptForest
(apx-risk)",1.1756438436899657
40,"StochOptForest
(apx-risk)",1.2550222956239643
40,"StochOptForest
(apx-risk)",1.2869850627855546
40,"StochOptForest
(apx-risk)",1.635100348873112
40,"StochOptForest
(apx-risk)",1.7779291888753408
40,"StochOptForest
(apx-risk)",1.2253220773453641
40,"StochOptForest
(apx-risk)",1.130026097062528
40,"StochOptForest
(apx-risk)",1.1137917520369294
40,"StochOptForest
(apx-risk)",1.242520077277019
40,"StochOptForest
(apx-risk)",1.484590339805154
40,"StochOptForest
(apx-risk)",1.192737448294114
40,"StochOptForest
(apx-risk)",1.530841647732728
40,"StochOptForest
(apx-risk)",1.3479869099600896
40,"StochOptForest
(apx-risk)",1.1034794766851903
40,"StochOptForest
(apx-risk)",1.3088700323260523
40,"StochOptForest
(apx-risk)",1.1746146904112924
40,"StochOptForest
(apx-risk)",1.2036637211429877
40,"StochOptForest
(apx-risk)",1.0845028632124576
40,"StochOptForest
(apx-risk)",1.230197151472962
40,"StochOptForest
(apx-risk)",1.2097729298715851
40,"StochOptForest
(apx-risk)",1.2874345287646676
40,"StochOptForest
(apx-risk)",1.5693878550439133
40,"StochOptForest
(apx-risk)",1.113939913108557
40,"StochOptForest
(apx-risk)",1.094996531514318
40,"StochOptForest
(apx-risk)",1.094942731915346
40,"StochOptForest
(apx-risk)",1.2833664134390799
40,"StochOptForest
(apx-risk)",1.1182339164553294
40,"StochOptForest
(apx-risk)",1.087036404674713
40,"StochOptForest
(apx-risk)",1.4130050998215975
40,"StochOptForest
(apx-risk)",1.1267215199651697
40,"StochOptForest
(apx-risk)",1.1231164579144872
40,"StochOptForest
(apx-risk)",1.1419953474371052
40,"StochOptForest
(apx-risk)",1.0830481605482454
40,"StochOptForest
(apx-risk)",1.291595446504165
40,"StochOptForest
(apx-risk)",1.1165749422849105
40,5-NN,2.5118135444494647
40,5-NN,2.289559992904221
40,5-NN,2.9863580542810846
40,5-NN,2.650984985241147
40,5-NN,2.7335795454651843
40,5-NN,2.7188086381283205
40,5-NN,2.7396864308429163
40,5-NN,2.738546603047312
40,5-NN,2.3968572335960614
40,5-NN,2.5458641495802965
40,5-NN,2.145250877375044
40,5-NN,2.7006001821423906
40,5-NN,2.7598873516665474
40,5-NN,2.4937895097591642
40,5-NN,2.6870493948119
40,5-NN,2.566851526334145
40,5-NN,3.1720123642370495
40,5-NN,2.7286316933885226
40,5-NN,3.1352375749416805
40,5-NN,3.835606575266851
40,5-NN,2.730291397481211
40,5-NN,2.3682164713373592
40,5-NN,2.9141402692480733
40,5-NN,2.627066549260322
40,5-NN,2.9334878468552668
40,5-NN,2.493299065614796
40,5-NN,2.721355275806681
40,5-NN,3.4060317848575887
40,5-NN,2.8118404331453526
40,5-NN,3.1002129044402347
40,5-NN,2.7987926339738958
40,5-NN,2.816297540837334
40,5-NN,3.0193403942198547
40,5-NN,2.822387323432173
40,5-NN,2.602338449250344
40,5-NN,2.759754692050164
40,5-NN,3.0210198358500957
40,5-NN,3.0059978848186315
40,5-NN,2.503867118205799
40,5-NN,2.195359640330764
40,5-NN,2.5837553210745283
40,5-NN,2.064055510337452
40,5-NN,2.784582552538544
40,5-NN,2.9141469923013466
40,5-NN,2.958610553334834
40,5-NN,2.8016737511467227
40,5-NN,2.4959800353353185
40,5-NN,2.5965899213931074
40,5-NN,2.3476600300781585
40,5-NN,2.7472163431570955
40,10-NN,2.252282579712284
40,10-NN,1.911027649504129
40,10-NN,2.3245256491116355
40,10-NN,2.362465127638656
40,10-NN,2.3230546807363646
40,10-NN,2.4141695997666153
40,10-NN,2.3373400394170454
40,10-NN,2.336278998891576
40,10-NN,1.997656365589236
40,10-NN,2.2173138455880372
40,10-NN,2.048065985483456
40,10-NN,2.1658848929057837
40,10-NN,2.3004487528563367
40,10-NN,1.9775155683341135
40,10-NN,2.1411455181246377
40,10-NN,2.236638615928268
40,10-NN,2.725099749393397
40,10-NN,2.3306565876905467
40,10-NN,2.646312089139168
40,10-NN,3.438117876991283
40,10-NN,2.317931922202289
40,10-NN,1.9930605668298276
40,10-NN,2.252031716091921
40,10-NN,2.2966057590620634
40,10-NN,2.4383963431320064
40,10-NN,2.253059350926832
40,10-NN,2.304463531069242
40,10-NN,2.866682018707805
40,10-NN,2.253157336203887
40,10-NN,2.498188976993799
40,10-NN,2.3723737996865304
40,10-NN,2.2467667697644162
40,10-NN,2.537114133043648
40,10-NN,2.3345022845078645
40,10-NN,2.1954917561840315
40,10-NN,2.502602654727421
40,10-NN,2.6411204979829495
40,10-NN,2.6020588302469663
40,10-NN,2.0540867263634466
40,10-NN,1.9831468604617744
40,10-NN,2.2630269924222848
40,10-NN,1.7089533054889652
40,10-NN,2.254255234731551
40,10-NN,2.4302767780278596
40,10-NN,2.712399379140056
40,10-NN,2.4358499728659067
40,10-NN,2.1279328298835036
40,10-NN,2.174133784730807
40,10-NN,2.1282086339545825
40,10-NN,2.37928049989457
40,50-NN,2.026937939240155
40,50-NN,1.6199604813787332
40,50-NN,1.799600032189791
40,50-NN,1.8132110406200095
40,50-NN,2.1282611840683856
40,50-NN,2.0443272592289503
40,50-NN,1.9545776907718835
40,50-NN,2.0888331768916224
40,50-NN,1.877658400610317
40,50-NN,1.8941135545380114
40,50-NN,1.6518287470449882
40,50-NN,1.787411463398193
40,50-NN,1.8950463738522478
40,50-NN,1.767134451162781
40,50-NN,1.9129325906294121
40,50-NN,1.896108052963258
40,50-NN,2.381292287643432
40,50-NN,1.9298892546099087
40,50-NN,2.4745830139057947
40,50-NN,2.961948616999645
40,50-NN,1.9262958943468318
40,50-NN,1.9053290049605465
40,50-NN,1.8382705611081809
40,50-NN,2.094419737419106
40,50-NN,2.246020640205801
40,50-NN,1.747937694312426
40,50-NN,2.295304288275154
40,50-NN,2.4047959732952315
40,50-NN,1.9818654403774663
40,50-NN,2.1989453329035826
40,50-NN,2.131593163883959
40,50-NN,1.9654026783532221
40,50-NN,2.2155936629641704
40,50-NN,1.836843450939189
40,50-NN,2.141896863239652
40,50-NN,2.143064873454873
40,50-NN,2.3139355393778867
40,50-NN,2.08149882539017
40,50-NN,1.8229637740545344
40,50-NN,1.6940685569297285
40,50-NN,1.96774774146379
40,50-NN,1.6477082456213095
40,50-NN,1.87810719287836
40,50-NN,2.141837646512633
40,50-NN,1.8271860271715923
40,50-NN,2.0897558810128114
40,50-NN,1.91549517912541
40,50-NN,2.0082414371634396
40,50-NN,1.8689118450197066
40,50-NN,1.817861185451082
80,RandSplitForest,2.398661160691648
80,RandSplitForest,2.557138729564706
80,RandSplitForest,2.183946568165249
80,RandSplitForest,2.44842281754255
80,RandSplitForest,2.288348570293551
80,RandSplitForest,2.554100394976019
80,RandSplitForest,2.9908559201074834
80,RandSplitForest,2.937667390870068
80,RandSplitForest,2.2206800415605965
80,RandSplitForest,2.1077730943323862
80,RandSplitForest,2.4981731278565897
80,RandSplitForest,3.282892965172153
80,RandSplitForest,2.3411065588393716
80,RandSplitForest,2.145324804999862
80,RandSplitForest,2.034489212696842
80,RandSplitForest,2.8095437872278364
80,RandSplitForest,2.522226814460682
80,RandSplitForest,2.352321819698782
80,RandSplitForest,2.1932999672620603
80,RandSplitForest,2.401990043453325
80,RandSplitForest,2.613443743120914
80,RandSplitForest,2.4937445088315493
80,RandSplitForest,2.568167963396403
80,RandSplitForest,2.385099473245586
80,RandSplitForest,2.1101715655855138
80,RandSplitForest,2.233330217285061
80,RandSplitForest,2.5889969798717987
80,RandSplitForest,2.4383563502460097
80,RandSplitForest,2.476157853000477
80,RandSplitForest,2.346509170363002
80,RandSplitForest,2.175801474617654
80,RandSplitForest,2.392106954462103
80,RandSplitForest,2.408316923009265
80,RandSplitForest,3.1179821383701265
80,RandSplitForest,2.228305825280267
80,RandSplitForest,2.7828566165015824
80,RandSplitForest,2.3314546490463313
80,RandSplitForest,2.0857097105614
80,RandSplitForest,2.204650516552863
80,RandSplitForest,2.3518943088729163
80,RandSplitForest,2.1811252132652577
80,RandSplitForest,2.350154280173417
80,RandSplitForest,2.61653625087975
80,RandSplitForest,2.065593204819481
80,RandSplitForest,2.593341670005768
80,RandSplitForest,2.7805683299556265
80,RandSplitForest,2.3999241124494226
80,RandSplitForest,2.7299815358395327
80,RandSplitForest,2.5554933018129335
80,RandSplitForest,2.0586422138609746
80,"StochOptForest
(apx-soln)",1.2879907772457808
80,"StochOptForest
(apx-soln)",1.2276179736366777
80,"StochOptForest
(apx-soln)",1.0834410807317723
80,"StochOptForest
(apx-soln)",1.2390056112113936
80,"StochOptForest
(apx-soln)",1.0916643705162103
80,"StochOptForest
(apx-soln)",1.0989735413700408
80,"StochOptForest
(apx-soln)",1.5554992339672187
80,"StochOptForest
(apx-soln)",1.7421472045962945
80,"StochOptForest
(apx-soln)",1.0836498604458549
80,"StochOptForest
(apx-soln)",1.0520048674095714
80,"StochOptForest
(apx-soln)",1.367578526803614
80,"StochOptForest
(apx-soln)",1.9200210636502053
80,"StochOptForest
(apx-soln)",1.105431190376167
80,"StochOptForest
(apx-soln)",1.0511120867579617
80,"StochOptForest
(apx-soln)",1.074588184585157
80,"StochOptForest
(apx-soln)",1.3441506134436259
80,"StochOptForest
(apx-soln)",1.2634066586896255
80,"StochOptForest
(apx-soln)",1.0931882883498782
80,"StochOptForest
(apx-soln)",1.1040702620177127
80,"StochOptForest
(apx-soln)",1.182398533051225
80,"StochOptForest
(apx-soln)",1.1516602319696596
80,"StochOptForest
(apx-soln)",1.1494386639609828
80,"StochOptForest
(apx-soln)",1.5420141319774026
80,"StochOptForest
(apx-soln)",1.1402128007102625
80,"StochOptForest
(apx-soln)",1.0813829862316104
80,"StochOptForest
(apx-soln)",1.119988301330798
80,"StochOptForest
(apx-soln)",1.3294079344754077
80,"StochOptForest
(apx-soln)",1.314402917094065
80,"StochOptForest
(apx-soln)",1.1434618893775874
80,"StochOptForest
(apx-soln)",1.281697514652868
80,"StochOptForest
(apx-soln)",1.1178321593545193
80,"StochOptForest
(apx-soln)",1.1229489043917804
80,"StochOptForest
(apx-soln)",1.208818884352311
80,"StochOptForest
(apx-soln)",1.9692930090902308
80,"StochOptForest
(apx-soln)",1.0720023361187385
80,"StochOptForest
(apx-soln)",1.6233565683743272
80,"StochOptForest
(apx-soln)",1.2181232294373656
80,"StochOptForest
(apx-soln)",1.072112794881803
80,"StochOptForest
(apx-soln)",1.127955672679425
80,"StochOptForest
(apx-soln)",1.086367415540669
80,"StochOptForest
(apx-soln)",1.0923002657295768
80,"StochOptForest
(apx-soln)",1.0771974440476686
80,"StochOptForest
(apx-soln)",1.1777335757176617
80,"StochOptForest
(apx-soln)",1.1200243898959301
80,"StochOptForest
(apx-soln)",1.1992019518152643
80,"StochOptForest
(apx-soln)",1.1775355455800156
80,"StochOptForest
(apx-soln)",1.332018737891447
80,"StochOptForest
(apx-soln)",1.4231695268764897
80,"StochOptForest
(apx-soln)",1.142983041758892
80,"StochOptForest
(apx-soln)",1.0707281405686868
80,"StochOptForest
(apx-risk)",1.3023035684043125
80,"StochOptForest
(apx-risk)",1.289903211962724
80,"StochOptForest
(apx-risk)",1.11221888889393
80,"StochOptForest
(apx-risk)",1.306199205065364
80,"StochOptForest
(apx-risk)",1.1029249002755517
80,"StochOptForest
(apx-risk)",1.0898585196641064
80,"StochOptForest
(apx-risk)",1.616268281740321
80,"StochOptForest
(apx-risk)",1.7534783426371838
80,"StochOptForest
(apx-risk)",1.1171523292145813
80,"StochOptForest
(apx-risk)",1.0783503643916423
80,"StochOptForest
(apx-risk)",1.386909006541321
80,"StochOptForest
(apx-risk)",1.950714071059045
80,"StochOptForest
(apx-risk)",1.1287869038538363
80,"StochOptForest
(apx-risk)",1.0846777844160302
80,"StochOptForest
(apx-risk)",1.1074065794028523
80,"StochOptForest
(apx-risk)",1.3460925729221789
80,"StochOptForest
(apx-risk)",1.2993990334310588
80,"StochOptForest
(apx-risk)",1.1093495330873113
80,"StochOptForest
(apx-risk)",1.12524793715661
80,"StochOptForest
(apx-risk)",1.217104434586651
80,"StochOptForest
(apx-risk)",1.1903481704229513
80,"StochOptForest
(apx-risk)",1.133919217291354
80,"StochOptForest
(apx-risk)",1.5701631886883072
80,"StochOptForest
(apx-risk)",1.1406636072643253
80,"StochOptForest
(apx-risk)",1.1232520853361385
80,"StochOptForest
(apx-risk)",1.1407220798214601
80,"StochOptForest
(apx-risk)",1.3311469477667117
80,"StochOptForest
(apx-risk)",1.3380026776318794
80,"StochOptForest
(apx-risk)",1.1591313824061376
80,"StochOptForest
(apx-risk)",1.3088518143891277
80,"StochOptForest
(apx-risk)",1.1580357447462732
80,"StochOptForest
(apx-risk)",1.1441048759377626
80,"StochOptForest
(apx-risk)",1.2058550091603033
80,"StochOptForest
(apx-risk)",1.991666096719711
80,"StochOptForest
(apx-risk)",1.086824142009111
80,"StochOptForest
(apx-risk)",1.6155396977493401
80,"StochOptForest
(apx-risk)",1.3072640757043008
80,"StochOptForest
(apx-risk)",1.129750423243246
80,"StochOptForest
(apx-risk)",1.1689128343741715
80,"StochOptForest
(apx-risk)",1.1079259497397491
80,"StochOptForest
(apx-risk)",1.116540138062603
80,"StochOptForest
(apx-risk)",1.097591226900317
80,"StochOptForest
(apx-risk)",1.2229426438131472
80,"StochOptForest
(apx-risk)",1.143710519030004
80,"StochOptForest
(apx-risk)",1.1941325837422692
80,"StochOptForest
(apx-risk)",1.2716217821273037
80,"StochOptForest
(apx-risk)",1.3502701232102428
80,"StochOptForest
(apx-risk)",1.4311439656376264
80,"StochOptForest
(apx-risk)",1.1545147321422082
80,"StochOptForest
(apx-risk)",1.1023903163897693
80,5-NN,2.4853599265930146
80,5-NN,3.0336355606260286
80,5-NN,2.978685344410551
80,5-NN,3.0231381996110995
80,5-NN,2.6901439650698933
80,5-NN,3.0838915798507647
80,5-NN,3.874631394552371
80,5-NN,3.4379284603254416
80,5-NN,2.965193589009103
80,5-NN,2.6400915816156805
80,5-NN,3.456418335901952
80,5-NN,3.9682806875350844
80,5-NN,3.162513555946226
80,5-NN,2.2610952308041026
80,5-NN,2.5224831133285845
80,5-NN,2.8497019777442123
80,5-NN,3.104620574555667
80,5-NN,2.854899362656553
80,5-NN,2.8729112655694578
80,5-NN,3.3726388386066124
80,5-NN,3.2321653918338726
80,5-NN,3.303012848169426
80,5-NN,3.166949254635474
80,5-NN,3.2275943909882154
80,5-NN,3.1867115647433186
80,5-NN,2.869039563659419
80,5-NN,3.1318953662641995
80,5-NN,3.115581174203613
80,5-NN,3.421360785970592
80,5-NN,2.9204909970882675
